商品标题,商品价格,评论量,标签,商品详情页
拍拍奥克斯1.5匹 空调挂机 舒适侠 京裕二代 变频冷暖三级 家用省电壁挂式空调 尾货机 多款随机发货,2199,,,https://item.jd.com/10021781363020.html
日立（HITACHI） 适用28-48㎡ 新3级能效 3匹 全直流变频冷暖 立式柜机 以旧换新RAP/C-L72KVYB（KFR-72LW/BpS）,9480,,"自营,赠",https://item.jd.com/100023858304.html
澳柯玛（AUCMA)空调大1匹/1.5匹/2匹/3匹家用壁挂式空调挂机 独立除湿 新能效 六年联保 1.5匹单冷变频【10-20m2】 自行安装,1587,,2件9.9折,https://item.jd.com/10052013949743.html
大金空调(DAIKIN)新国标能效 变频康达 智能控制冷暖 家用挂机 以旧换新【江苏】 FTZW136WC-N1零境金色 一级大1.5匹,9899,,赠,https://item.jd.com/10037830481214.html
奥克斯（AUX）大1匹 新3级能效 易拆银离子滤网 一键舒风 京裕Ⅱ空调挂机(KFR-26GW/BpR3AQE1(B3))变频冷暖,2199,,"自营,每满2000-200",https://item.jd.com/100021881096.html
TCL 京品家电大1匹p定速新能效单冷空调挂机快速制冷壁挂式空调强力除湿自动清洁节能省电jd以旧换新 大1匹新能效快速制冷适用：8-12㎡,1649,,满90-10,https://item.jd.com/10045645266613.html
线下同款美的（Midea）中央空调风管机一拖一客厅空调3匹一级能效乐享三代 【1.5匹】GC系列三级能效15~22㎡+线控器,4499,,京东物流,https://item.jd.com/10023765308377.html
【2022新品】海尔出品1.5匹 一级变频 省电 卧室挂式空调挂机 大风口 大1.5P变频冷暖（磨砂金）（统帅款）,2299,,放心购,https://item.jd.com/10054692813971.html
海尔（Haier）空调3匹 新一级能效 变频 冷暖 自清洁 客厅立式空调柜机 【海尔.3匹新一级】轻奢金,6299,,,https://item.jd.com/10067540313682.html
约克(YORK) YVAG014RSE 6P 家用水生态中央空调+地暖系统二合一两联供 大5P一拖五定金,5000,,,https://item.jd.com/10033032139326.html
雪花(SNOWFLK)空调定频挂机家用空调出租屋用小型单冷卧室壁挂式空调 节能壁挂式(纯铜管) 大2匹单冷KF-45GW 不包安装(需额外购买安装服务),1969,,,https://item.jd.com/10046581089546.html
EBO 防爆空调1.5匹冷暖壁挂式危险品储能仓库实验室T4 IIC等级工业防爆上门安装BKFR-35G【企业专享】,7999,,自营,https://item.jd.com/100035630013.html
美的（Midea） 大5匹 大风量 立体送风 变频冷暖冷静星 商用商铺办公室立柜式空调柜机 3匹冷暖柜机380v(经典款）,6099,,,https://item.jd.com/10042165372323.html
TOSHIBA东芝全进口 1.5匹大清快 全直流变频强劲冷暖自清洁 家用卧室客厅壁挂式挂机包安装 高雅白色,4399,,,https://item.jd.com/10055893524538.html
美的（Midea）酷金 大1匹 新一级能效变频冷暖 自清洁 智能家电 卧室省电壁挂式挂机 KFR-26GW/N8ZHA1,2499,,自营,https://item.jd.com/100042110590.html
奥克斯(AUX) 1.5匹新一级能效变频冷暖空调挂机KFR-35GW/BpR3AQE1(B1)一价无忧(包3米铜管)企业专享,3099,,自营,https://item.jd.com/100021196367.html
新科 中央空调3匹天花机一拖一嵌入式天井机商用店铺吸顶机冷暖 220V 适用30-58㎡ SQRD-72W/A025+2,5449,,自营,https://item.jd.com/100025594087.html
华凌空调挂机1.5匹新一级能效变频冷暖卧室壁挂式空调智能遥控京品家电京东空调自营旗舰店N8HA1,2099,,自营,https://item.jd.com/100045891179.html
新科 中央空调6匹天花机一拖一嵌入式天井机商用店铺吸顶机单冷 380V 适用60-70㎡ SQ-140WS/C029,6749,,自营,https://item.jd.com/100025594073.html
奥克斯 (AUX) 3匹 新3级能效 智能变频冷暖 京梦 一键超远风立柜式客厅落地 圆柱立式 KFR-51LW/BpR3AQE1(B3),3999,,,https://item.jd.com/10067149982626.html
格力（GREE）2023年新品 冷静王+ 新一级能效 变频冷暖 新一代冷酷外机 空调挂机 线下同款 【正1.5匹】新一级能效 冷静王,5099,,每满5099-200,https://item.jd.com/10035178119613.html
大金(DAIKIN) 14-21㎡适用 新2级能效1.5匹变频冷暖空调挂机 康达气流舒适风以旧换新 ATXS236WC-W(白),6099,,"自营,赠",https://item.jd.com/100024201272.html
海尔（Haier）新一级能效 3匹 雷神者II 变频冷暖 客厅空调立式柜机 新风空调 56℃自清洁 KFR-72LW/28LBC81U1,7499,,自营,https://item.jd.com/100052090953.html
新飞 空调挂机2匹 新一级能效变频大1.5匹新风空调 大1匹节能低噪 大风量智能除菌 1匹单冷(除湿） 包安装,1399,,满1299-100,https://item.jd.com/10052067271556.html
格力（GREE）空调 新一级能效变频冷暖家用卧室壁挂式挂机 3匹【 三室一厅】节能套装56℃净菌自洁 自清洁,16199,,放心购,https://item.jd.com/10068258717624.html
格力(GREE)空调立式 家用变频冷暖客厅圆柱立柜机 大2匹 新一级能效 WiFi操控 冷酷外机 智能,6998,,"放心购,满6998-300,赠",https://item.jd.com/10067746936700.html
美的（Midea）空调挂机 新能效智能变频空调冷暖 壁挂式空调 卧室空调 京品家电 以旧换新 风酷26XHC3 大1匹,2299,,,https://item.jd.com/10068063579403.html
志高（iCongo）中央空调家用/商用天花机3匹/5匹冷暖八面出风吸顶嵌入式天井机吊顶 大5匹冷暖380V 360°送风 适用50~70㎡,6369,,,https://item.jd.com/10051451914560.html
扬子(YAIR) 大一匹新能效三级变频大风量冷暖节能舒适省电KFRd-26GW/LFG155fT3 大1匹,1649,,,https://item.jd.com/10051715914781.html
爱心东东SANKUAIJIAO（上门安装）空调挂机云佳大1p1.5匹单冷暖新风空调家用卧室出租房壁挂式节能省电 大1.5P单冷-不含安装【适用30-35m2】,1419,,,https://item.jd.com/10067821981888.html
格力（GREE）空调 云逸Ⅱ 大风量 除湿 客厅家用圆柱立式柜机 【wifi智能款】3匹 一级能效 KFR-72LW/NhGm1BAj,6999,,自营,https://item.jd.com/100051865033.html
美的（Midea）空调挂机大1匹\/1.5匹 新一级能效智能变频冷暖卧室防直吹 壁挂式 旋耀 炫耀 35XT100,4199,,放心购,https://item.jd.com/10026629115057.html
海尔空调壁挂式卧室家用大1匹/1.5匹/2匹/3匹 独立除湿高效制冷节能省电 定频/变频挂机 【1.5p】单冷定频KF-35GW/20MCA75,2099,,放心购,https://item.jd.com/52824652644.html
美的旗下出品新风冷暖空调挂机大1.5匹2p家用变频一级能效空调自清洁变频节能家用一键防直吹壁挂式空 大1匹三级KFR-26GW/N8HF3 包安装,1908,,赠,https://item.jd.com/10066603891419.html
深松空调挂机包安装大1.5匹单冷暖一匹变频空调家用出租房2匹定速单冷3P壁挂式舒适节能省电 正1匹单冷-全铜管（不含安装）,1206,,,https://item.jd.com/10048610356380.html
先科（SAST）空调1.5匹 客厅 家用出租屋无风感新风空调挂机 除湿 卧室节能省电静音智能定频 正1匹单冷【9-12㎡】铝管 不提供安装服务,1299,,,https://item.jd.com/10031306770978.html
志能高效包安装送货入户大1.5匹冷暖变频新风空调挂机2匹定速单冷3P壁挂式舒适节能省电深松 遥控器,500,,,https://item.jd.com/10048609199529.html
拍拍【尾货机】东宝空调挂机1匹2匹.5匹单冷暖空调挂机出租房用冷暖两用1p3匹壁挂式变频 正1匹冷暖全铜管-不含安装,1530,,,https://item.jd.com/10066462995378.html
奥克斯 (AUX) 空调柜机新1级能效智能变频冷暖圆柱立式 3匹KFR-72LW/BpR3AQJ18(B1)(标准安装)企业专享,5999,,自营,https://item.jd.com/100032845167.html
申花定频冷暖两用壁挂式变频空调挂机家用单冷小家用客厅节能省电 4匹冷暖挂机【50-70m2】全铜管 顺丰速运 不含安装+联保六年,3299,,,https://item.jd.com/10047287795533.html
美的(Midea)空调旋耀新能效1.5/2匹客厅商铺智能家电变频冷暖壁挂式大风口MXA/XT100 【旋耀】2匹一级能效更省电,5999,,,https://item.jd.com/10067528304902.html
志能高效空调大1.5匹冷暖定频/变频台松下出风挂机定速单冷3P壁挂式办公租房舒适节能省电 正1匹冷暖-全铜管（不含安装）,1336,,,https://item.jd.com/10055013332191.html
荣事达（Royalstar）3p家用冷暖空调柜机 客厅办公室节能除湿省电宿舍 大3P冷暖柜机 不包安装企业专享,3909,,自营,https://item.jd.com/100038622140.html
黎耀智造（Leayoim）机房空调恒温恒湿基站精密空调20KW风冷顶出风 企业专享,88888,,自营,https://item.jd.com/100022653283.html
黎耀智造（Leayoim）17KW 冷热恒温恒湿 机房精密空调 风冷 企业专享,79980,,自营,https://item.jd.com/100039093320.html
欢瑾省电空调挂机匹2匹1.5匹单冷小大一匹出租房冷暖两用1p3匹壁挂式变 频欢瑾 正1匹单冷全铜管 不含安装,1273,0,,https://item.jd.com/10067632490809.html
拍拍【尾货机】格力 三菱空调挂机大1p1.5匹单冷暖新风空调家用卧室出租房壁挂式节能省电新能效 正一匹单冷 上门安装,1499,2,,https://item.jd.com/10067741509902.html
松下 Panasonic 中央空调多联机MASTER S 系列 5匹一拖四 0元安装 ME45BS6,38299,34,自营,https://item.jd.com/100028081804.html
奥克斯(AUX)空调立式2匹 柜式柜机空调 新能效变频 商居两用KFR-51LW/BpR3AKC(B3) (标准安装) 企业专享,4249,0,自营,https://item.jd.com/100019726322.html
海信（Hisense）海信空调3匹深呼吸新风空调 新一级柔风除菌变频冷暖自清洁智能wifi 低噪除湿客厅立式柜机 KFR-72LW/X620J-X1,8999,0,,https://item.jd.com/10067818286344.html
华凌空调空调 挂机1.5匹新一级能效变频冷暖节能家用卧室壁挂式手机智能遥控 以旧换新 【三室一厅】新一级 自清洁 1匹*3+2匹柜机,10256,5000+,放心购,https://item.jd.com/10054268249567.html
海尔(Haier)热泵采暖机低温家用冷暖空调一体全屋取暖设备7P冷暖-低温变频包安装220V RF180RXSAVC(G)-B,32499,0,自营,https://item.jd.com/100049046531.html
拍拍【尾货机】格力 新飞空调挂机1.5匹冷暖两用1匹单冷家用挂机定频变频壁挂式2匹 新飞大1.5P三级单冷【适用16-25m2】 不提供安装服务,1599,68,,https://item.jd.com/10055879348039.html
申花（SHENHUA）定频大1匹空调挂机1.5P变频家用壁挂式卧室3匹大风量立柜式客厅节能省电新能效 1匹单冷 提供上门安装,1249,1000+,,https://item.jd.com/10056480367383.html
美的(Midea) 新能效 冷静星 变频冷暖 壁挂式空调 京东小家智能家电 KFR-35GW/BDN8Y-PH400(3)A,2499,25,自营,https://item.jd.com/100044521795.html
爱心东东美的一级变频空调冷静星大1匹1.5\/2匹冷暖变频自清洁圆柱式柜机一键防直吹立式 三级变频/美的华凌 大1匹 10-15㎡ 带安装,1899,500+,"免邮,赠",https://item.jd.com/10051115127778.html
GCHV中央空调 10匹空调柜机立式空调 10p变频冷暖 商用厂房/超市/会议室/办公场/餐厅RF260LW-BPE,16980,200+,自营,https://item.jd.com/100022976740.html
新科 中央空调3匹风管机一拖一客厅空调 定频冷暖嵌入式空调 包安装 适用35-40㎡ SGRd-72W/B118,5799,100+,自营,https://item.jd.com/100025594059.html
华凌（WAHIN）1.5匹 新一级能效 变频冷暖 壁挂式空调挂机 智能家电 手机智控 省电 大风口 自营 KFR-35GW/N8HE1,2299,2000+,自营,https://item.jd.com/100040331872.html
Leader海尔空调出品大2匹3匹空调立式统帅新一级能效变频智能客厅立式空调柜机 快速冷暖独立除湿自清洁 大【3匹】新一级能效+自清洁+APP智控+冷暖除,5299,2000+,赠,https://item.jd.com/66557706542.html
爱心东东Letv乐视空调大1匹挂机大1.5p挂机 2匹挂机快速冷暖新国标节能省电送货入户包安装 【大1匹定频+单冷 五级能效】包基础安装,1699,0,赠,https://item.jd.com/10066903183596.html
美的（Midea）空调立式柜机 3匹 锐静新一级能效 智能变频冷暖空调 升级大风口KFR-72LW/N8VHC1,6699,5,"自营,赠",https://item.jd.com/100040201913.html
海尔（Haier）静悦变频冷暖 新能效 卧室空调挂机 智能调控 自清洁 变频冷暖KFR-26G/B1KBB81U1,2449,1000+,"京东物流,免邮,每满1800-30",https://item.jd.com/10045008425349.html
三菱重工2匹空调 新3级能效 全直流变频冷暖制冷家用空调挂机壁挂式KFR-50GW/QIVBp,7699,500+,自营,https://item.jd.com/100048948123.html
美的（Midea）美的（Midea）空调柜机 2匹/3匹变频冷暖 一级能效 立式空调柜机舒适星 KFR-72LW/N8MWA1A,8999,0,,https://item.jd.com/10067868639163.html
荣事达（Royalstar）空调2匹冷暖空调挂机定速节能轻音强力除湿宿迁家用制冷壁挂式 大1.5P冷暖铜管房间15~20㎡KFRd35GW 自主安装,1599,1万+,"京东物流,免邮",https://item.jd.com/10044336200934.html
拍拍【上门服务】【破损包赔】申花空调家用空调挂机壁挂式智能遥控卧室尾货机客厅低噪格力美的奥克斯小米 大1匹单冷【不含安装】-申花,1299,2000+,,https://item.jd.com/10033081894020.html
米家 小米出品空调挂机冷暖省电大1.5匹变频家用小米智能挂式KFR-35GW/N1A3,2049,11,自营,https://item.jd.com/100040681883.html
拍拍【尾货机】格力 航天 空调挂机1.5匹冷暖两用1匹单冷家用挂机定频变频壁挂式 大1.5P单冷【航天】 包基础安装 (6年质保),2019,100+,,https://item.jd.com/10055878834379.html
海尔空调挂机1.5匹2匹1匹单冷冷暖挂式 壁挂式以旧换新家用海尔出品统帅新能效节能客厅卧室快速 【大1匹】速冷除湿海尔出品统帅,1899,200+,,https://item.jd.com/10051100532273.html
荣事达（Royalstar）大1p/2匹3匹空调立柜落地式空调节能急速大风量客厅独立除湿办公室 正1匹单冷 -适用10-15m2 包基础安装价,1309,1000+,,https://item.jd.com/10033459708046.html
海信（Hisense）1匹空调挂机 新能效低噪变频 舒适睡眠 家用自清洁 极速冷暖卧室壁挂式 KFR-26GW/EF19A3,1949,500+,自营,https://item.jd.com/100022118979.html
月兔YUETU1匹空调单冷空调挂机家用卧室定频快速制冷出租房宿舍工程挂机 【1匹单冷】提供JD基础安装安装KF-25W/FG,1249,100+,满1250-30,https://item.jd.com/10041237114147.html
爱心东东1.5匹新风空调挂机家用客厅壁挂式冷暖两用智能直流变频除湿双节能省电静音无风感 正1匹 酷爽单冷【9-12㎡】铝管 自行安装+全国联保六年,1249,0,赠,https://item.jd.com/10068240889793.html
爱心东东德国sevenstars七星定频空调挂机家用单冷暖两用壁挂式客厅卧室出租房节能省电静音以旧换新新国标 大1.5匹冷暖全铜管 适用面积15-22㎡ 包基础安装价,1739,2万+,,https://item.jd.com/10041566434489.html
海尔（Haier）(Haier) 空调挂机 家用卧室书房壁挂式节能省电家电房间高效制冷空调 以旧换新 新【单冷】大1匹KF-26G/20MCA75,1899,5000+,"京东物流,免邮,每满1800-30",https://item.jd.com/10043624662248.html
荣事达（Royalstar）立柜式冷暖空调客厅办公室卧室独立除湿节能大2匹3匹空调节能急速大风量 大2匹冷暖定频柜机【全铜管】20-322 不带安装,3209,13,,https://item.jd.com/10061040543910.html
日立 HITACHI 适用10-13㎡ 新3级能效 1匹 变频冷暖 卧室 壁挂式 空调挂机 以旧换新 RAS/C-25PVW,3199,200+,自营,https://item.jd.com/100021114840.html
美的（Midea）出品新风冷暖空调挂机大1.5匹家用变频一级能效 大1匹三级KFR-26GW/N8HA3【华凌】,1918,1,赠,https://item.jd.com/10066898503311.html
夏新(AMOi)定频单冷空调挂机正1匹 新能效 家用壁挂式卧室出租屋 节能省电 全铜管 KF-25GW/AMKW(B)-A,1389,9,自营,https://item.jd.com/100040971214.html
奥克斯(AUX)空调 2匹 壁挂式挂机 变频冷暖 大风量 新能效 自清洁 家用客厅 空调KFR-50GW/BpR3ZAQK(B3),3799,1000+,自营,https://item.jd.com/100026873299.html
美的(Midea) 空调 省电新能效大1.5匹/1p变频空调挂机 智弧壁挂式卧室冷暖两用 大1匹--智弧MJA3,2299,1万+,京东物流,https://item.jd.com/10040076774095.html
大金空调 10-16㎡适用 新三级能效 大1匹 变频 冷暖 家用 壁挂式 以旧换新 FTXB326WCLW,3799,2万+,自营,https://item.jd.com/100015756368.html
TCL中央空调4匹一拖二多联机 家用壁挂机 一级能效 变频包安装 适用一室一厅 60-90㎡ TMV-Vd100W/N1,12749,200+,自营,https://item.jd.com/100019347809.html
奥克斯 (AUX) 新一级能效变频节能冷暖 客厅节能 空调立式远程控制立柜式空调柜机商铺 大3匹【三级变频】智能,4999,500+,,https://item.jd.com/10055300141801.html
线下同款大金（DAIKIN）一拖二一拖三一拖四一拖五中央空调家用变频一级能效 金制全效系列多联机 四室两厅 舒适标准型,76000,100+,,https://item.jd.com/10054624129226.html
线下同款美的风管机空调大3匹一拖一家用客厅变频2P卡机隐藏安装中央空调 一级能效一匹（三代乐享）10-15M2,5399,500+,,https://item.jd.com/10036880132254.html
拍拍【尾货机】格力 小鸭 空调挂机1.5匹冷暖两用1匹单冷家用挂机定频变频壁挂式 【尾货机】1.5P三级冷暖 包含基础安装,1829,500+,,https://item.jd.com/10066042842512.html
海尔（Haier）5匹柜式空调 立柜式 柜机5p机房基站商用空调 24小时连续运转380V单冷 KF-120LW/71FAJ12裸机,11389,5000+,自营,https://item.jd.com/100023633150.html
美的（Midea）出品空调立式圆柱大2匹柜机3p新一级能效变频冷暖两用自清洁客厅家用立式柜机 美的出品 柜机大2匹变频冷暖一级HA1 带安装,4378,2,赠,https://item.jd.com/10066898394865.html
格力【董总推荐 衡温立体送风】新国标 格力 空调 王者 一级能效 变频冷暖 上下双出风口智能柜机 【3匹】8℃保温 皓雪白,9999,3,"京东物流,放心购,免邮,满10000-300",https://item.jd.com/10067375686113.html
美的（Midea）出品新风冷暖空调挂机大1.5匹家用变频一级能效 大1.5匹三级KFR-35GW/N8HA3【华凌】,2118,1,赠,https://item.jd.com/10066898503312.html
空调挂机大1.5匹冷暖两用大1P单冷2P定频家用壁挂式卧室客厅出租房省电空调 1P单冷【适用面积5m2】+6年保修 不提供安装服务,1159,1000+,,https://item.jd.com/10044768815763.html
科龙空调 大1.5匹空调 空调挂机 除湿 以旧换新 柔风舒适 自清洁 出租房 变频客厅 壁挂式 【1.5匹 新能效】35QTA3,2199,5000+,"免邮,每满2100-150",https://item.jd.com/26843105688.html
线下同款Hitachi/日立中央空调风管机一拖一1匹2匹3匹客厅卧室家用 隐藏式 轻薄机身 US系列 【店长推荐】3匹定速风管机(25-32㎡),10409,70,门店有售,https://item.jd.com/10020886181570.html
线下同款海信（Hisense）家用中央空调R+风管机一拖一 大3匹冷暖节能变频 白色,11399,100+,门店有售,https://item.jd.com/10021836157998.html
海尔（Haier）雷神者二代3D除菌舱空调挂机变频冷暖睡眠三翼导板壁挂式空调 1.5匹 KFR-35GW/12KNA81VU1,3999,30,自营,https://item.jd.com/100050811955.html
海尔（Haier） 2匹 一级能效 变频冷暖 圆柱式空调 KFR-50LW/25KDA81U1企业专享（标准安装）,7600,4,自营,https://item.jd.com/100039641173.html
奥克斯（AUX）空调挂机 1匹 1.5匹 新一级能效变频冷暖壁挂式空调 低噪音节能卧室 以旧换新 大1.5匹 35AQE(B1),2299,5000+,"放心购,赠",https://item.jd.com/19204302512.html
三菱重工空调挂机1.5匹 新2级能效 全直流变频 冷暖家用空调壁挂式 KFR-35GW/MTVBp,4699,200+,自营,https://item.jd.com/100048948121.html
春兰（Chunlan） 空调挂机家用变频 冷暖 独立除湿挂壁式节能低噪 大2P 冷暖变频 新三级能效（包基础安装）,2899,16,自营,https://item.jd.com/100050105145.html
三菱 重工空调3匹 新3级能效 直流变频冷暖家用客厅圆柱立式空调柜机KFR-72LW/NGVDWBp,10999,4,自营,https://item.jd.com/100048632469.html
申花定频1/1.5/3匹p冷暖2两用壁挂式变频1P空调挂机家用大2匹单冷小一/二/三家用客厅节能省电 3匹冷暖【25~38㎡】 上门基础安装+6年全国联保,2899,15,,https://item.jd.com/10053837592460.html
海信（Hisense）2匹机房空调挂机 变频恒温工业专用基站空调 KFR-50GW/T16DSBp-A2 一价无忧（含7米管线）,10999,100+,"自营,每满1000-200",https://item.jd.com/100030630660.html
格力（GREE）中央空调吸顶空调天花机一拖二嵌入式吸顶机办公室商用厂房空调一级能效全直流变频风管机 十匹一拖二风管机,19749,22,,https://item.jd.com/10058917244941.html
荣事达（Royalstar）大1p/2匹3匹空调立柜落地式空调节能急速大风量客厅独立除湿办公室 大1匹单冷 -适用10-16m2 包基础安装价,1359,1000+,,https://item.jd.com/10028447997192.html
志高（CHIGO）立式空调圆柱柜机大2/3匹 冷暖变频 家用客厅办公室出租房 新能效节能静音省电 【听风语】大2匹新三级（畅享自然风）,3899,1000+,放心购,https://item.jd.com/10061557775090.html
1.5匹2匹家用壁挂式空调挂机出租房宿舍卧室板房节能省电除湿 大1匹单冷（升级款） -适用10-16m2 不包安装价（需额外购买安装服务）,1239,1万+,免邮,https://item.jd.com/65898183589.html
三菱重工空调2匹 新二级能效 进口压缩机云智能 挂壁式家用卧室变频空调挂机 【2匹客厅】KFR-50GW/MPV5WBp,8999,200+,放心购,https://item.jd.com/10054036639829.html
荣事达移动空制冷免安装免排水调压缩机1匹1.5匹大2匹便携式家用客厅厨房空调立柜式一体机除湿全国联宝 小1P单冷款【适合1-3平方使用】,699,1000+,,https://item.jd.com/10063517662360.html
COLMO 高端智能家电直流变频净化新风地暖小多联中央空调支持定制 120（5匹）一拖三,43691,1,,https://item.jd.com/10039552747835.html
TCL中央空调5匹一拖三 直流变频 包安装家用多联机壁挂空调 一级能效 适用80-110㎡ TMV-Vd120W/N1-C,16749,200+,自营,https://item.jd.com/100034152944.html
先科空调大1.5匹冷暖冷暖节能空调挂机单冷壁挂式 正1匹单冷全铜管 （顺丰/德邦快递随机发出）1.5P冷暖+带安装,1550,70,,https://item.jd.com/10063308346776.html
统帅（Leader）空调 立式柜机空调3匹\//2匹新一级能效变频冷暖自清洁大风量客厅家用 【3匹蓝】120°超广角送风72VDA,7499,200+,,https://item.jd.com/10051775734572.html
RZE京品优选（上门安装）空调挂机大1匹大1.5匹2匹单冷暖定频变频壁挂式空调家用省电宿舍出租房新风 大1.5P冷暖【全铜管】-不含安装,1539,500+,,https://item.jd.com/10067928394574.html
美的（Midea）出品空调挂机 冷暖舒适 小型壁挂式大1.5匹新一级能效变频宿舍家用新风 大1匹冷 暖 26HA1新一级【华凌】,2138,500+,"满999-10,赠",https://item.jd.com/10057601661844.html
线下同款Hitachi/日立中央空调一拖三4匹变频家用多联机EX系列一级能效两室一厅RAS-100M4NQ 白色,26829,77,门店有售,https://item.jd.com/10021167912677.html
TCL空调 大1匹单冷空调 新能效空调节能 快速制冷 强力除湿 家用卧室挂机 四重静音 壁挂式 大1匹新能效快速制冷适用：8-12㎡,1609,200+,,https://item.jd.com/10059092398484.html
雪花(SNOWFLK)空调定频挂机家用空调出租屋用小型单冷卧室壁挂式空调 节能壁挂式(纯铜管) 大1匹冷暖KFR-26GW 不包安装(需额外购买安装服务),1339,1000+,,https://item.jd.com/10046581089538.html
海信（Hisense）1匹 新一级能效节能 一键防直吹 大导风板智能APP控制 母婴级壁挂式 KFR-26GW/H520-X1,2299,500+,自营,https://item.jd.com/100023592051.html
荣事达（Royalstar）大1p/2匹3匹空调立柜落地式空调节能急速大风量客厅独立除湿办公室 大2P冷暖变频圆形-适用20-32m 自行安装（全国联保六年）,3509,1000+,,https://item.jd.com/10064826193565.html
海信（Hisense）10匹精密空调柜机 恒温恒湿工业专用机房空调 HF-250LW/TS16SZJD 企业专享,80165,1,"自营,每满10000-2000",https://item.jd.com/100017278239.html
美的（Midea）空调无风感变频家用冷暖双用 WiFi智控 新一级能效 自动清洁 3匹 舒适星 柜机,8999,11,"京东物流,免邮",https://item.jd.com/10040381676941.html
小米（MI）【旗舰同款】小米空调大1.5匹挂机空调新能效变频冷暖全屋智能自清洁卧室壁挂式大1.5匹挂机 新三级1.5匹 KFR-35GW/N1A3,2049,500+,,https://item.jd.com/10046070069345.html
空调挂机家用省电轻音新风空调冷暖1匹2P节能家用1.5p美的壁挂式 大1P冷暖+自行安装(先 科),1559,0,,https://item.jd.com/10068259276744.html
美的（Midea）空调大2/3匹变频冷暖客厅家用落地立式柜机风客 店铺面办公室商用大风量易拆洗智行 2匹：智行MJA3,4499,23,"京东物流,放心购,赠",https://item.jd.com/10064209494149.html
拍拍美的（Midea）立柜式空调 样品机 3匹/5匹新能效冷暖柜机 强劲除湿智能自清洁 客厅商用柜机 5匹单冷,6399,100+,,https://item.jd.com/10040947285453.html
三菱重工空调1.5匹变频 强劲冷暖节能 进口压缩机 家用壁挂式卧室空调挂机 【1.5匹主卧】KFR-35GW/EKCV5B,4099,1万+,放心购,https://item.jd.com/10037967060665.html
卡萨帝 （Casarte）中央空调5匹一拖四小多联指挥家系列全直流变频一级能效0元安装RFC120CXSJVB,41999,86,自营,https://item.jd.com/100021915025.html
美的(Midea) 3匹FUN星新一级能效 变频冷暖 自清洁 客厅立式空调柜机 自营 KFR-72LW/N8MHA1,6499,100+,自营,https://item.jd.com/100044995743.html
新飞 空调 大1匹新全直流变频冷暖新风空调挂机 1.5匹 双节能低噪 智能除菌大风量 1.5匹冷暖/包安装（铜管/适用25㎡-30㎡）,1799,2万+,满1399-100,https://item.jd.com/10046528168213.html
酷风（Coolfree）中央空调一拖一风管机 3匹一级能效变频 包安装 GRD72T2W/BP3N1Y-CF(1)【一价全包版】,7799,2000+,自营,https://item.jd.com/100014534616.html
格力新国标凉之沁变频冷暖正1.5匹3级能效挂机空调 KFR-35GW/(35512)FNhAa-B3 1.5匹【一级能效】,3299,10,,https://item.jd.com/10067163784173.html
统帅（Leader）中央空调一拖二 风管机嵌入式全屋空调 智能大3匹多联机直流变频一级能效海尔出品RFC80STSJVA,14099,500+,自营,https://item.jd.com/100013041396.html
欢瑾省电空调挂机匹2匹1.5匹单冷挂机出租房用小大一匹冷暖两用1p3匹壁挂式变频 欢 瑾 正1P单冷(全铜管)顺丰送货 不含安装,1337,1,,https://item.jd.com/10067633080288.html
格力（GREE）空调立式 商居两用新能效变频冷暖客厅立柜式柜机 3匹 WiFi远程操控 56℃净菌自洁,6999,2000+,"放心购,满5299-300",https://item.jd.com/10068158467910.html
拍拍华凌空调 尾货机 大2匹/3匹 新能效 大出风口 美居的 智能WIFI 公寓 客厅空调柜机 大3匹 冷暖变频 KFR-72LW/N8HF3 全国联保 配送包邮,4599,200+,,https://item.jd.com/10055328270531.html
春兰（Chunlan） 空调挂机家用变频 冷暖 独立除湿挂壁式节能低噪 包基础安装 1.5P 冷暖变频 一级能效（包基础安装）,2199,500+,,https://item.jd.com/10060794974160.html
长虹（CHANGHONG）大3匹 空调柜机 新一级能效 冷暖变频空调 KFR-72LW/Q6K+R1,7699,500+,自营,https://item.jd.com/100033159446.html
奥克斯空调大1.5匹挂机空调自清洁快速变频冷暖壁挂式大1.5匹空调挂机京欲旗舰同款 大1匹：适用10-17㎡,1999,1000+,"京东物流,免邮",https://item.jd.com/69330813245.html
格力（GREE）空调 云锦Ⅱ 新一级能效 变频冷暖 高温自清洁 智能WIFI除湿 壁挂式卧室 【1.5匹】KFR-35GW/NhAd1BAj,4199,11,"自营,满5000-100",https://item.jd.com/10067240536148.html
志能高效空调壁挂式宾馆酒店宿舍租房深松大1.5匹2P家用壁挂式单冷冷暖立式变频柜机SHENSONG 大1匹冷暖-全铜管（送货上门，不含安装）,1459,5000+,,https://item.jd.com/10049070411553.html
奥克斯 (AUX) 新一级能效变频节能冷暖 客厅节能 空调立式远程控制立柜式空调柜机商铺 大3匹【一级变频】智能,5999,500+,,https://item.jd.com/40778812998.html
线下同款美的风管机空调大3匹一拖一家用客厅变频2P卡机隐藏安装中央空调 三级能效一匹（颐享三代）13-15M2,4399,500+,,https://item.jd.com/10036880132246.html
海信（Hisense）空调柜机 3匹新一级能效 新风增氧 变频冷暖 家用圆柱式空调KFR-72LW/X800X-X1【企业专享】,14999,1,自营,https://item.jd.com/100024818480.html
