商品标题,商品价格,评论量,标签,商品详情页
上菱 461升双开门冰箱 对开门风冷无霜 一级能效 变频超薄 家用大容量电冰箱以旧换新 BSE461PWL,1999,2000+,"自营,券4000-400,满1980-100",https://item.jd.com/100038450102.html
海尔（Haier）冰箱93升 单门小冰箱一级能效迷你小型家用租房宿舍办公室 节能省电低音冷藏微型七档变温,799,500+,自营,https://item.jd.com/100049439475.html
新飞（Frestec）481升风冷无霜家用冰箱超大容量原鲜钛除菌净味纤薄机身电脑温控变频一级BCD-481WK8AT,2899,1000+,"自营,赠",https://item.jd.com/100018998211.html
拍拍【一级能效】【破损包赔】申花冰箱双门家用小型电冰箱出租房宿舍尾货机办公室节能省电冷藏冷冻大容量 拉丝银【3天约1度电】双门98A168,738,200+,,https://item.jd.com/10034455260038.html
奥克斯（AUX）家用双门迷你小型冰箱 冷藏冷冻保鲜小冰箱 宿舍租房节能电冰箱实标 38升双门 银色,408,200+,"满300-10,赠",https://item.jd.com/10035720694853.html
荣事达（Royalstar）192升冰箱三门家用大容量中门软冷冻节能低噪保鲜小型电冰箱 208升【三门三温】,938,1000+,"秒杀,每满948-10",https://item.jd.com/10020151026344.html
容声（Ronshen）多开门冰箱519升大容量法式四门风冷无霜一级变频双循环家用母婴纤薄电臻品BCD-519WD19MP,5499,2000+,"自营,赠",https://item.jd.com/100049386879.html
夏新冰箱小冰箱 双门迷你小型电冰箱 家用租房冷藏冷冻节能电冰箱 【43升-一级能效-闪亮银】,308,2万+,,https://item.jd.com/10029029467616.html
荣事达（Royalstar）【送货入户】双门冰箱小型家用电冰箱宿舍租房冷藏冷冻两门小双开门 180L-9RSZ【经济实用 冷藏冷冻】,808,2万+,"秒杀,每满818-10",https://item.jd.com/10026177340920.html
拍拍【上门服务】申花电冰箱小型迷你家用两门三门节能双开门容声尾货机冷冻冷藏租房宿舍办公室 【低噪节能】-45升（二级能效）美的,699,5万+,,https://item.jd.com/10033129009882.html
美菱冰箱（MELING）537升十字对开门家用冰箱四开门多门节能一级变频风冷无霜大容量 BCD-537WP9CX 干湿分储,3299,1000+,"自营,满500-100",https://item.jd.com/10046158871259.html
小米（MI）冰箱215升 三门冰箱小型家用电冰箱 三开门三温节能安静运行冷冻冷藏 租房宿舍 米家出品 【215L三开门】小米-三口之家,999,500+,放心购,https://item.jd.com/10035975267130.html
小冰箱家用小型宿舍租房小户型办公室用迷你单人双们节能dea 三们138款/银色/一级能效 中们软冷冻,959,0,,https://item.jd.com/10068063198232.html
松下（Panasonic）265升松下冰箱三门家用60cm超薄冰箱自由嵌入APP智控银离子风冷无霜NR-EC26WPA-S银色 甄选,2690,0,"自营,赠",https://item.jd.com/100051167469.html
Leader海尔冰箱出品 一级能效风冷无霜三开门三门多门 双变频节能净味 干湿分储零度保鲜家用小,2149,2000+,自营,https://item.jd.com/100034835574.html
夏新（Amoi）小冰箱 68升迷你双门 冷藏冷冻小型租房宿舍电冰箱 节能省电低噪 一级能效BCD-68A128L金,406,5000+,"自营,秒杀",https://item.jd.com/100044554231.html
拍拍【尾货机】志高（CHIGO）【未拆全新机器】冰箱 家用双门小冰箱冷藏冷冻电 立体制冷 58F138L双门【三天一度电】银色,478,5000+,赠,https://item.jd.com/10029108352116.html
HYUNDAI（韩国现代）108升三门小冰箱 多门小型迷你租房宿舍电冰箱节能保鲜 108升【租房3人适用】【一级能效】,558,5万+,"京东物流,秒杀,券300-5,每满578-20,",https://item.jd.com/10030034597322.html
夏新（Amoi）小冰箱 38升迷你双门 冷藏冷冻小型租房宿舍电冰箱 节能省电低噪 一级能效BCD-38A118L金,346,5000+,"自营,秒杀",https://item.jd.com/100044554257.html
海尔(Haier)冰箱双开门家用小型风冷无霜超薄迷你直冷冰箱双门二门家电节能电冰箱冷藏冷冻两门 180升双门节能直冷180TMPS,1098.9,1万+,"京东物流,免邮,赠",https://item.jd.com/59944351050.html
松下(Panasonic) 322升 节能风冷无霜 双开门两门 家用电冰箱 银离子 假日功能 NR-EB32S1-S,2880,2000+,自营,https://item.jd.com/10026682101529.html
松下（Panasonic）570升大容量 对开门冰箱 银离子kang菌 0.1度精准控温NR-JW60WSB-W,3990,0,"自营,赠",https://item.jd.com/100042158532.html
美的（Midea）610升变频一级能效双开门家用电冰箱智能家电BCD-610WKGPZM(E)-墨兰灰-隐秀,5499,1000+,自营,https://item.jd.com/100039537913.html
美的(Midea)468升双开对开门冰箱 一级能效双变频风冷无霜超薄家用大容量电冰箱智能家电 BCD-468WKPZM(E),2699,100+,"京东物流,每满2500-100",https://item.jd.com/10066861266927.html
Haier海尔冰箱家用直冷风冷无霜DEO净味保鲜小型双三开门电冰箱 218升直冷节能218STPS,1298.9,5000+,"放心购,秒杀,免邮,券8888-88,赠",https://item.jd.com/70384343704.html
志高（CHIGO）195升 家用冰箱 小冰箱节能静音 高效保鲜冷藏冷冻电冰箱 46升双门银色,450,500+,,https://item.jd.com/10032720251469.html
西门子（SIEMENS）嵌入式冰箱超薄对开门502升风冷无霜超薄双开门电冰箱大容量 502L 白色 KA50NE20TI,4399,100+,,https://item.jd.com/10056583564807.html
新飞（Frestec）小型冰箱三门家用冷藏冷冻小冰箱电冰箱节能冰箱BCD-207K3AT,999,100+,京东物流,https://item.jd.com/10051854664458.html
Ronsleda小冰箱小型双门 迷你家用宿舍租房冷藏冷冻 电冰箱 节能大容量轻声省电 【全国联保】128加厚款/一级能效/送货上门,448,2000+,赠,https://item.jd.com/10047860054806.html
荣事达（Royalstar）208L家用大容量三门冰箱 节能低噪租房中门软冷冻超薄微霜低音保鲜 180L家用容量【冷藏冷冻】,798,2000+,"秒杀,免邮,每满808-10",https://item.jd.com/10067146393076.html
海尔三门冰箱217风冷无霜一级能效双变频变温区家用超薄小型冰箱出租屋办公室节能电 217升烟青色全域杀菌净味全变温空间智能WIFI,2599,200+,,https://item.jd.com/10044638774450.html
志高（CHIGO）三开门冰箱家用小型宿舍租房办公室大容量电冰箱冷藏软冷冻保鲜三门 BCD-78A152D 金色,698,200+,自营,https://item.jd.com/100047884189.html
拍拍【99新】容声 252升 三开门变频风冷一级能效家用变频节能静音电冰箱BCD-252WD18NP,1799,51,,https://item.jd.com/10024714884767.html
日立（HITACHI）日本原装进口520L黑科技真空保鲜双循环自动制冰多门高端电冰箱R-HW540NC水晶镜色,23999,1000+,自营,https://item.jd.com/100009644522.html
奥马(Homa)超薄系列365升风冷无霜一级能效变频十字四开门双开门家用电冰箱 零度保鲜 BCD-365WDK/B,2599,2万+,"自营,券99-15,满2000-300",https://item.jd.com/100012795384.html
拍拍【上门服务】申花电冰箱小型迷你家用两门三门节能双开门容声尾货机冷冻冷藏租房宿舍办公室 【加厚款】-68升（一级能效）金 申花,448,5万+,,https://item.jd.com/10033096582120.html
夏新（Amoi）小冰箱 38升迷你双门 冷藏冷冻小型租房宿舍电冰箱 节能省电低噪 一级能效,346,5000+,自营,https://item.jd.com/100044554209.html
西门子(SIEMENS) 502升变频无霜双开对开门家用冰箱大容量超薄嵌入白色以旧换新KA50NE20TI,4499,500+,自营,https://item.jd.com/100040556104.html
松下（Panasonic） 303升三门智能冰箱1级能效银离子净味自动制冰宽幅变温 优选 NR-EC30AX1-S以旧换新,3990,2000+,"自营,厂商配送,券100-15,赠",https://item.jd.com/100016166297.html
美菱（MeiLing）【离子净系列】271升三门一级双变频冰箱风冷无霜宽幅变温WIFI智控 0.1度精控BCD-271WP3CX,1999,1万+,自营,https://item.jd.com/100024885025.html
志高（CHIGO）冰柜家用小迷你冷藏冷冻转冷柜小型全冷冻囤货储存母乳小冰箱一级节能省电 以旧换新 42升【省电款 一级节能】,368,2万+,"京东物流,赠",https://item.jd.com/67538368864.html
美的（Midea）19分钟急速净味601升变频一级能效对开双开门冰箱大容量家用除菌京东小家智能BCD-601WKPZM(E),5799,20万+,"自营,满5000-500",https://item.jd.com/100018359244.html
容声(Ronshen)515升变频一级能效十字对开门四门电冰箱家用风冷无霜BCD-515WD12FP大容量节能净味,4599,1000+,自营,https://item.jd.com/100042901157.html
荣事达（Royalstar）小型冰箱双门迷你小冰箱双开门家用宿舍租房冷藏冷冻电冰箱节能省电 42A126银【一级能效，三天一度电】,378,2000+,"满368-30,赠",https://item.jd.com/72088128570.html
西门子（SIEMENS）501升对开门变频冰箱双开门家用 超薄机身 风冷无霜 大容量 KX50NA20TI 以旧换新,5199,1000+,自营,https://item.jd.com/100032054539.html
康佳（KONKA）212升三门小冰箱 风冷无霜家用电冰箱 超薄节能低音 智慧控温 独立双控温系统BCD-212WEGY3S,1299,200万+,自营,https://item.jd.com/100015657814.html
美的（Midea）净味收纳师系列516升一级变频法式多门四门冰箱大容量京东小家智能家电玻璃门BCD-516WFGPZMA(E),8999,5000+,自营,https://item.jd.com/100034017048.html
志高（CHIGO） 双门冰箱小型电冰箱 迷你宿舍冷冻冷藏冷冻节能 38P118L双门【两天一度电】银色,378,20万+,赠,https://item.jd.com/10026375414920.html
荣事达（Royalstar）【送货上门】迷你冰箱小 小型双门电冰箱家用宿舍冷冻冷藏节能 132L9RSZ【冷藏冷冻】银,738,50万+,"每满738-10,赠",https://item.jd.com/10035396370787.html
小米（MI）米家小米出品 小型家用电冰箱 低噪节能安静运行冷冻冷藏 租房宿舍146 185 215L 米家三门215L,989,100+,,https://item.jd.com/10066253073249.html
美的(Midea)45升单门迷你微型小冰箱租房宿舍办公室家用冷藏小型节能省电电冰箱低音 美妆可用BC-45M,599,20万+,"自营,每满568-100",https://item.jd.com/372713.html
志高（CHIGO）小冰箱 双门宿舍租房小户型家用 冷藏冷冻双开门 迷你电冰箱节能保鲜小 BCD-43A128D 金色,438,200+,"自营,满300-10",https://item.jd.com/100047768803.html
奥克斯(AUX) 实标小型冰箱家用两双门迷你小型冰箱 冷藏冷冻保鲜小冰箱大容量 宿舍出租房节能电 35升双门金色基础款(无灯+无搁架),398,1万+,"满398-10,赠",https://item.jd.com/10035508932227.html
京品家电博世（BOSCH）【灰阶双循环】630升变频大容量精控恒温微嵌入式家用对开双开门电KAN98V123C 以旧换新,11099,1万+,"自营,每满1000-100,赠",https://item.jd.com/100032984692.html
美的（Midea）9分钟急速净味478升一级能效双变频十字双开门四开门智能家用电BCD-478WSPZM(E)纤薄变温款,4199,20万+,"自营,满4000-400",https://item.jd.com/100008808001.html
松下（Panasonic）265升家用三门冰箱60cm超薄小自由嵌入式银离子kang菌风冷无霜优选NR-EC26WPA-W以旧换新,2790,2000+,"自营,厂商配送,券100-15,赠",https://item.jd.com/100036432701.html
海尔（Haier）冰箱对开法式多门426升家用纤薄一级能效双变频风冷无霜全温区变温干湿分储BCD-426WDCEU1,5999,1000+,自营,https://item.jd.com/100029205101.html
新飞（Frestec）138升实用双门小冰箱迷你家用冰箱 简约时尚 出众颜值 省电节能 BCD-138K2CT,799,10万+,自营,https://item.jd.com/100036134484.html
美菱冰箱(MELING)双开门小冰箱家用宿舍租房 两门二门小型节能低噪电冰箱 160升直冷节能,929,200+,,https://item.jd.com/100041756957.html
日普（RIPU）小冰箱大容量双开门中小型家用冰箱 冷藏冷冻小型租房宿舍电冰箱 节能省电 二门 BCD-138D银,748,500+,自营,https://item.jd.com/100036057935.html
上菱 401升十字对开门冰箱 风冷无霜一级能效变频除菌净味 小户型家用电冰箱四开门以旧换新 BQE401PWL,2099,2000+,"自营,券4000-400,满2080-100",https://item.jd.com/100038450080.html
海尔 （Haier）170升风冷无霜 两门冰箱DEO保鲜大冷冻家用小型双门冰箱宿舍租房小巧不占地BCD-170WDPT,1499,2000+,自营,https://item.jd.com/100026002190.html
美的(Midea)冰箱超薄一级能效双变频PT净味智能风冷无霜家用双开门以旧换新606升 606升推荐款BCD-606WKPZM(E),3195,200+,"秒杀,满3100-199,赠",https://item.jd.com/10044583430741.html
COLMO612升对开门美式三门变频变温智能大容量一级能效嵌入式高端冰箱CRBK612Y-A2月岩灰,12999,16,自营,https://item.jd.com/100041814749.html
夏新（Amoi）小冰箱迷你双门 冷藏冷冻小型电冰箱 节能省电低噪 家用宿舍租房 一级能效/38L银【1-2人使用】,308,2000+,,https://item.jd.com/10058674788679.html
拍拍【上门服务】申花电冰箱小型迷你家用两门三门节能双开门容声尾货机冷冻冷藏租房宿舍办公室 【低噪节能】-50升（一级能效） 海尔,799,5万+,,https://item.jd.com/10033129009881.html
拍拍【99新】TCL 646升双开门双门对开门变频风冷无霜家用电冰箱一级能效保鲜 BCD-646WPJD 646升 . 星玄青,10,68,,https://item.jd.com/10062921582039.html
美菱冰箱（MELING）556升对开门冰箱一级能效双变频风冷无霜冷藏冷冻家用双开门大容量 天际灰 BCD-556WPUCX,2599,2000+,自营,https://item.jd.com/10033137072227.html
美的（Midea）19分钟急速净味439升变频一级能效法式多门电冰箱家用除菌无霜京东小家智能家电BCD-439WFPZM(E),4899,2万+,"自营,每满1000-100",https://item.jd.com/100017212305.html
康佳（KONKA）309升 十字对开门冰箱 风冷无霜 四门 对开门冰箱家用 纤薄机身 伯利兹蓝系列 BCD-309WD4EGL,2499,2000+,自营,https://item.jd.com/100014642756.html
拍拍【9成新】Haier /海尔三门风冷无霜 /直冷小型家用电冰箱大容量宿舍租房特价处理商场撤样机磕碰大 BCD-218WDGS,1599,200+,,https://item.jd.com/10054369486576.html
拍拍【99新】Midea/美的 BC-45M 单门冷藏家用节能租房宿舍办公冰箱母婴美妆/单位冷藏,499,5,,https://item.jd.com/10045550975606.html
康佳（KONKA）京品家电家用冰箱双开门四开门409L十字对开门超薄可嵌入大容量多门电 以旧换新 409L深色（BCD-409GQ4S）,2199,200+,"秒杀,免邮,满2000-530",https://item.jd.com/10036445530652.html
康佳（KONKA）309升风冷无霜多门四开门电冰箱 超薄机身 三档变温母婴生鲜舱BCD-309WEGQ4S 除菌净味技术,1899,20万+,"自营,秒杀",https://item.jd.com/100027626500.html
慈力迷你小冰箱大容量小型家用宿舍车家两用学生车载制冷藏冷藏盒化妆品保鲜箱单人用 6L塑料面板单核机械冷暖【仅车用】 产品图为第二张,119,500+,,https://item.jd.com/10056438951932.html
容声（Ronshen）【彩晶玻璃】216升三门三开门小冰箱风冷无霜宽幅变温电脑控温节能低噪玻璃BCD-216WD11NC,2299,2万+,自营,https://item.jd.com/100006933267.html
美菱(MELING)【光谱养鲜系列】511升电冰箱十字对开门四开门一级能效家用变频风冷无霜BCD-511WPU9CY,4999,1万+,自营,https://item.jd.com/100025922950.html
海尔（Haier）鲜派511升净味变温一级能效四开门十字双开门冰箱BCD-511WGHTD79B9U1收纳师家用超薄大容量,5799,50万+,"自营,满2000-100,赠",https://item.jd.com/100037217923.html
日立 HITACHI 日本原装进口真空保鲜自动制冰玻璃面板电冰箱R-ZXC750KC第三代旗舰机,46500,100+,"自营,厂商配送",https://item.jd.com/100009250145.html
小鸭牌小冰箱迷你小型家用 冷藏冷冻宿舍办公室出租房双门电冰箱一级节能省电 一级能效-58L金【3天一度电】,348,20万+,京东物流,https://item.jd.com/60972270053.html
现代（HYUNDAI）215升小型冰箱三门 双开门电冰箱家用大 冰箱迷你宿舍冷冻冷藏节能 157L【店长推荐】【六年保修】,708,1万+,满708-10,https://item.jd.com/71378862500.html
拍拍【官翻机】美的(Midea)521升风冷无霜 对开门双开门冰箱纤薄机身保鲜节能静 阳光米色,2399,11,,https://item.jd.com/69548931957.html
Haier/海尔冰箱双门小冰箱小型迷你家用家电超薄风冷无霜/直冷二门节能电冰箱 190升双门风冷无霜190WDPT,1699,10万+,"京东物流,免邮",https://item.jd.com/31106890970.html
拍拍Midea美的 BCD-553WKGPM对开门大容量 风冷无霜冰箱家用变频节能 官翻机,2799,1,,https://item.jd.com/10055411341228.html
拍拍【一级能效】【上门服务】申花小冰箱小型家用宿舍尾货机办公室节能迷你冷藏冷冻电 【性价比优选】-58A118银（一级能效）,316,2000+,,https://item.jd.com/10034957745634.html
海信（Hisense）食神系列冰箱四开门十字双开门 一级能效 510升风冷无霜双变频除菌净味BCD-510WMK1DPJ全空间净化,3799,5000+,"自营,券1500-120,满3500-300,赠",https://item.jd.com/100041179341.html
TCL冰箱双开门法式四门多门 437升一级能效双变频风冷无霜超薄嵌入式离子杀菌净味独立母婴舱家用 R437T7-D 星河菱 时尚多门,3199,200+,"自营,满3198-200",https://item.jd.com/10058312321855.html
新飞（Frestec）310升超薄法式变频四门多门多维风冷无霜双循环 电脑精准控温冰箱 BCD-310WK7CT,1999,2万+,"自营,赠",https://item.jd.com/100012287053.html
西门子（SIEMENS）冰箱605升十字对开门多门冰箱家用大容量风冷无霜精准保鲜分区冷冻一级能效KC97E1549C,9299,200+,自营,https://item.jd.com/100034188537.html
尊贵（ZUNGUI）BCD-219WB 219升卧式冰箱家用变频风冷无霜小型柜式双门橱柜嵌入式矮电 棕色变频,2499,500+,"自营,满2000-10",https://item.jd.com/100026259522.html
新飞（Frestec）三门冰箱家用节能风冷电冰箱小型双开门三门多门四门十字门电冰箱 170升 三级直冷双开门,899,5000+,京东物流,https://item.jd.com/10025870460471.html
新飞（Frestec）190升双门风冷无霜家用冰箱 小冰箱迷你节能省电 BCD-190WK2AT BCD-190WK2AT,1299,1000+,京东物流,https://item.jd.com/10026205153544.html
海尔（Haier）冰箱412升法式多门双开门四门一级能效双变频风冷无霜超薄嵌入式家用家电净味独立母婴智能旗舰店 412L星石蓝+1级双变频+三档变温+WIFI,3599,1万+,"京东物流,免邮,券3500-100",https://item.jd.com/10048047908329.html
小吉（MINIJ）121升单门冰箱小冰箱 自营租房小型家用冰箱BC-121CM迷你复古冷藏冷冻一体,1599,2万+,"自营,券1599-200",https://item.jd.com/100028175222.html
美菱(MELING) 420升变频十字对开门冰箱 一级能效风冷无霜家用双变频钢化玻璃门体 星辰灰 BCD-420WP9B,4999,0,满4900-500,https://item.jd.com/10066321648600.html
拍拍BCD-215STPD海尔三开门三门215升小型家用宿舍租房尾货机冷藏冷冻软冷冻公寓出租屋电 5STPD,1445,0,,https://item.jd.com/10065227540682.html
新飞（Frestec）180升风冷无霜冰箱家用租房二级能效节能省电双开门冰箱BCD-180WK2DT,1199,1000+,赠,https://item.jd.com/34148802585.html
荣事达（Royalstar）208L家用大容量三门冰箱 节能低噪租房中门软冷冻超薄微霜低音保鲜 192L 家用容量【三室三温】,898,2000+,"秒杀,免邮,满908-10",https://item.jd.com/10063859269199.html
车载小冰箱 小型家用 冷藏 寝室宿舍 制冷车家两用租房冷热箱 【5L】标准款-仅车用【很小，谨慎购买】,208,200+,,https://item.jd.com/10045189693168.html
韩电（KEG）508升风冷冰箱 对开门一级能效家用干湿分储变温净味母婴508升电BCD-508WBV2 钛雅灰,3179,42,自营,https://item.jd.com/100033306553.html
美菱冰箱(MELING)【离子净】308升 双门两门电冰箱 租房宿舍家用小巧大容量 风冷无霜节能,1899,78,"京东物流,免邮,满799-100",https://item.jd.com/10061129907846.html
新飞（Frestec）160升两门双门小冰箱迷你家用小型宿舍租房小巧不占地方 BCD-160K2AT,799,100+,京东物流,https://item.jd.com/10048543131263.html
日普（RIPU） 双门小冰箱 小型迷你家用宿舍电冰箱冷藏冷冻节能BCD-52A126D 金色,418,200+,自营,https://item.jd.com/100036057933.html
松下（Panasonic）京选 532升大容量多门冰箱 全开抽屉 银离子除味 无霜风冷 NR-EE53WGB-W 暖光白 以旧换新,6490,2000+,"自营,厂商配送,赠",https://item.jd.com/100045822753.html
容声(Ronshen)两门338升小型家用双门大容量冰箱超薄设计干湿储鲜 BCD-338WKR1NPG企业专享,3999,10,自营,https://item.jd.com/100025798446.html
容声（Ronshen）【原鲜双净】516升变频一级能效十字对开门四开门家用无霜双循环BCD-516WD16FP主动除菌,6499,5万+,"自营,券1500-120,满5500-1000,赠",https://item.jd.com/100008564003.html
德姆勒（DEMULLER）136升复古冰箱家用双门电冰箱 化妆品强劲小型网红颜值冰箱冷藏冷冻节能 BCD-136芝士白,1049,100+,自营,https://item.jd.com/100048363863.html
海信（Hisense）100升 单门冷藏微冷冻电冰箱 迷你小型宿舍家用 一级能效BC-100S/A企业专享,749,70,自营,https://item.jd.com/100024017453.html
统帅（Leader）海尔冰箱出品 小型177升两门双门节能低噪租房宿舍家用电冰箱BCD-177LLC2E0L9丝绸米色,989,1万+,自营,https://item.jd.com/100020593062.html
西门子(SIEMENS) 452升 混冷十字双开门四开门家用冰箱 大容量 零度保鲜 母乳分储 以旧换新KM45FA33TI,8099,1万+,"自营,每满1000-100,赠",https://item.jd.com/100004423419.html
拍拍BEKO/倍科 GNE0345BG 345升 蓝光养鲜 一级能效 变频风冷无霜 多门电冰箱99新 外观微瑕疵,3699,0,,https://item.jd.com/10057255080953.html
海尔（Haier）鲜派系列501升全变温一级能效风冷无霜双变频对开三门家用电冰箱超大容量BCD-501WLHTS79B9U1,5399,50万+,"自营,满2000-100,赠",https://item.jd.com/100023220557.html
米家小米出品502L冰晶版对开门大容量家用电冰箱双开门 风冷无霜玻璃面板美观易清洁BCD-502WGSA,2999,10万+,自营,https://item.jd.com/100021259623.html
雪花（SNOWFLK）商用四门冰箱冰柜厨房立式双温冷藏冷冻饭店酒店不锈钢冷柜冷冻冰柜,2099,1000+,"自营,2件9.7折",https://item.jd.com/100025552073.html
美的(Midea)425升冰箱对开门十字四开门 家用冰箱风冷无霜变频净味臻润系列纤薄机身 BCD-425WSPM(E)榭湖银,3299,51,满3000-500,https://item.jd.com/10046756997128.html
美菱(MELING)冰箱555升对开双门家用大容量冰箱 变频一级能效 风冷无霜电冰箱BCD-555WPUCX,2499,2000+,"自营,厂商配送",https://item.jd.com/100032054401.html
新飞（Frestec）三门小冰箱BCD-118L家用宿舍办公 迷你租房冷藏冷冻电冰箱三门节能保鲜 三门108【一级能效】,558,1000+,京东物流,https://item.jd.com/10033608934577.html
志高（CHIGO）小冰箱98升小型家用 宿舍租房优选 冷藏冷冻双开门 迷你电冰箱 节能保鲜低噪 BCD-98A168D 银色,728,1000+,自营,https://item.jd.com/100028911061.html
HYUNDAI（韩国现代）157升 双门电冰箱小型家用双开门冰箱 宿舍租房冷藏冷冻小 【200升】风冷无霜【冷藏四层1抽屉下冷冻3抽屉】,1088,1万+,赠,https://item.jd.com/10054604171759.html
志高（CHIGO）小冰箱 双门宿舍租房小户型家用 冷藏冷冻双开门 迷你电冰箱节能保鲜小 BCD-72A150D 银色,538,200+,"自营,满300-10",https://item.jd.com/100047884173.html
双鹿(SONLU)446升 对开门冰箱 一级能效超大容量家用电冰箱双开门风冷无霜变频双开门 小户型 【宽700】BSE446PWS 星墨青,1899,100+,"京东物流,免邮,满1899-100",https://item.jd.com/10053283995392.html
LG【全自动制冰冰箱】635L超大容量VS6透视冰箱球形制冰机家用对开门客厅冰吧S651MB78B,22999,1000+,自营,https://item.jd.com/100035653735.html
爱心东东奥克斯（AUX）家用双门迷你小型冰箱 冷藏冷冻保鲜小冰箱 宿舍租房节能电 BCD-35K118 基础普通款 银色,388,20万+,"京东物流,赠",https://item.jd.com/25803033986.html
美的(Midea)冰箱双开门605L电冰箱对开门铂金净味一级能效节能省电风冷无霜家用智能 BCD-605WKPZM(E),3499,25,每满3499-400,https://item.jd.com/10054470224366.html
统帅（Leader）海尔出品 469升一级能效变频风冷无霜十字双开门四开门家用超薄电大容积BCD-469WGLTDEDBX,3499,5万+,自营,https://item.jd.com/100037675697.html
拍拍【99新】容声 458升冰箱 全空间净化一级能效双变频杀菌 玻璃面板 BCD-458WSM2MPGA 银霞绣,3599,8,,https://item.jd.com/10040555555050.html
海尔（Haier）冰箱三门大容量007软冷冻冷藏办公家用小冰箱节能218升BCD-218STPS,1299,2000+,"自营,厂商配送",https://item.jd.com/100032897499.html
拍拍【99新】容声 536升 对开门冰箱 风冷无霜 变频 纤薄 净味冰箱 BCD-536WD18HP,2280,100+,,https://item.jd.com/71055800203.html
容声（Ronshen）冰箱三开门252升大容量变频节能低噪风冷无霜小型家用电冰箱一级能效BCD-252WD18NP以旧换新,1999,2000+,"自营,厂商配送,券1000-10,赠",https://item.jd.com/100025100132.html
海尔冰箱558升全空间保鲜除菌净味法式多门四开门干湿分储 一级能效家用大容量电BCD-558WSGKU1,8999,200+,自营,https://item.jd.com/100045119281.html
海尔(Haier)大容量对开门冰箱 风冷无霜新一级双变频 325L大冷冻空间双开门冰箱 黑金净味保鲜以旧换新,4999,5000+,自营,https://item.jd.com/100037050683.html
松下（Panasonic）多门冰箱435升 纳诺怡X除菌净味 智能app自动制冰带变温 -3度微冷冻NR-TE43AXB-W 以旧换新,7990,500+,自营,https://item.jd.com/100033468306.html
奥克斯（AUX）家用迷你小型冰箱 冷藏冷冻保鲜小冰箱 宿舍租房节能电冰箱 实标 银色50升/矮胖/双门 高83宽42.5深43.5,518,1000+,,https://item.jd.com/10025441574398.html
海尔（Haier）冰箱三开门超薄大容量节能电冰箱小型家用 风冷无霜/直冷 三/二/一级新能效 218升三门节能直冷丨2天约1度电丨三门三温,1298.9,500+,"京东物流,秒杀,免邮,满1390-100,",https://item.jd.com/10064097610550.html
康佳（KONKA）213升小冰箱 三门家用小型电冰箱 净味魔法盒 中门软冷冻 LED顶置光源 低温补偿BCD-213GQ3S,1049,200万+,自营,https://item.jd.com/100033152286.html
TCL 316升冰箱法式四门对开门风冷无霜双变频一级能效分区养鲜家用超薄节能电 时尚多门,2149,85,"京东物流,免邮",https://item.jd.com/10058476265144.html
松下（Panasonic）冰箱三开门265升超薄宽幅变温微冻保鲜风冷无霜变频家用小冰箱臻品NR-EC26WPA-N 以旧换新,2790,1000+,"自营,赠",https://item.jd.com/100033468304.html
上菱 191升双门冰箱 风冷无霜 家用电冰箱小型二门 净味养鲜 小户型租房宿舍以旧换新 BBY191WL,1299,5000+,"自营,满1280-100",https://item.jd.com/100022212973.html
拍拍美的冰箱458升对开门风冷无霜60厘米超薄微缝嵌入式一级双变频BCD-458WKPZM(E)样品机,5859,36,赠,https://item.jd.com/10062869831798.html
东芝（TOSHIBA）达人推荐409升小白桃风冷无霜制冰多门日式五门家用嵌入式超薄电玻璃面板GR-RM429WE-PG2B3,8499,2000+,"自营,券3000-300,赠",https://item.jd.com/100032926112.html
容声（Ronshen）【水蓝光系列】513升变频一级能效十字对开门四开门家用双循环大容量除菌BCD-513WD17FP,5099,2万+,"自营,券3000-300,满3500-500,赠",https://item.jd.com/100015205310.html
日普（RIPU）小冰箱大容量双开门中小型家用冰箱 冷藏冷冻小型租房宿舍电冰箱 节能省电 二门 BCD-102D银,668,500+,自营,https://item.jd.com/100036057915.html
容声(Ronshen) 【鲜space系列】252升三门冰箱一级双变频风冷无霜低噪节能三门三温家用大容量,1999,5000+,自营,https://item.jd.com/100044820211.html
松下（Panasonic）超薄嵌入式冰箱双开门570升对开门一级能效智能app变频透湿保鲜化妆品盒优选NR-TB57BXA-G,6990,1000+,"自营,赠",https://item.jd.com/100047884015.html
拍拍【99新】容声 450升 FEEL系列十字对开一级变频母婴冰箱 BCD-450WD16FPA,3099,19,,https://item.jd.com/72072512296.html
先科（SAST）迷你小冰箱车载冰箱制冷车家两用化妆品宿舍便捷式小型冷暖箱10L 8L香槟金强冷款,169,5万+,,https://item.jd.com/26502868172.html
荣事达（Royalstar）四门法式冰箱冷藏冷冻软冷冻家用大容量多门电冰箱 四门三温 节能 408 M9RGZ金色,1788,1000+,秒杀,https://item.jd.com/10066247931382.html
志高（CHIGO）58L冰箱双门迷你小型电冰箱 家用租房冷藏冷冻 节能低噪香槟金,518,500+,"自营,秒杀,满300-30",https://item.jd.com/100045119313.html
拍拍【尾货机】夏新（Amoi）冰箱 迷你小冰箱双门 家用宿舍出租屋 冷藏冷冻保鲜小型电 节能高效 三级能效/116L红（玻璃款）,698,200+,,https://item.jd.com/10053444369443.html
