商品标题,商品价格,评论量,店铺名字,标签,商品详情页,好评数量,中评数量,差评数量,分数
大宇（DAEWOO） 空气炸锅5L大容量家用智能定时多功能无油烟电炸锅低脂不沾煎烤炸锅薯条机大功率K11 奶糖白（5L大容量+定时调温）,399,200+,,"放心购,每满390-140",https://item.jd.com/10054517084026.html,(40+),0,0,100%
小熊（Bear） 空气炸锅家用5L大容量多功能智能精准控温大功率微电脑触控微蒸汽嫩炸薯条机 5L升级可视+智能触控,479,0,,"京东物流,满430-60",https://item.jd.com/10067874240171.html,0,0,0,100%
长虹（ChangHong） 空气炸锅5L大容量家用智能触屏定时多功能无油烟电炸锅不沾低脂煎炸薯 8L电子款,229,1万+,,"京东物流,满100-10",https://item.jd.com/10057716299416.html,(1700+),(10+),(10+),97%
申花 空气炸锅家用可视多功能8L大容量触控智能全自动定时无油烤鸡翅薯条机烤箱电炸锅 【3.2升 适合1-2人】标配机械款,109,200+,,,https://item.jd.com/10061665833295.html,(100+),0,0,100%
美的（Midea） 空气炸锅家用 5L大容量多功能智能全自动不粘大功率空气烤箱煎炸电炸 MF-KZE5004【5升旋钮款】 大容量,329,1万+,,自营,https://item.jd.com/10061280708100.html,(2000+),-7,-7,99%
骆驼（CAMEL） 空气炸锅家用大容量无油多功能电炸锅智能无油薯条机烤红薯 3.2L机械款 标配,82,23,,,https://item.jd.com/10061773673939.html,-4,0,0,100%
小米有品无言（silencare）智能空气炸锅多功能无油空气炸锅家用炸锅准确定时易清洗温控薯条机 SC-K501小米白【1.8L容量 玩转烘焙 】,149,58,,,https://item.jd.com/10048973721273.html,-9,0,0,100%
HYUNDAI空气炸锅 6L智能液晶触屏家用全自动大容量无油低脂电炸锅预约定时保温薯条 白色 液晶触控【6L超大容量】,229,500+,,,https://item.jd.com/26538556361.html,(200+),0,0,98%
骆驼（CAMEL） 4.0L空气炸锅家用大容量无油多功能智能烤箱一体电薯条机 4.0L_经典款_,86,100+,,,https://item.jd.com/10061772493718.html,(10+),0,0,92%
奥克斯空气炸锅家用多功能全自动电炸锅大容量无油炸薯条机 3001白色触屏【可视】,294,83,,,https://item.jd.com/10058125355390.html,-7,0,0,100%
MKFR 德国默克菲尔 空气炸锅烤箱一体机二合一家用16L大容量全自动无油多功能可视炸智能电炸,399,200+,,,https://item.jd.com/10062250510119.html,(40+),-1,-1,97%
VTT空气炸锅家用多功能大容量透明可视煎炸锅大功率空气烤箱薯条机电炸锅080 【触屏可视款】液晶触控+玻璃可视,249,0,,,https://item.jd.com/10068206881821.html,0,0,0,100%
九阳（Joyoung）空气炸锅 5.5L大容量低脂无油可视天窗 多功能炸薯条烤鸡翅 家用智能电炸锅 5.5L棕色,999,88,,满199-100,https://item.jd.com/10053917661014.html,(10+),0,0,100%
屮熊猫 空气炸锅5L大容量家用智能触屏定时多功能无油烟电炸锅不沾低脂煎炸锅薯条机大功率 【上新直降】5L精准温控 印象白 铁锅,139,500+,,"满134-15,赠",https://item.jd.com/10057597490375.html,(100+),-2,-2,92%
飞利浦（PHILIPS）XXL空气炸锅烘焙大师套装组合HD9952/01适用HD9860&HD9651,279,2万+,,"自营,1件9折",https://item.jd.com/100014989366.html,(9100+),(50+),(50+),98%
苏泊尔（SUPOR）空气炸锅家用3L大容量电炸锅 蒸汽嫩炸多功能无油烟煎炸薯条机KJ30D820 蒸汽煎烤,249,8,,"京东物流,满249-30",https://item.jd.com/10067574515397.html,-1,0,0,100%
西屋（Westinghouse）空气炸锅6L大容量家用多功能空气烤箱无油轻脂可视化智能触控炸 WAF-A158,899,2万+,,"自营,厂商配送",https://item.jd.com/100020432547.html,(1.2万+),(20+),(20+),99%
奥克斯（AUX） 奥克斯空气炸锅家用可视5.5L大容量多功能不粘锅大功率全自动定时智能电炸锅一体 5.5L月牙白电子款【可视窗口+精准温控】,239,100+,,赠,https://item.jd.com/10061880020128.html,-7,0,0,100%
乐卡利 空气炸锅家用大容量全自动多功能无油电炸锅煎炸锅无油低脂不粘大功率烤箱薯条机 多功能【白色】,139,43,,"京东物流,免邮",https://item.jd.com/10060791000003.html,(10+),-1,-1,91%
海尔（Haier） 空气炸锅 大容量家用煎炸锅 无油低脂不粘大功率空气烤箱多功能薯条机电炸锅 【智能触控】3L全息屏E28E,219,200+,,,https://item.jd.com/10061702524829.html,(20+),0,0,95%
九阳（Joyoung） 空气炸锅家用智能炸锅4.5L大容量多功能触控屏无油煎炸精准控温,599.9,500+,,每满599-300,https://item.jd.com/10043665782292.html,(100+),0,0,98%
利仁（Liven） 空气炸锅 新款4.5L大容量家用煎炸锅无油低脂不粘空气烤箱多功能薯条机电炸锅 KZ-J4503【4.5L+双旋钮调节】,199,200+,,满199-20,https://item.jd.com/10056714304892.html,(60+),0,0,98%
四季沐歌（MICOE）空气炸锅家用新款全自动无油烟电炸锅机智能触屏定时低脂薯条机不沾易清洗煎炸 5L【机械旋钮】10叶涡轮扇循/自动断电 708B 榜单推荐,179,2000+,,,https://item.jd.com/10053544386213.html,(500+),-3,-3,98%
华生（Wahson） 华生可视空气炸锅家用网红透明电炸烤箱多功能大容量智能无油新款 墨绿色,269,100+,,,https://item.jd.com/10058281967988.html,(10+),0,0,90%
空气电炸锅家用2022新款一体机智能可视MI 5.5L机械款,180,25,,满99-5,https://item.jd.com/10060729534362.html,-3,0,0,100%
屮熊猫 空气炸锅5L大容量家用智能触屏定时多功能无油烟电炸锅不沾低脂煎炸锅薯条机大功率 【实惠款】5L旋钮款 白色 铁锅,129,500+,,"满124-15,赠",https://item.jd.com/10057950022547.html,(100+),-2,-2,92%
美菱家用空气炸锅新款烤箱大容量智能无油小多功能全自动电一体机 银色6升触屏款,189,2000+,,自营,https://item.jd.com/100048355649.html,(400+),-9,-9,95%
利仁（Liven） 空气炸锅可视家用大容量8升智能无油蒸汽电炸锅 多功能烤箱煎炸锅全自动低脂薯条机 黑色,409,98,,满409-30,https://item.jd.com/10062471175590.html,(20+),-1,-1,95%
HYUNDAI 韩国空气炸锅大容量家用透明可视多功能电炸锅电炸箱炸薯条机新年礼品采购员工福利 牛油果绿【4L玻璃可视+彩屏触控】,199,1,,赠,https://item.jd.com/10067750535923.html,0,0,0,100%
美的（Midea）空气炸锅家用 5L大容量多功能智能不粘大功率空气烤箱电炸锅 MF-KZE5004,349,56,,"自营,每满329-30",https://item.jd.com/100042368215.html,-8,0,0,88%
TOKIT 厨几全景可视化不用翻面空气炸锅5升大容量微蒸气用多功能烤箱电炸锅智能煎炸无油低脂炸薯条 【上新】5升大容量+双层旋风网,688,500+,,"京东物流,满620-250,赠",https://item.jd.com/10061909741392.html,(100+),-2,-2,98%
九阳（Joyoung） 电烤箱家用不用翻面空气炸锅全自动烤蛋挞机多功能薯条机蒸烤炸一体机大容量精准控温可视窗口 【32L性价比款30J601】,219.9,200+,,满219-20,https://item.jd.com/10056992143999.html,(30+),-2,-2,88%
美菱（MeiLing） 无油空气炸锅家用6L大容量网红全自动多功能不沾涂层 1309【厂直】,159,2万+,,自营,https://item.jd.com/100038302531.html,(2600+),(30+),(30+),97%
七彩叮当（QICAIDINGDANG） 电烤箱家用多功能空气炸烤箱15L大容量可视化空气炸锅小烤箱,499,2000+,,每满499-210,https://item.jd.com/10038301443241.html,(700+),-7,-7,97%
奥克斯（AUX） 空气炸锅5L大容量家用触屏智能多功能定时无油烟电炸锅大功率不沾低脂煎炸薯条机 【5L可视款】墨绿液晶触屏钮,319,2万+,,每满319-70,https://item.jd.com/10058977591100.html,(1500+),-7,-7,98%
骆驼（CAMEL） 多功能智能家用空气炸锅大容量无油薯条机全自动电气炸锅彩屏 【3.2】适合个人 标准款,79.82,58,,,https://item.jd.com/10061782467494.html,-3,0,0,75%
grossag空气炸烤箱家用智能电烤箱空气炸锅二合一多功能小型烤箱18L一体烘焙专用电烤箱2023新款 卡拉布里亚白,799,54,,"放心购,赠",https://item.jd.com/10067990560765.html,(10+),0,0,100%
东菱（Donlim）空气炸烤箱 家用 电子式多功能电烤箱18L 空气炸锅 DL-5712,1299,0,,自营,https://item.jd.com/100051597285.html,0,0,0,100%
即品小米有品 空气炸锅家用 多功能透明可视化智能烤箱5.5L大容量 炸鸡薯条机无油低脂煎炸 5.5L可视非电镀触控款,329,16,,"放心购,新品,每满200-30",https://item.jd.com/10068097322683.html,(10+),0,0,100%
松下（Panasonic） 空气炸锅多功能家用空气炸可视全自动无油大容量电炸锅煎炸低脂空气电炸锅 NF-HC600-A,1299,1000+,,"京东物流,放心购,闪购,免邮,,,",https://item.jd.com/10052840439985.html,(100+),-1,-1,97%
西屋（Westinghouse） 空气炸锅烤箱空气炸一体机家用小型多功能烘焙12L大容量新款 星空灰,1439,500+,,券1439-480,https://item.jd.com/10044088180863.html,(200+),-3,-3,98%
康佳（KONKA） 空气炸锅 烤肉锅 家用多功能 智能触控玻璃内胆可视 低脂 无油煎炸空烤5L大容量 【旋钮款】双层同烤 | 米黄色,239,2000+,,"自营,每满239-10",https://item.jd.com/10067049414230.html,(700+),(20+),(20+),95%
九阳（Joyoung） 空气炸锅 家用智能多功能3L大容量精准控温大功率烤箱薯条机KL30-VF172 【3L】精准温控 不粘,189.9,74,,"京东物流,放心购",https://item.jd.com/10061642280321.html,-4,0,0,100%
苏泊尔（SUPOR）空气炸锅 家用智能多功能大容量无油智能电炸锅机KD20D812 复古绿,239,200+,,,https://item.jd.com/100049263119.html,(40+),0,0,95%
半球（PESKOE） 空气炸锅5L大容量家用智能触屏定时多功能无油烟电炸锅不粘低脂煎炸薯条机大功率 3.5升墨绿色智能触屏款,118,1000+,,"京东物流,免邮",https://item.jd.com/10059055018361.html,(200+),-4,-4,93%
苏泊尔（SUPOR） 空气炸锅家用6升大容量电炸锅 24H预约 大屏智能触控 【苏泊尔】,499,1000+,,"京东物流,闪购,免邮,满499-100",https://item.jd.com/10027850545524.html,(200+),-2,-2,96%
苏泊尔（SUPOR）空气炸锅全自动大容量家用空气炸锅多功能 不用翻面蒸汽嫩炸云端菜单5L KD50D828,659,100+,,"京东物流,闪购,免邮,每满659-300",https://item.jd.com/10067822342263.html,(20+),0,0,100%
奥克斯AUX空气炸锅大容量家用智能触屏定时多功能无油烟电炸锅不沾低脂煎炸锅薯条机大功率AUX-3002,174,2000+,,"自营,厂商配送",https://item.jd.com/100035821847.html,(300+),-3,-3,95%
苏泊尔（SUPOR）空气炸锅 13L大容量可视家用空气炸烤箱 可烤整鸡旋转烤炉 干果机 【苏泊尔】,839,500+,,"京东物流,放心购,闪购,免邮,",https://item.jd.com/10048855915240.html,(100+),-2,-2,96%
美菱（MELING）空气炸锅6/7/8L大容量家用智能触屏可视定时 全自动多功能无油烟电炸锅不沾低脂煎炸薯条机 6L智能电子触控高配款 米白色 L,219,1万+,,"秒杀,免邮,券150-30",https://item.jd.com/10058457099278.html,(5000+),(10+),(10+),99%
京东京造 空气炸锅家用智能触屏 4.5L大容量 准确定时无油低脂不粘大功率烤箱电炸锅 元旦礼物企业年货节,269,10万+,,"自营,闪购,赠",https://item.jd.com/100019662917.html,(1.1万+),(100+),(100+),98%
半球（PESKOE） 空气炸锅5L大容量家用智能触屏定时多功能无油烟电炸锅不粘低脂煎炸薯条机大功率 3.5升墨绿色【机械款】,109,1000+,,"京东物流,免邮",https://item.jd.com/10065575591475.html,(200+),-4,-4,93%
奥克斯（AUX） 空气炸锅6L家用大容量触屏智能定时多功能无油烟电炸锅大功率低脂薯条机不沾煎炸 【6L大容量墨绿色】液晶触屏 整鸡可炸,249,2万+,,"放心购,每满249-30",https://item.jd.com/10060223338658.html,(2300+),(20+),(20+),97%
苏泊尔（SUPOR） 空气炸锅家用5L大容量电炸锅蒸汽炸烤机无油低脂煎炸 液晶触控烤箱薯条机 KD50D828,539,500+,,"京东物流,闪购,满539-180",https://item.jd.com/10060095365203.html,(70+),0,0,98%
苏宁宜品 空气炸锅家用 多功能透明可视化智能烤箱5L大容量 炸鸡薯条机无油低脂煎炸 5.5L触控款【可视化+50张炸锅纸】,239,1000+,,"京东物流,免邮,券109-30",https://item.jd.com/10063691597193.html,(400+),0,0,100%
HYUNDAI 空气炸锅家用可视智能电炸锅烤箱无油低脂薯条炸鸡机不粘易清洗加厚玻璃内胆 4升加厚玻璃升级彩屏大功率可视款,329,500+,,"京东物流,放心购,免邮,满200-30",https://item.jd.com/10065645146048.html,(100+),-1,-1,96%
南极人（Nanjiren）空气炸锅多功能大容量全自动智能烤箱一体机电炸锅机 6升机械款,128,1000+,,,https://item.jd.com/100044631609.html,(200+),0,0,100%
三角牌（Triangle）三角牌（Triangle）空气炸锅家用大容量 全自动烤箱5L升 不粘易清洗智能触屏电炸锅薯条机 墨绿色【智能触屏】升级款,229,1000+,,"自营,每满229-50",https://item.jd.com/10060243244301.html,(200+),-1,-1,99%
松下（Panasonic） 空气炸锅多功能家用空气炸可视全自动无油大容量电炸锅煎炸低脂烤箱 NF-HC300-A,699,2000+,,"京东物流,闪购,免邮,券699-100,",https://item.jd.com/10039562050187.html,(800+),0,0,99%
苏泊尔（SUPOR）空气炸锅6L大容量智能家用全自动煎炸锅 多功能无油低脂电炸锅烤箱KD60D818,389,200+,,,https://item.jd.com/100049263171.html,(40+),0,0,95%
九阳（Joyoung）空气炸锅 家用5.5L大容量无油嫩炸低脂煎精准控温控时电炸锅薯条机 KL55-VF508,279.9,1000+,,"自营,闪购",https://item.jd.com/100050076133.html,(100+),-1,-1,99%
利仁（Liven）空气炸锅家用2.8升大容量无油电炸锅蒸汽嫩炸 多功能烤箱全自动空气炸烤薯条机H-2,179,10万+,,"自营,闪购,1件9折",https://item.jd.com/100016226944.html,(1.4万+),(100+),(100+),98%
九阳（Joyoung）空气炸锅 家用智能4.8升大容量 不粘易清洗 准确定时无油薯条机 KL48-VF193,259.9,1万+,,"自营,闪购",https://item.jd.com/100030724218.html,(1500+),(10+),(10+),98%
美的 （Midea）炎烤空气炸锅 可视窗口 不用翻面 家用大容量低脂无油煎炸不粘大功率多功能 5.7L大容量 MF-KZE5501,499,200+,,"京东物流,每满499-140",https://item.jd.com/10059527682920.html,(40+),0,0,95%
奥克斯（AUX） 空气炸锅家用6L大容量智能定时触屏多功能全自动无油烟电炸锅低脂薯条机不沾煎炸 【可视款】旋钮控时控温墨绿色,279.9,5万+,,"京东物流,放心购,每满279-50",https://item.jd.com/10057919225908.html,(8700+),(100+),(100+),96%
海氏 K7空气炸锅食光机家用多功能可视小型烤箱 湖水绿,998.88,2000+,,"自营,1件9折",https://item.jd.com/100044059763.html,(600+),0,0,99%
空气炸锅 极米家用多功能不沾涂层大容量小型烤箱薯条机 无油烟电炸锅 大功率低脂煎炸 4.5L液晶触屏不沾内胆丨预约定时丨推荐款【暖白】,318,2000+,,"秒杀,券299-90,每满299-70,赠",https://item.jd.com/10060931157754.html,(1600+),0,0,99%
APIXINTL日本安本素可视空气炸锅家用大容量电炸锅多功能无油烟炸薯条机煎炸锅全自动可视智能触屏 白色,359,500+,,"京东物流,满339-50",https://item.jd.com/10059089222118.html,(200+),-1,-1,98%
蓝宝（Blaupunkt）空气炸锅可视化家用5L大容量空气炸烤箱多功能全自动十大智能无油不粘易洗格调白,443,2000+,,"自营,1件9折",https://item.jd.com/100039613872.html,(1800+),-1,-1,99%
奥克斯 （AUX）空气炸锅5.5L大容量家用智能触屏定时多功能无油烟电炸锅不沾低脂煎炸薯条机 AUX-2292,199,2000+,,"自营,厂商配送",https://item.jd.com/100035821807.html,(300+),-3,-3,95%
BabyStar 德国 空气炸锅家用大容量4.5升透明可视空气炸烤箱全自动多功能智能触屏 4.5L大容量全景可视【薄荷绿】,269,1000+,,"京东物流,放心购,免邮,赠",https://item.jd.com/10049615410241.html,(100+),0,0,100%
美菱（MELING）空气炸锅6/7/8L大容量家用智能触屏可视定时 全自动多功能无油烟电炸锅不沾低脂煎炸薯条机 6L智能电子触控高配款 经典黑 L,219,1万+,,"秒杀,免邮,券150-30",https://item.jd.com/10058457099277.html,(5000+),(10+),(10+),99%
利仁（Liven）空气炸锅可视家用大容量20升无油电炸锅多功能烤箱一体烤箱薯条机空气干果机DKX-J20白,439,2万+,,"自营,闪购",https://item.jd.com/100024313138.html,(1.7万+),(100+),(100+),98%
美的（Midea）嫩脆空气炸锅12L可视大容量 wifi智能蒸汽烹饪智能云操作 轻油少脂不粘电炸煎炸KZS12003XM,998.88,5000+,,"自营,闪购,1件9折",https://item.jd.com/100040001762.html,(1100+),(20+),(20+),95%
苏泊尔（SUPOR） 空气炸锅可视5L升大容量家用全自动智能触屏无油蒸汽嫩炸多功能上下可拆不粘电炸锅 KD50DQ852,499,2000+,,"闪购,免邮,每满499-100",https://item.jd.com/10050989248947.html,(1000+),-4,-4,98%
四季沐歌（MICOE）空气炸锅家用新款全自动无油烟电炸锅机智能触屏定时低脂薯条机不沾易清洗煎炸 5L【机械旋钮】10叶涡轮扇循/自动断电 708B 榜单,179,2000+,,"京东物流,券179-50",https://item.jd.com/10053544386213.html,(500+),-3,-3,98%
九阳（Joyoung）肖战推荐 空气炸锅 家用智能 4.8L大容量 不沾易清洗 准确定时无油煎炸 薯条机 KL48-VF193,288,10万+,,"自营,1件9折",https://item.jd.com/100016284618.html,(2.4万+),(300+),(300+),97%
飞利浦（PHILIPS） 海星空气炸锅可视化无需翻面5.6升大容量多功能全自动锅体易清洗HD9257 黑色,899,200+,,"京东物流,每满889-150,赠",https://item.jd.com/10059983023795.html,(60+),0,0,100%
美菱（MELING）空气炸锅家用6/7/8L大容量电炸锅 无油低脂不沾煎炸智能触屏可视多功能炸鸡薯条机 6L智能电子 触控高配款 复古绿,229,2000+,,"免邮,券150-30",https://item.jd.com/10061863642100.html,(300+),-1,-1,99%
HYUNDAI家用厨房全景可视款空气炸锅玻璃内胆可拆卸低脂无油煎炸3L小容量清新绿KZ132A,239,1000+,,,https://item.jd.com/100052005283.html,(800+),-1,-1,99%
美的（Midea） 空气炸锅家用5.5L大容量可视一体化电炸锅定时多功能烤箱 不用翻面 易清洁 【太空系列】可烤整鸡KZE5502,359,66,,"京东物流,放心购,免邮",https://item.jd.com/10062765157082.html,(10+),0,0,100%
摩飞电器（Morphyrichards）空气炸锅 家用8L大容量可视双炸篮多功能烤箱 炸薯条鸡翅机MR8100轻奢蓝,877,2000+,,"自营,券6000-600,1件9折,赠",https://item.jd.com/100037793523.html,(1000+),-1,-1,99%
美菱（MeiLing）家用空气炸锅烤箱大容量智能无油小多功能全自动电一体机 6升电子款,169,2000+,,新品,https://item.jd.com/100050156179.html,(500+),(20+),(20+),91%
九阳（Joyoung） 空气炸锅不用翻面家用5.5L大容量全自动可视无油多功能透明【太空科技】 5.5L可视大容量-VF733,899.9,2000+,,"京东物流,放心购,免邮,每满899-500,",https://item.jd.com/10064647542565.html,(600+),-8,-8,97%
南极人（Nanjiren）空气炸锅多功能大容量全自动智能烤箱一体机电炸锅机 6升智能款 皓月白,139,1000+,,新品,https://item.jd.com/100051891941.html,(200+),0,0,100%
智选京品 小米有品有售悠伴 智能空气炸锅家用2.6L多功能无油煎炸烘烤美味低脂轻食低卡易清洁礼物 白色,229,2万+,,"自营,2件8.5折",https://item.jd.com/100029348808.html,(5000+),(40+),(40+),97%
山本（SHANBEN）空气炸锅家用智能无油烟电炸锅 6L大容量薯条机多功能煎炸锅大功率低脂无油烤箱 S-2109TS,369,200+,,"京东物流,每满299-70",https://item.jd.com/10063367210822.html,(70+),0,0,98%
索韦尔（Soulwell） 德国可视空气炸锅2022新款迷你小型无油烟炸薯条机可调温触控电炸锅家用 牛油果绿-2.5L-304不锈钢烤架,219,1000+,,"京东物流,放心购,免邮",https://item.jd.com/10052913815005.html,(300+),-1,-1,98%
石崎秀儿日本空气炸锅家用5L大容量 可视窗口智能微蒸嫩烤多功能全自动无油轻低脂煎炸 胡椒白,699,200+,,"京东物流,放心购,满699-260",https://item.jd.com/10063460322668.html,(70+),0,0,100%
BRUNO日本小魔方空气炸锅家用小型电炸锅多功能锅全自动智能锅大容量煎炸 薄荷绿【小魔方炸锅】,399,1万+,,"京东物流,放心购,券399-20,赠",https://item.jd.com/10032810713968.html,(1.1万+),-3,-3,99%
美的（Midea）空气炸锅 5.7L大容量家用轻油烟轻脂不粘大功率电炸锅高颜值多功能可视窗口 MF-KZE5501,489,2000+,,"京东物流,免邮,每满489-130",https://item.jd.com/10053681430942.html,(900+),-4,-4,99%
小浣熊小浣熊 空气炸锅家用大容量电炸锅小型多功能无油炸锅薯条机5L 米白色智能可视化,309,2000+,,"免邮,满309-50",https://item.jd.com/10066983108610.html,(500+),-2,-2,98%
九阳（Joyoung） 空气炸锅 家用大容量6升不用翻面的电炸锅 多功能无油低脂烘烤煎炸薯条一体机 聚餐大容量-嫩烤彩屏更便捷VF506,599.9,200+,,"京东物流,放心购,免邮,满459-80",https://item.jd.com/10064530496453.html,(80+),-1,-1,98%
苏泊尔空气炸锅全自动 3L一人食家用可视空气炸锅 液晶触控智能电炸锅 远红外 无油低脂煎炸 智能预约 KD30Y831,439,97,,"京东物流,新品,秒杀,满300-40",https://item.jd.com/10067296607129.html,(10+),0,0,100%
苏泊尔（SUPOR）空气炸锅家用5L大容量无油低脂煎炸锅精准控温大功率无油烟电炸锅 墨绿色5L,479,5000+,,"京东物流,放心购,闪购,免邮,",https://item.jd.com/10035898804793.html,(1000+),-6,-6,98%
美的（Midea）空气炸锅大容量 低油烟轻脂大功率不粘 烘烤炸多功能家用空气烤箱煎炸电炸锅 3.5L可视桶 手机控KZS3501XM,699,500+,,"京东物流,放心购,免邮,每满699-200",https://item.jd.com/10053994994878.html,(100+),-1,-1,98%
长虹空气炸锅家用薯条机8L大容量智能低脂无油电炸锅全自动多功能空气机CZG-50DH10电子款灰色,199,1000+,,,https://item.jd.com/100045382853.html,(200+),-7,-7,89%
苏泊尔（SUPOR）空气炸锅家用6L大容量无油智能预约触控多功能电炸锅炸薯条机 【苏泊尔】,419,5000+,,"京东物流,放心购,闪购,满419-20",https://item.jd.com/10046705977524.html,(2200+),-6,-6,99%
SANSUI 空气炸锅JM-SKZ9136,316,5万+,,自营,https://item.jd.com/100028022504.html,-2,0,0,100%
利仁（Liven）空气炸锅家用可视20升大容量烤箱一体空气炸烤箱多功能无油电炸锅 薯条机干果机DKX-J20黑色,439,2万+,,"自营,闪购",https://item.jd.com/100024313150.html,(1.7万+),(100+),(100+),98%
南极人空气炸锅家用智能多功能大容量新款电炸锅薯条机电烤箱一体 6升机械款+蛋糕蓝披萨盘,138,1000+,,"新品,秒杀",https://item.jd.com/100048622025.html,(300+),-5,-5,96%
美的（Midea） 空气炸锅烤箱一体机小型家用烘培炉电烤箱二合一2022新款PT1210 12L 杏色,379,500+,,"京东物流,每满379-70,赠",https://item.jd.com/10057289597827.html,(100+),0,0,99%
九阳（Joyoung） 【肖战同款】不用翻面空气炸锅5.5L大容量环形可视双钮蒸烤炸一体机薯条机 升级电子触控环形可视窗口【VF736】,879.9,5000+,,"京东物流,秒杀,每满869-380,赠",https://item.jd.com/10061887828959.html,(2100+),-6,-6,99%
BRUNO日本空气炸锅可视化多功能5L大容量家用电炸锅低脂轻油 智能煎炸锅 炸鸡薯条机 象牙白,599,1万+,,"京东物流,放心购,券599-30,赠",https://item.jd.com/10032811938782.html,(1.1万+),0,0,100%
松下（panasonic）可视空气炸锅新款大容量多功能无油空气炸烤箱触屏全自动智能家用电炸锅薯条机 NF-HC300-A 大视窗4L 8大美味菜单,899,1000+,,"京东物流,满898-300,赠",https://item.jd.com/10056324386258.html,(100+),0,0,98%
三角牌（Triangle） 空气炸锅4L大容量家用定时多功能无油烟电炸锅不沾低脂煎炸 JA-W40J3,109,500+,,,https://item.jd.com/100037990747.html,(500+),0,0,99%
酷迪熊（kudixiong） 空气炸锅电蒸烤箱家用一体15L大容量智能可视无油炸锅多功能烤蛋糕烤全鸡 黑色 15升,359,500+,,"京东物流,免邮,满200-80",https://item.jd.com/10056734316774.html,(200+),0,0,100%
美菱（MELING） 空气炸锅家用多功能大容量无油烟低脂电炸锅智能定时多功能炸薯条机 豪华5L旋钮款,199,1000+,,券190-60,https://item.jd.com/10062557488013.html,(200+),-5,-5,96%
长虹空气炸锅家用薯条机8L大容量智能低脂无油电炸锅全自动多功能空气机ZG-AF08电子款绿色,199,1000+,,,https://item.jd.com/100045382865.html,(200+),-7,-7,89%
博拉利（bolali）空气炸锅家用4.5L多功能NFC智能食谱电炸锅无油可视化全自动不粘煎炸薯条机 升级NFC云食谱+新增三风道热风循环款,549,200+,,"京东物流,免邮,满510-140",https://item.jd.com/10061523106715.html,(100+),-1,-1,94%
奥克斯（AUX） 空气炸锅新款全自动智能多功能空气电炸锅家用大容量一体无油烟薯条机不粘大功率 4.5L【白色双旋钮机械款】不粘+可烤整鸡,149,100+,,免邮,https://item.jd.com/10058976653203.html,(20+),0,0,96%
奥克斯（AUX） 空气炸锅家用6L大容量智能定时触屏多功能全自动无油烟电炸锅低脂薯条机不沾煎炸 【可视款】液晶触屏墨绿色,309,5万+,,"放心购,秒杀,每满309-50",https://item.jd.com/10057919225907.html,(8700+),(100+),(100+),96%
苏泊尔（SUPOR）空气炸锅家用5L大容量智能煎炸锅 多功能透明可视蒸汽嫩炸无油低脂不粘电炸锅烤箱 【苏泊尔】,479,200+,,"京东物流,闪购,免邮,满479-110",https://item.jd.com/10043832439183.html,(70+),-1,-1,97%
小熊（Bear） 空气炸锅电炸锅家用大容量4.6L多功能智能无油烟气炸锅 QZG-A15Q1 高端智能全触屏版 QZG-A15T2,499,10万+,,"自营,满399-100",https://item.jd.com/10024758002748.html,(2万+),(100+),(100+),98%
美的（Midea） 空气炸锅 家用多功能低油轻脂煎炸锅 3L大容量旋钮薯条机 MF-KZ30Q1-402R,529,1000+,,"自营,每满529-330",https://item.jd.com/10042479823189.html,(200+),-2,-2,98%
美的（Midea）空气炸锅家用5.5L大容量可视一体化电炸锅定时多功能烤箱二代无需翻面易清洁 【不翻面二代】KZE5502B,399,200+,,"京东物流,免邮,每满399-40",https://item.jd.com/10067603011453.html,(70+),0,0,98%
长虹空气炸锅家用智能大容量烤箱一体触屏多功能全自动电炸锅无油 6升机械款,137,1000+,,"新品,秒杀",https://item.jd.com/100048355645.html,(100+),-3,-3,94%
苏泊尔（SUPOR） 空气炸锅6.5L大容量家用智能触屏定时多功能无油烟电炸锅不沾煎炸薯条机大功率,629,500+,,"自营,每满629-90",https://item.jd.com/10054743341595.html,(100+),0,0,98%
海氏 k5空气炸锅电烤箱一体机家用自营25升 白,1299,1万+,,自营,https://item.jd.com/100013638528.html,(2600+),(20+),(20+),98%
奥克斯（AUX） 空气炸锅家用6L大容量智能定时触屏多功能全自动无油烟电炸锅低脂薯条机不沾煎炸 【网红款】旋钮控时控温墨绿色,249.9,5万+,,"放心购,每满249-50",https://item.jd.com/10034775911062.html,(8700+),(100+),(100+),96%
山本（SHANBEN） 空气炸锅家用无油烟电炸锅4.2L大容量薯条机机械全自动智能旋钮炸锅8201 薄荷绿,309,2000+,,"京东物流,满200-100",https://item.jd.com/10050470378551.html,(300+),-4,-4,98%
九阳（Joyoung）空气炸锅 5.5L大容量家用煎炸锅 低油轻脂不粘大功率空气烤箱多功能薯条机电炸锅 VF508,379.9,99,,"自营,新品,闪购,每满379-100",https://item.jd.com/10066273223711.html,(10+),0,0,100%
奥克斯（AUX） 空气炸锅可视家用新款全自动智能6升大容量多功能烤箱一体机无油电炸锅薯条机烤红薯 6.0升可视电子款,339,500+,,"新品,免邮,券300-100",https://item.jd.com/10065187004087.html,(200+),0,0,99%
BabyStar空气炸锅家用大容量4.5升透明可视空气炸烤箱全自动多功能智能触屏 黛雾紫-4.5升可视,269,1万+,,"免邮,券300-30",https://item.jd.com/10049967823519.html,(2400+),(10+),(10+),99%
