商品标题,商品价格,评论量,标签,商品详情页
松下（Panasonic）XQG100-EG157 10公斤洗烘一体全自动滚筒洗衣机双极除螨 镜面LED触控屏 泡沫净 企业专享,5898,1,自营,https://item.jd.com/100050881275.html
小天鹅全自动智能家电 除菌除螨高温煮洗风干 /洗烘一体 烘干10公斤滚筒洗衣机TG/TD100 10kg带烘干/TD100PURE,3199,30,满3000-500,https://item.jd.com/10029583640509.html
【旗舰精选】小天鹅洗衣机全自动 10公斤变频滚筒 除螨除菌 京品家电 水魔方系列 新品 经典水魔方+节能护形护色+银离子除菌v86,3599,21,满3399-450,https://item.jd.com/10066961296049.html
HYUNDAI（韩国现代）滚筒洗衣机全自动 BLDC变频电机 10KG大容量 蒸气除味除螨 一级能效 10公斤【超薄机身，除菌净螨】店长推荐,1509,23,"京东物流,免邮,每满1509-10,赠",https://item.jd.com/10055753142396.html
美菱MG100-14596系列智能变频滚筒洗衣机全自动10公斤洗烘一体巴氏除菌空气洗上排水超薄箱体 MG100-14596BHILX【洗烘一体上排水】,4599,19,满3600-300,https://item.jd.com/10028930347577.html
小天鹅(LittleSwan) 洗烘一体10公斤滚筒洗衣机全自动带烘干 家用大容量变频 智能投放 TD100V23WIDY,2799,5000+,自营,https://item.jd.com/100050316713.html
海尔10公斤滚筒洗衣机家用超薄直驱变频一级能效1.1洗净比+智能投放+光等离子除菌+大口径+智能WIFI,5999,500+,自营,https://item.jd.com/100037594553.html
威力（WEILI）9kg公斤家用全自动波轮洗衣机大容量 智能触控滑动调节 预约洗 气流减震 仿生手洗 XPB28-2029FV(蓝）,319,2000+,,https://item.jd.com/10056200766524.html
小天鹅洗衣机全自动小型10kg波轮大容量迷你宿舍家用 7.5公斤蓝光纳米健康洗/智能强力风干,539,500+,赠,https://item.jd.com/10063302653794.html
高格8KG洗衣机家用大容量半全自动洗床单被套羽绒服沥水篮 高格8KG洗衣机,299,63,,https://item.jd.com/10022089247044.html
梧桐树洗脱一体洗衣机半全自动小型迷你洗袜子内衣内裤脱水可定时甩干分桶壁挂洗衣洗鞋机 升级灰+(附沥水蓝）,159,15,"京东物流,免邮,赠",https://item.jd.com/10066072080097.html
拍拍【上门服务】【破损包赔】申花全自动波轮洗衣机家用小型宿舍尾货机小天鹅美的小米海尔洗一体蓝光节能大容量 9.0KG【自洁桶+蓝光+风干+强电机+预,538,2000+,,https://item.jd.com/10033291652657.html
小天鹅（LittleSwan）洗衣机滚筒全自动10公斤洗烘一体机带烘干除菌大容量家用变频智能京品家电 TD100Q68Y,7799,0,,https://item.jd.com/10049928825199.html
申花（SHENHUA）洗衣机全自动家用小型出租房宿舍公寓蓝光健康洗智能风干洗脱一体XQB90-8189咖啡金,498,5000+,满300-10,https://item.jd.com/100040015223.html
大黄鸭高温煮洗婴儿洗衣机2公斤迷你全自动3.5公斤儿童小孩宝宝消毒杀菌洗小型家用洗烘干一体 3.0kg全自动【加热煮洗】全国联保+洗脱一体 白,658,500+,,https://item.jd.com/10058036060928.html
奥克斯10公斤洗衣机全自动家用波轮9KG热烘干滚筒洗烘一体大容量 50智能风干+抗箘波轮,700,100+,,https://item.jd.com/10059845282631.html
扬子（YAIR）16半自动洗衣机双桶双缸大容量家用宿舍租房用小型迷你脱水甩干波轮母婴内衣裤 半自动9.5公斤透明蓝,398,5000+,,https://item.jd.com/10049187760805.html
美的洗衣机全自动 10公斤滚筒全自动洗衣机 一级能效变频节能低噪除菌除螨MG100VC133WY,1699,200+,"自营,券1690-50",https://item.jd.com/100037127885.html
美的（Midea）全自动波轮洗衣机 10公斤 大容量宿舍出租房用一键脱水 健康免清洗 MB100ECO-H01MH,1049,2000+,自营,https://item.jd.com/100028136108.html
小天鹅（LittleSwan）洗衣机全自动波轮 直驱变频大容量 节能省水 脱水甩干 京品家电以旧换新 8KG健康除螨 (TB80V23H),1199,500+,满999-360,https://item.jd.com/10050872430436.html
海尔出品波轮洗衣机全自动8公斤量衣进水漂甩合一桶自洁智能预约洗 全自动+自清洁+量衣进水+Leader经典款,899,24,"满899-50,赠",https://item.jd.com/10060086017960.html
顺丰入户家庭家用洗衣机小型全自动租房公寓宿舍婴儿童迷你烘干洗脱一体高格洗衣机 3.5KG【性价款】内衣专洗,318,61,,https://item.jd.com/10045893183582.html
荣事达迷你洗衣机全自动内衣裤洗衣机儿童婴儿小型洗袜机洗脱一体 6.5升标准款{全自动排水进水洗脱一体},399,4,,https://item.jd.com/10066655637531.html
小天鹅（LittleSwan）洗衣机全自动10公斤大容量洗烘一体智能节能波轮洗脱一体机 10KG纳米+强力烘干,858,500+,满499-20,https://item.jd.com/10060017299936.html
小米（MI）【本地仓速发】小米 米家互联网迷你波轮洗衣机Pro 3kg婴儿内衣洗衣机小型家用宿舍全自动 米家互联网迷你波轮Pro 3kg,849,1万+,,https://item.jd.com/10022764283603.html
海尔（Haier）洗衣机全自动波轮 10公斤 一级直驱变频 洗脱一体 智能预约自编程 租房家用XQB100-BZ206,1349,200+,"自营,厂商配送",https://item.jd.com/100035695654.html
松下（Panasonic）全自动滚筒洗衣机 8公斤大容量超薄洗衣机 高温煮洗 小尺寸不占地 BLDC电机 以旧换新 XQG80-3GYEA 8公斤全自动,2299,200+,满1000-200,https://item.jd.com/10043503594963.html
YANGZI全自动洗衣机洗烘一体 大容量 智能波轮洗脱一体机 预约定时 蓝光除螨 带风干功能家用租房宿 12公斤蓝光纳米健康洗/智能强力风干,588,100+,,https://item.jd.com/10058843713980.html
爱心东东小天 鵝洗衣机全自动波轮10公斤洗烘脱一体机大容量租房宿舍节能省电 7.5KG蓝光+强力风干 10年联保,569,6,赠,https://item.jd.com/10061528145941.html
银落 折叠洗衣机迷你小型便携式家用大学生宿舍半自动懒人洗脱一体洗宝宝衣服内衣袜子清洗神器带脱水 【天空蓝】洗涤+脱水+排水,68,2000+,赠,https://item.jd.com/10060827123947.html
Archmed/阿基米德洗衣机全自动40公斤波轮大容量大型宾馆酒店工业商用XQB2502-3065G 15公斤铜线电机不锈钢内桶风干家用款,2299,20,,https://item.jd.com/10046700585455.html
美的（Midea）洗衣机全自动波轮8公斤kg 家用租房宿舍大容量 脱水甩干节能 免清洗 MB80V33B,849,2000+,"自营,厂商配送,券800-10",https://item.jd.com/100044124225.html
海尔（Haier）【新店冲量】洗衣机出品全自动10公斤滚筒超薄一级能效节能变频除菌羽绒洗家用大容量双喷淋 统 帅【 变频巴氏除菌+筒自洁+羽,1499,28,赠,https://item.jd.com/10065948493884.html
小天鹅全自动洗衣机家用12公斤大容量波轮洗烘一体小型出租房热烘干 10kg全自动风干蓝光玻璃款,818,15,赠,https://item.jd.com/10067917631707.html
奥克斯（AUX）洗衣机全自动波轮家用小型宿舍租房婴幼儿童大容量 洗脱一体 90 强力风干+居家大容量 推荐4-6人使用,698,5万+,"免邮,券698-30,满658-20,赠",https://item.jd.com/27136800042.html
惠而浦（Whirlpool）滚筒洗衣机全自动10公斤洗烘一体热风空气洗烘干除菌螨EWDC406020RG,3499,5000+,"自营,赠",https://item.jd.com/100012763436.html
海尔（Haier）波轮洗衣机以旧换新 变频电机大容量全自动家用模糊电脑控制 量衣进水洗脱一体 桶自洁 7号-10公斤MS-BZ368免清洗+除螨洗+彩屏,5299,2000+,"满5299-1200,赠",https://item.jd.com/10038073640960.html
拍拍海尔统帅8公斤 全自动洗衣大容量波轮家用定频 洗衣机TQB80-M921 尾货机 年底特惠,869,65,,https://item.jd.com/10021478273705.html
威力（WEILI）5.2公斤全自动波轮洗衣机 智能模糊控制 单独脱水 13分钟速洗XQB52-5226B-1,709,5万+,自营,https://item.jd.com/100024583224.html
【一键智能】小型波轮全自动洗衣机家用出租房宿舍用迷你洗脱一体小天鹅 6.0KG宝石灰_蓝光_智能风干_【荣事.达系列】,519,67,"满299-10,赠",https://item.jd.com/10063481781509.html
海尔洗衣机全自动10公斤直驱变频滚筒洗衣机家用大容量 一级能效双喷淋 节能低噪 【非烘干】10公斤直驱丨智能投放丨巴氏杀菌丨晶彩屏,4999,200+,"满4900-1700,赠",https://item.jd.com/51349910470.html
小天鹅全自动洗衣机洗烘一体家用智能波轮8\10公斤大容量风干功能宿舍出租房用迷你 10KG蓝光+强力风干【全国联保】,778,200+,,https://item.jd.com/10067749280531.html
洗衣机全自动波轮一体洗烘大容量智能风干热烘CIFIER小型迷你单筒家用宿舍出租房 8.5kg蓝光+智能风干+强力电机+全国联保,718,1000+,,https://item.jd.com/10061308604833.html
小天鹅洗衣机全自动滚筒 家用大容量超薄 除菌除螨高温煮洗 安静变频 深层除螨 【单洗】活性酶除菌｜10公斤 银色 京品家电 智能操控,1799,500+,赠,https://item.jd.com/10050303319947.html
拍拍【99新】TCL 10公斤DD直驱全自动变频洗烘一体滚筒洗衣机 祛味空气洗G100V200-HD 10公斤直驱+免污+洗烘一体,1759,100+,,https://item.jd.com/10036622857420.html
小天鹅全自动洗衣机家用大容量迷你洗脱一体波轮热烘干 5.5公斤蓝光除菌+智能风干 十年全国联保,528,69,"新品,赠",https://item.jd.com/10067670243959.html
奥克斯（AUX）波轮洗衣机全自动 仿生手搓柔护 一键脱水 十种程序 家用宿舍租房 小型迷你实标容量 可洗干衣11斤【大容量实惠推荐款】,608,10万+,"免邮,券608-10,赠",https://item.jd.com/10059090104181.html
爱心东东海尔（Haier）洗衣机全自动滚筒洗衣机10KG大容量一级变频家用巴士除菌双喷淋中途添衣筒自洁智能滚筒 统帅十公斤15分钟速洗非烘干@G10B22SE,1598,2000+,"秒杀,免邮,满1589-100,赠",https://item.jd.com/10057736162601.html
夏新（Amoi）洗衣机全自动波轮 蓝光健康洗护智能风干 桶自洁 宿舍家用洗脱一体机 10公斤【蓝光洗护+智能风干+强力电机】,749,10万+,"京东物流,秒杀,券2000-50",https://item.jd.com/10033167827942.html
志高（CHIGO）迷你内衣洗衣机全自动 母婴儿童洗衣机高温煮洗99%杀菌除螨内衣裤袜子健康卫生 0.8KG【母婴专洗-杀菌率99.99%】,799,57,"京东物流,免邮",https://item.jd.com/10046656328567.html
小天鹅（LittleSwan）【本地仓】小天鹅(LittleSwan)洗衣机滚筒全自动 10公斤京品纳米银离子除菌大容量 智能家电 【银离子除菌】TG100V62ADS5,2299,0,满500-200,https://item.jd.com/10067801878261.html
50V40公斤洗衣机全自动家商用大型容量30V26kg宾馆酒店学校洗衣店工厂工业15kg风干幸福久久 15公斤加强耐用加厚风干升级款,1250,5000+,赠,https://item.jd.com/10020438313024.html
拍拍【尾货机】小天鹅 申花8KG 10公斤波轮宿舍租房家用 大容量全自动洗衣机 9KG 玻璃盖板 咖啡金【申花】,599,500+,,https://item.jd.com/10057097907651.html
美的（Midea）洗衣机全自动波轮5.5/6.5/7.2kg迷你婴儿洗衣机租房宿舍专用免清洗水电双宽 波轮-5.5KG免清洗【MB55V35E】,699,22,赠,https://item.jd.com/10059174530797.html
大宇（DAEWOO）波轮洗衣机全自动3公斤迷你家用小型洗衣机母婴儿童宝宝专享洗内衣内裤洗高温煮洗除菌真丝洗 【1公斤丨纯洗涤】【仙露白丨高温除,1799,2000+,满1599-200,https://item.jd.com/10066348514363.html
小天鹅（LittleSwan）【节能降噪】滚筒洗衣机全自动大容量10公斤 家用变频高温健康除螨除菌洗 【镇店推荐】10KG健康除螨滚筒款,1799,1000+,"京东物流,券11-10",https://item.jd.com/10042268092575.html
海尔（Haier）洗衣机出品统帅10公斤滚筒洗衣机全自动洗烘一体家用变频一级能效双喷淋防过敏洗 10KG洗脱一体+羽绒洗+双喷淋+巴氏除菌,1589,1万+,"秒杀,满1589-90",https://item.jd.com/10051877774349.html
小天鹅（LittleSwan）水魔方10公斤滚筒洗衣机全自动 母婴儿童内衣除螨超薄京品智能投放家电 Kira炫彩大屏TG100VC187,3599,2000+,"京东物流,秒杀,免邮,券2000-100,",https://item.jd.com/10056660186743.html
小天鹅全自动洗衣机洗烘一体家用智能波轮10公斤大容量风干功能宿舍出租房用洗衣机 7.5KG强劲风干+蓝光,578,1,"新品,赠",https://item.jd.com/10067917628716.html
小天鹅（LittleSwan）10公斤滚筒洗衣机全自动智能投放高温消毒除菌羽绒服洗母婴可用京品 10KG洗烘|智投空气洗TD100V23WIDY,2899,57,"自营,满2789-100",https://item.jd.com/10066628819351.html
YANGZI洗衣机全自动家用10公斤大容量智能蓝光波轮洗烘一体风干出租房热烘干YANGZI 18公斤蓝光纳米健康洗/智能强力风干,828,200+,,https://item.jd.com/10067048660135.html
海尔（Haier）海尔出品滚筒洗衣机全自动10公斤大容量嵌入式超薄洗烘干一体一级能效变频蒸汽除螨统帅以旧换新 10公斤洗脱一体+羽绒洗+羊毛洗+巴氏,1899,1,"京东物流,券1000-100,满1898-300,",https://item.jd.com/10068133104662.html
小天鹅（LittleSwan）洗衣机全自动波轮 8公斤大容量一键脱水甩干节能省电家用租房宿舍 TB80VC123B,849,500+,"自营,厂商配送,券800-30",https://item.jd.com/100038163389.html
统帅（Leader）海尔出品10公斤全自动家用宿舍小型大容量波轮洗衣机 智能预约 智慧自编程 10公斤Z957,949,1000+,"免邮,满800-80",https://item.jd.com/10026656402388.html
家用全自动大容量洗衣机波轮租房宿舍婴儿童迷你小型洗烘一体ha 7.0KG蓝光健康洗-手搓波轮-强力风干,686,0,,https://item.jd.com/10068124567054.html
惠而浦（whirlpool）10kg洗烘一体变频滚筒洗衣机 热风空气洗 双模烘干 大容量超薄 EWDC406120RS,3099,5000+,"自营,厂商配送,赠",https://item.jd.com/100030284911.html
海尔（Haier）洗衣机全自动直驱变频波轮洗衣机 家用租房10公斤大容量桶自洁以旧换新节能省电 [22年上新]晶彩触控+升级漩瀑洗+除螨洗+羊毛洗,2799,2000+,"京东物流,券100-10,满2700-900",https://item.jd.com/10045681831912.html
海尔（Haier）出品洗衣机全自动滚筒10公斤 一级能效变频 节能除菌家用 大容量 京品家电统帅海尔出品滚筒 统帅海尔出品10公斤+变频电机+羊毛,1599,100+,满1589-100,https://item.jd.com/10044528549146.html
小天鹅(LittleSwan) 滚筒洗衣机全自动10KG健康除螨洗大容量BLDC变频电机 【镇店推荐】10KG健康除螨滚筒款,1799,200+,京东物流,https://item.jd.com/10063197198019.html
小鸭牌4KG全自动波轮洗衣机 高温煮洗杀菌 洗脱一体 小型迷你母婴儿童宝宝家用大家电脱水风干 4KG蓝光款,599,2000+,,https://item.jd.com/65249907619.html
海尔（Haier）滚筒洗衣机出品统帅全自动洗烘一体机10公斤大容量直驱变频家用一级能效除螨除菌以旧换新 晶彩大屏+空气洗+双喷淋,3599,0,"京东物流,新品,满3400-500,赠",https://item.jd.com/10068131684547.html
小天鹅洗衣机全自动波轮10公斤大容量小型宿舍出租房家用衣水混合 8.5KG蓝光+强力风干白色款 全国十年联保,628,88,,https://item.jd.com/10067998426598.html
爱心东东YANGZI全自动洗衣机10公斤大容量租房宿舍洗烘一体小型波轮智能热烘干ch 8KG智能风干【送货入户 全国联保】,489,59,赠,https://item.jd.com/10067624274649.html
博世（BOSCH）【云朵白高颜除菌】6系10/7公斤大容量1400转滚筒洗衣机全自动洗烘干一体机WNB254X00W以旧换新,7299,2万+,"自营,赠",https://item.jd.com/100032316442.html
金帅8.5公斤洗衣机半自动家用小型单桶单缸儿童宝宝租房宿舍婴儿单筒 8.5公斤【强劲动力+强力去污+插电即用】,298,87,赠,https://item.jd.com/10051455094935.html
MeiLing/美菱12公斤kg波轮桶自洁洗脱一体大容量家用全自动洗衣机XQB120GX 12公斤净魔方防缠绕【超大容量】,1099,18,,https://item.jd.com/10062468744168.html
创维(SKYWORTH)8公斤滚筒洗衣机全自动 96℃高温洗 超薄嵌入 XQG80-B09M白,1099,500+,京东物流,https://item.jd.com/65053675091.html
博世（BOSCH）【除菌快烘】9/6公斤智能除菌家用变频滚筒洗衣机 全自动洗烘一体机 WNA142X80W 以旧换新,4499,2万+,"自营,品质认证,赠",https://item.jd.com/100014384704.html
海尔(Haier)8KG变频滚筒洗衣机全自动超薄家用大容量智能预约巴氏除菌香薰洗双喷淋 纤美XQG80-B14126L,2899,1万+,"自营,券999-200",https://item.jd.com/100019077953.html
海尔（Haier）洗衣机 大容量洗衣机家用全自动波轮 省水省电 大容量 8公斤变频滚筒,1547.9,5000+,秒杀,https://item.jd.com/69631446165.html
荣事达【一键智能】小型波轮全自动洗衣机家用出租房宿舍用迷你洗脱一体 5.5KG宝石灰 蓝光智能风干宿舍款(荣事.达系列,469,200+,"满299-10,赠",https://item.jd.com/10053806637918.html
松下（Panasonic）波轮洗衣机全自动 8\/10公斤大容量智能节水轻音家用宿舍出租房神器 【10公斤包安装】XQB100-TSWTS,1899,2000+,满1599-100,https://item.jd.com/10049019814760.html
小天鹅洗衣机全自动10公斤波轮家用出租房蓝光大容量 12kg智能风干+蓝光纳米+强力电机,858,500+,,https://item.jd.com/10062939909671.html
海尔【旗舰新品】海尔滚筒洗衣机全自动10公斤大容量家用超薄洗烘一体双喷淋蒸汽除螨巴氏除菌以旧换新 洗烘一体10公斤+ABT双喷淋+防过敏+空气洗,1899,2万+,"秒杀,免邮,满1980-100",https://item.jd.com/10051867326659.html
美的（Midea）洗烘套装 10kg滚筒洗衣机全自动+9kg热泵烘干机 MG100VC133WY+MH90-H03Y,4499,100+,自营,https://item.jd.com/100030253429.html
海尔（Haier）洗烘套装 10Kg洗滚筒洗衣机全自动+热泵烘干机家用组合 除菌祛螨 EG100MATE21S+ EHG100MATE21S,5399,5万+,自营,https://item.jd.com/100038238466.html
拍拍EG10014HBD979U1海尔直驱变频电机滚筒洗衣机尾货机10公斤带烘干智能投放洗烘一体蒸汽除螨 装官方联保,3294,1,"免邮,券999-50",https://item.jd.com/10065226231297.html
志高（CHIGO)40公斤全自动洗衣机30/50/25kg波轮大型容量家商用工业宾馆酒店医院风干洗脱 40公斤蓝光杀菌变频豪华款内筒加厚加强自编洗涤程序,2050,1万+,"满200-30,赠",https://item.jd.com/10033733464526.html
西门子（SIEMENS）10公斤洗烘一体机 全自动变频滚筒洗衣机 智能除渍 WJ45VM080W,6599,200+,"京东物流,免邮,赠",https://item.jd.com/66718536430.html
拍拍美的MB80ECO1全自动波轮洗衣机家用公斤节能低音大容量洗脱一体机8kg 尾货机,829,40,赠,https://item.jd.com/10023213597151.html
博世（BOSCH）【净效除菌】10公斤全自动变频滚筒洗衣机家用大容量婴幼除菌洗WAP242602W,3799,500+,京东物流,https://item.jd.com/10025849376794.html
京对全自动洗衣机节能小型家用宿舍租房大容量洗脱一体小型洗衣机家用 4.8公斤-【单人】【蓝光风干】,398,500+,赠,https://item.jd.com/10029115950762.html
扬子（YAIR）12公斤半自动洗衣机双桶缸大容量家用宿舍寝室租房用洗衣机小型迷你脱水甩干波轮 欧洲白,458,76,,https://item.jd.com/10046146933577.html
全自动洗衣机家用10公斤大容量智能蓝光波轮风干出租房洗衣机扬派 12公斤蓝光纳米健康洗/智能强力风干,588,200+,,https://item.jd.com/10061658555534.html
拍拍【99新】夏新（Amoi）洗衣机全自动小型迷你家用宿舍出租屋 脱水机甩干桶强力去污带桶风干蓝光 7.5KG【蓝光洗护+智能风干+强力电机】,468,70,,https://item.jd.com/10044596139924.html
海尔（Haier）洗衣机双缸双桶 家用9公斤/10公斤/12公斤/15公斤超大容量半自动 9公斤白色+飓风水流+水电分离,679,2000+,满8000-10,https://item.jd.com/24495747130.html
小天鹅洗衣机全自动12公斤波轮洗烘一体家用大容量租房宿舍智能家电健康洗 7.5kg智能风干+蓝光纳米+强力电机,528,1,,https://item.jd.com/10067253675563.html
奥克斯（AUX）全自动波轮洗衣机 小型家用洗脱一体风干迷你一键脱水带甩干大容量 200 强力风干+蓝光洗护【11人商用大容量】,2189,1万+,京东物流,https://item.jd.com/10064225055642.html
卡萨帝（Casarte）平嵌纤见和美10公斤超薄滚筒洗衣机 全自动 C1 HDN10L6LU1洗烘一体超声波空气洗直驱变频,13999,2万+,"自营,赠",https://item.jd.com/100027461665.html
西门子(SIEMENS)湖蕴蓝冰洗烘套装 502升冰箱+10kg洗衣机+9kg烘干机 WG52A1X14W+WQ45A2D10W+K65L56SMEC,16799,500+,自营,https://item.jd.com/100037756701.html
松下（Panasonic）全自动波轮洗衣机10公斤 不弯腰设计 一键智能洗 防缠绕大容量 优选 XQB100-UACBJ以旧换新,2599,200+,"自营,厂商配送,赠",https://item.jd.com/100034502636.html
松下(Panasonic)洗衣机滚筒全自动8公斤大容量 90度高温除菌 羽绒服洗涤 水位感应 XQG80-J8022,1999,200+,"自营,厂商配送",https://item.jd.com/100039194693.html
幸福久久50公斤洗衣机全自动洗大物件大型容量工业家商用宾馆酒店医院学校风干 30kg耐高温风干加厚加强升级款,1810,2000+,,https://item.jd.com/10024736929863.html
美的（Midea）波轮洗衣机全自动 10公斤大容量 直驱变频电机 健康除螨 免清洗专属羊毛洗 MB100KQ5,1049,100+,"京东物流,免邮,券999-30",https://item.jd.com/10064040821635.html
海尔波轮直驱变频双动力防缠绕液晶触摸屏纤沐洗瀑布水流紫外除菌 羽绒服洗 浸泡 智能预约玻璃上盖 双动力防缠绕+彩屏触控+纤沐洗 BZ278,3999,42,满3000-500,https://item.jd.com/10029076817207.html
拍拍小天鹅10公斤水魔方滚筒全自动洗衣机洗烘干一体大容量快洗快烘除螨尾货机 TD100VT816MIY 10公斤：水魔方一代+多彩触控按键屏+智能投放洗涤,3169,37,赠,https://item.jd.com/10059710864900.html
小天鹅全自动洗衣机家用大容量迷你洗脱一体波轮热烘干 7.5公斤纳米+强力风干 十年全国联保,568,100+,赠,https://item.jd.com/10067670222256.html
申花5.5公斤全自动洗衣机小 租房宿舍公寓迷你家用小型 智能洗脱一体 一键快洗不占地 以旧换新 【蓝光洗护 智能风干】6KG咖啡金,418,5000+,"满90-10,赠",https://item.jd.com/10052069410025.html
小天鹅(LittleSwan)洗烘一体智能投放滚筒洗衣机全自动10公斤家用空气洗彩屏触控消毒除螨TD100V23WIDY,2799,500+,自营,https://item.jd.com/100049861305.html
海尔10kg公斤全自动滚筒洗衣机变频家用大容量一级能效节能节水智能预约 【10kg洗烘 直驱变频】G100328HB12S,3399,8,券2500-150,https://item.jd.com/10067960939208.html
小天鹅半自动洗衣机双缸双桶筒12公斤大容量老式8-15kg家用商用TP100 小天鹅22年款10公斤/TP100-168E,1099,1万+,,https://item.jd.com/10026746051099.html
单人洗衣机全自动小型折叠迷你便携式宿舍学生多功能单桶波轮洗衣机非洗烘一体梧桐树 加大款+清新绿+沥水篮,209,51,"京东物流,免邮,赠",https://item.jd.com/10066072096012.html
小天鹅（LittleSwan）10公斤滚筒洗衣机全自动除螨洗烘一体高温杀菌家用变频智能WIFI家电TD100VN62WDY,2299,1000+,"自营,厂商配送",https://item.jd.com/100038140470.html
小鸭牌4.2KG全自动迷你洗衣机小型婴儿童宝宝波轮家用带甩干内衣洗脱一体蓝光WBH42U528魅力黄 魅力黄,498,200+,京东物流,https://item.jd.com/10026761786085.html
LG 洗烘一体洗衣机 10公斤全自动滚筒 AI智慧 DD变频直驱 蒸汽除菌 消毒 洗纤慧蒸汽 洗烘一体 FCY10R4W 10公斤洗涤+7公斤烘,3499,2,赠,https://item.jd.com/10065166133557.html
小天鹅（LittleSwan）壁挂洗衣机 30V820MW 迷你滚筒洗衣机全自动 儿童 婴儿小型挂壁式,2099,20万+,"自营,券1000-50,每满1000-100",https://item.jd.com/100030096410.html
TCL 8KG滚筒洗衣机全自动 变频一级能效 蒸汽除菌 家用洗衣机G80L120-B芭蕾白 滚筒,1249,17,,https://item.jd.com/10061122583560.html
小天鹅（LittleSwan）洗衣机滚筒全自动10公斤洗烘一体机带烘干除菌大容量家用变频智能京品家电 TG100Q68Y,7399,0,,https://item.jd.com/10049928825198.html
海尔 （Haier） 波轮洗衣机全自动10KG 双动力防缠绕直驱变频一级能效家用大容量XQS100-BZ038,2299,500+,"自营,厂商配送",https://item.jd.com/100050254243.html
银落 折叠洗衣机迷你小型便携式家用大学生宿舍半自动懒人洗脱一体洗宝宝衣服内衣袜子清洗神器带脱水 【少女粉】洗涤+脱水+排水,68,2000+,赠,https://item.jd.com/10060827123949.html
志高（CHIGO）洗衣机全自动洗衣机波轮家用小型宿舍租房智能洗脱一体蓝光节能 8.0KG咖啡金,598,1万+,"秒杀,满500-30",https://item.jd.com/100038090053.html
海尔(Haier)双动力/直驱变频波轮洗衣机10公斤防缠绕10kg节能家用大容量智能预约除螨除菌 【上新】9公斤直驱变频+一级能效+健康除螨洗,1199,200+,"免邮,满1198-50",https://item.jd.com/10067623602934.html
海尔（Haier）洗衣机全自动滚筒洗衣机 8公斤家用超薄洗衣机90度高温除菌螨 变频一级能效京品家电 【高性价比】8KG全自动滚筒+健康筒自洁,1699,2000+,"京东物流,放心购,券1000-80,",https://item.jd.com/10028363912268.html
奥克斯（AUX）洗衣机全自动波轮家用小型宿舍租房婴幼儿童大容量 洗脱一体 75 智能风干+强力电机 推荐2-4人使用,568,5万+,"秒杀,免邮,满568-20,赠",https://item.jd.com/32645404714.html
小天鹅（LittleSwan）波轮洗衣机全自动 10公斤变频水魔方防缠绕银离子除菌除螨洗以旧换新 【升级款】TB100TEC,2398,1000+,"秒杀,免邮,券1000-20,满2300-450",https://item.jd.com/10028461893429.html
海尔（Haier）滚筒洗衣机全自动10公斤洗脱一体 巴氏除菌洗护 10KG大容量家用变频节能,1699,10,自营,https://item.jd.com/100035066532.html
荣事达全自动洗衣机家用 洗烘一体 大容量 智能波轮洗脱一体机租房宿舍 带风干功能 12公斤KG【洗烘一体+蓝光洗护+强动力电机,838,8,,https://item.jd.com/10067031717778.html
海尔洗衣机滚筒精华洗洗衣机525大桶径直驱变频全自动节能大容量智能投放智慧洗除菌螨 【单洗款】10公斤高压喷淋+智能投放+晶彩大屏,3799,13,赠,https://item.jd.com/10067095826632.html
小鸭高温煮洗波轮洗衣机全自动 迷你小型家用宿舍出租房预约快洗婴儿童锁风干轻音洗脱一体婴儿洗消毒易操做 4.5公斤【蓝光洁净款 樱花粉】,608,1万+,"满598-60,赠",https://item.jd.com/10038449179266.html
海尔（Haier）【现货速发】海尔洗衣机滚筒全自动直驱变频大容量一级能效家用高温桶自洁除菌中途添衣 洗烘一体 【晶彩上新】FPA直驱+微蒸空气洗+,4999,1000+,满4000-1200,https://item.jd.com/10023124163745.html
志高（CHIGO）12KG大容量全自动波轮洗衣机家用宿舍租房免清洗智能洗脱一体定制程序 XQB120-8189宝石灰,899,5000+,满400-30,https://item.jd.com/100036339449.html
康佳（KONKA）京品家电 洗衣机10KG全自动 欧标工艺系列 15分钟快洗 超薄滚筒以旧换新 10KG滚筒（XQG100-BB12581W）,1599,4,满1000-300,https://item.jd.com/10048062797645.html
格力（GREE）10公斤全自动滚筒热泵洗护洗衣机洗烘一体37℃烘干不伤衣XQG100-RBD1401Ea1(香槟金),15999,500+,自营,https://item.jd.com/100017613780.html
海尔（Haier）(Haier)海尔洗衣机全自动波轮10公斤kg大容量家用全自动洗衣机节能量衣进水智能预约 除螨洗XQB100-Z206,1199,200+,"京东物流,免邮,满500-50,赠",https://item.jd.com/10045883492427.html
小天鹅洗衣机全自动家用7.5公斤大容量小型迷你智能洗烘脱一体宿舍烘干健康洗护 8.2KG蓝光风干咖啡金 全国10年联保,609,30,赠,https://item.jd.com/10067669434227.html
Panasonic 松下XQG100-ND10P 洗烘一体机10公斤变频滚筒洗衣机双极除螨 智能烘干空气洗 高温除菌企业专享,3699,36,"自营,厂商配送",https://item.jd.com/100016218287.html
仕索思折叠洗衣机便携式小型迷你洗衣机洗袜机家用洗内衣内裤专用懒人清洗袜子衣物多功能带脱水 天空蓝【经典款】可折叠+沥水篮,85,200+,赠,https://item.jd.com/10051889067615.html
