商品标题,商品价格,评论量,店铺名字,标签,商品详情页,好评数量,中评数量,差评数量,分数
山水（SANSUI）空调挂机大1匹1.5匹2匹冷暖定频壁挂式新风空调 家we 1P单冷【山水系列挂机】 【送货入户-自行安装】,1349,0,,"满199-10,赠",https://item.jd.com/10067182214194.html,0,0,0,100%
美的（Midea）大1匹 风尊 科技版 新一级能效 变频冷暖 壁挂式空调挂机 京东小家智能家电 KFR-26GW/N8MXC1,2899,50万+,,"自营,券999-30,满10000-300",https://item.jd.com/100020126901.html,(65万+),(1100+),(1100+),99%
志高CHIGO空调挂机1.5匹变频空调 新能效新国标 智能家电 KFR-35GW/WABP219+A3G定金,500,11,,,https://item.jd.com/10055688683828.html,-7,0,0,100%
小米（MI）米家空调 自然风 1.5匹 新一级能效 变频冷暖 智能自清洁 壁挂式空调挂机 KFR-35GW/M1A1,2699,2万+,,自营,https://item.jd.com/100033045367.html,(2.5万+),(100+),(100+),98%
TCL 大1匹 小蓝翼 真新风空调,2599,50万+,,自营,https://item.jd.com/100033299320.html,(45万+),(1300+),(1300+),99%
美的（Midea）出品空调2匹变频冷暖新能效大风量省电卧室出租房智能控制空调挂机 2匹冷暖变频挂机 新一级能效,3276,2,,赠,https://item.jd.com/10066898421475.html,-1,0,0,100%
志能高效挂机送货入户空调包安装深 松空调大1匹大1.5匹2匹冷暖定频壁挂式空调家用低音省电 新国标 正1匹单冷-全铜管（送货上门，不含安装）,1209,5000+,,,https://item.jd.com/10049072408819.html,(3900+),0,0,99%
海信（Hisense）2匹空调新一级全直流变频自清洁节能家用KFR-50GW/K210D-A1（一价无忧 含3米铜管）,3789,22,,自营,https://item.jd.com/100032292056.html,-8,0,0,100%
志能高效挂机送货上门包安装空调深 松大1.5匹变频冷暖两用家用客厅挂机2匹3P柜机五匹商用 节能舒适 正1P单冷【全铜管】顺丰送货入户-不含安装,1189,5000+,,,https://item.jd.com/10049073146895.html,(3800+),0,0,99%
美的（Midea）空调挂机1匹i青春II新一级能效变频冷暖 防直吹 APP智能 家用卧室,2499,100+,,自营,https://item.jd.com/100026914724.html,(70+),-1,-1,98%
科龙空调 大1.5匹空调 空调挂机 新一级能效 变频省电 卧室壁挂机 低噪自清洁 青春派Pro KFR-35GW/QQA1,2349,5000+,,,https://item.jd.com/18318905640.html,(3200+),(20+),(20+),97%
小米（MI）2匹 新能效 变频冷暖 智能自清洁 客厅圆柱空调立式柜机 KFR-51LW/N1A3 以旧换新,3699,10万+,,自营,https://item.jd.com/100018015888.html,(9.2万+),(200+),(200+),99%
澳柯玛（AUCMA）大1匹冷暖变频自动水洗智慧送风节能低噪家用空调挂机新国标三级能效KFR-26GW/BpDB01N-FC3,1759,5000+,,自营,https://item.jd.com/100028289175.html,(3000+),(10+),(10+),97%
格力（GREE）2匹 云佳 新能效 变频 快速冷暖 自清洁 客厅空调立式空调柜机KFR-50LW/NhGh3B,5199,2万+,,自营,https://item.jd.com/100021804386.html,(1.1万+),(40+),(40+),98%
美的(Midea)新风空调升级款 1.5匹 焕新风 新一级智能挂机变频冷暖壁挂式 KFR-35GW/N8MKA1A,3799,5万+,,"自营,厂商配送,券999-30,,",https://item.jd.com/100020143333.html,(5.1万+),(60+),(60+),99%
松下（Panasonic）1.5匹空调变频冷暖 新一级能效柔湿制冷防直吹家用壁挂式空调挂机内部自清洁 【滢风系列JM35K210】新一级能效1.5匹,3768,2000+,,放心购,https://item.jd.com/10052455471618.html,(900+),-9,-9,97%
TCL空调挂机 大1.5匹/大1匹新一级能效变频冷暖卧室空调 智能WIFI自清洁家用节能除湿 JD以旧换新 【大1匹】净怡风一级自清洁,1999,1000+,,京东物流,https://item.jd.com/45725145218.html,(1100+),0,0,99%
拍拍格力空调 样品机 大一匹1.5\2匹\3匹挂机 壁挂式智能冷暖节能家用空调挂机 三级能效 随机发货 1.5匹单冷,2399,1000+,,,https://item.jd.com/10040199175127.html,(1100+),0,0,99%
海信空调大1.5匹空调挂机一级能效变频冷暖节能高温烘干自清洁智能语音操控卧室壁挂式大1.5匹挂机 1.5匹 KFR-35GW/A130X-A1,2189,2000+,,放心购,https://item.jd.com/67196072652.html,(700+),-8,-8,97%
夏新空调 大1匹 新五级定频空调冷暖 自清洁智能低噪变频新风空调挂机 大一匹单冷大风口+自主安装,1299,14,,,https://item.jd.com/10059675395351.html,-1,0,0,100%
爱心东东美的一级变频空调冷静星大1匹1.5\/2匹冷暖变频自清洁圆柱式柜机一键防直吹立式 三级变频/美的华凌 大1匹 10-15㎡ 带安装,1879,500+,,赠,https://item.jd.com/10051115127778.html,(400+),-4,-4,97%
小米（MI）米家空调鎏金版2匹新一级能效语音控制巨省电变频冷暖智能清洁自然风壁挂式卧室挂机KFR-50GW/D1A1,3199,1000+,,"自营,厂商配送",https://item.jd.com/100036529094.html,(400+),-3,-3,98%
华凌空调 新能效2匹 立式变频空调 智能自清洁 圆柱立式空调柜机 【2匹 51HF3】新能效 纯白 快速冷暖,3299,86,,自营,https://item.jd.com/100043429965.html,(30+),0,0,100%
美的出品空调柜机大2匹新一级能效 全直流变频 三代自清洁 冷暖两用 客厅圆柱立式柜机 【三级变频】大2匹柜机HA3(美的出品),3508,0,,赠,https://item.jd.com/10067011455310.html,0,0,0,100%
海尔（Haier）新一级变频 3匹 京彩 客厅空调立式柜机 布艺外观 京东小家智能 KFR-72LW/81@U1-La 以旧换新,7399,10万+,,"自营,券999-30,满10000-400",https://item.jd.com/100014356695.html,(5.6万+),(90+),(90+),99%
云米（VIOMI）1.5匹 智能变频冷暖空调 Milano 2 米兰 AI语音控制 新一级空调挂机 KFRd-35GW/Y3YM6-A1,2399,2万+,,自营,https://item.jd.com/100021084668.html,(1万+),(40+),(40+),97%
海信（Hisense）2匹 净呼吸 新一级 超大风量分区送风 AI控温立式空调柜机 KFR-50LW/S550-X1【一价全包版】,4699,5万+,,自营,https://item.jd.com/100027747300.html,(3.1万+),(80+),(80+),99%
奥克斯（AUX） 空调 1.5匹 新一级能效 空调挂机 变频冷暖 卧室京东挂式独立除湿KFR-35GW/BpR3AQE1(B1)家用省电,2529,20万+,,自营,https://item.jd.com/100020059664.html,(26万+),(300+),(300+),99%
奥克斯(AUX)空调挂壁式大1.5匹冷暖一级能效自清洁大1匹单冷暖定速家用卧室节能除湿出租房宿舍2匹 (航天)大1.5匹冷暖不含安装(全国联保）,1728,200+,,"满1199-20,赠",https://item.jd.com/10064811879211.html,(100+),-2,-2,96%
美的（Midea）空调 极光先锋1.5匹p 新一级能效变频冷暖 壁挂式家用空调挂机 智能家电 KFR-35GW/N8MHA1,2899,500+,,自营,https://item.jd.com/100049494075.html,(200+),-1,-1,97%
华凌空调 新一级 手机遥控 超大风口 高温蒸汽自洁 2匹 客厅空调柜机以旧换新KFR-51LW/N8HB1A京东小家,4299,10万+,,"自营,满10000-300",https://item.jd.com/100016290183.html,(7.3万+),(90+),(90+),99%
SANSUI山水（SANSUI）空调挂机1匹1.5匹新风空调冷暖定频变频壁挂式空调 家用节能省电 新国标 大1P冷暖【山水系列】 送货入户-上门安装,1619,2000+,,"免邮,券999-10,满1000-10,赠",https://item.jd.com/10053662569559.html,(1100+),(10+),(10+),94%
拍拍格力空调 样品机 大一匹1.5\2匹\3匹挂机 壁挂式智能冷暖节能家用空调挂机 三级能效 随机发货 1.5匹单冷,2399,1000+,,,https://item.jd.com/10040199175127.html,(4300+),(10+),(10+),97%
线下同款美的（Midea）中央空调风管机一拖一 空调风管机直流变频家用3匹客厅 乐享三代 手机控制嵌入式 【乐享3代】1匹 一级能效(10-15M2)包安装,5399,100+,,满999-100,https://item.jd.com/10053249488269.html,(60+),0,0,98%
拍拍美的空调大1.5匹挂机 M睿一级能效变频冷暖两用壁挂式尾货挂机节能省电 大1.5匹一级能效,3299,4,,,https://item.jd.com/10052995549585.html,(60+),0,0,98%
奥克斯 (AUX) 空调出品华蒜 新1级能效 变频冷暖壁挂式空调 低噪节能空调卧室 KFR-35GW/BpR3HSQK15(B1),2028,1万+,,自营,https://item.jd.com/100048567375.html,(4300+),(30+),(30+),97%
富士通 15-24㎡适用 新2级能效 1.5匹 全直流变频空调 日系简约空调ASQG12KGCB (KFR-35GW/Bpkgb),3868,2万+,,"自营,秒杀",https://item.jd.com/100001591235.html,(1.4万+),(40+),(40+),99%
SANSUI山水（SANSUI）空调挂机1匹1.5匹新风空调冷暖定频变频壁挂式空调 家用节能省电 新国标 正1.5P冷暖【山水系列】 送货入户-上门安装,1709,2000+,,"免邮,券999-10,满1000-10,赠",https://item.jd.com/10053662569562.html,(1100+),(10+),(10+),94%
小米空调大1.5匹空调新一级能效变频冷暖卧室家用壁挂全屋智能,2299,200+,,,https://item.jd.com/10054066715522.html,(60+),0,0,100%
小米空调2匹p 客厅圆柱空调立式柜机空调 变频冷暖空调家用 智能自清洁 KFR-51LW/N1A3,3689,200+,,,https://item.jd.com/10039303769646.html,(100+),0,0,100%
东芝（TOSHIBA）中央空调进口压缩机全直流变频家用多联机包安装 一级能效【大6匹】一拖四(90-120㎡),43999,1,,自营,https://item.jd.com/100022362135.html,0,0,0,100%
华凌空调 新一级能效 变频冷暖 大风口 1匹 客厅卧室挂式空调挂机智能遥控 京东小家 KFR-26GW/N8HL1,1999,20万+,,自营,https://item.jd.com/100030560392.html,(19万+),(300+),(300+),99%
美的(Midea)空调挂机1.5匹 新一级能效 变频冷暖卧室家用壁挂 空调挂机 智能家电 防直吹自清洁 i青春,2698,1万+,,"自营,闪购",https://item.jd.com/100008477661.html,(9100+),(20+),(20+),99%
奥克斯（AUX）3匹 京梦 新3级能效 快速冷暖 一键超远风 立柜式空调柜机(KFR-72LW/BpR3AQE1(B3))WiFi智控,5299,1万+,,"自营,券5000-200,每满5000-100",https://item.jd.com/100043027221.html,(8000+),(10+),(10+),99%
志能高效包安装新风空调深松大1.5匹冷暖变频空调挂机2匹定速单冷3P壁挂式舒适节能省电深松 支架,500,5000+,,,https://item.jd.com/10048609342400.html,(3300+),0,0,99%
卡萨帝（Casarte）1.5匹 天悦 壁挂式空调挂机新一级变频 紫外线除菌 高端京东小家智能 CAS356ABA(81)U1以旧换新,3999,2万+,,自营,https://item.jd.com/100018030262.html,(1.6万+),-2,-2,99%
澳柯玛（AUCMA)空调大1匹/1.5匹/2匹/3匹家用壁挂式空调挂机 独立除湿 新能效 六年联保 大1匹单冷【5-15m2】 提供JD安装,1399,2000+,,2件9.9折,https://item.jd.com/10026827606695.html,(1200+),(10+),(10+),96%
申花（SHENHUA）空调挂机家用壁挂式卧室立柜大风量节能省电新国标能效强劲制冷 大1.5匹单冷-22㎡内 无安装服务,1349,10万+,,,https://item.jd.com/10057170960783.html,(6.4万+),(900+),(900+),93%
夏新(AMOi)定频单冷空调挂机大1匹 新能效 家用壁挂式卧室出租屋 节能省电 全铜管KF-26GW/AMKW(B),1269,9,,自营,https://item.jd.com/100051138695.html,-6,0,0,100%
荣事达（Royalstar）大1p/1.5匹2匹家用壁挂式空调挂机 卧室节能低音除湿省电租房宿舍 大1匹单冷 -适用10-12m2 自行安装（全国联保六年）,1209,2000+,,,https://item.jd.com/10026590866122.html,(500+),-8,-8,95%
小米（MI）1.5匹 新一级能效 变频冷暖 智能自清洁 壁挂式卧室空调挂机 KFR-35GW/N1A1,2249,20万+,,自营,https://item.jd.com/100039042553.html,(26万+),(700+),(700+),98%
黎耀智造（Leayoim）机房空调恒温恒湿精密空调显冷量46KW 含运费、税、20米安装费用 LY-CRA050URH,254870,0,,自营,https://item.jd.com/100037476493.html,0,0,0,100%
（可上门安装）空调挂机冷暖两用家用一匹1.5P出租屋用小型单冷壁挂式节能空调 正1P单冷+无安装,1249,100+,,,https://item.jd.com/10064500513776.html,(20+),0,0,100%
奥克斯（AUX）大1.5匹变频新一级能效智能WIFI 壁挂式空调 KFR-35GW/BpR3AQA700(B1)(标准安装)(企业专享),4099,0,,"自营,品质认证",https://item.jd.com/100017338931.html,0,0,0,100%
华凌空调 新一级能效 变频冷暖 超大风口 1.5匹 客厅卧室空调挂机 KFR-35GW/N8HE1,2199,1000+,,,https://item.jd.com/100028665975.html,(600+),-3,-3,99%
COLMO【新风空调】COLMO 3匹极境空调柜机 旋流导风 AI语音智控 智清洁科技KFR-72LW/CA2 极境柜机,17999,1,,自营,https://item.jd.com/100047568875.html,(600+),-3,-3,99%
奥克斯（AUX）大1匹 新1级能效 易拆银离子滤网 变频冷暖 京裕Ⅱ空调挂机(KFR-26GW/BpR3AQE1(B1)) 独立除湿,2399,10万+,,自营,https://item.jd.com/100020059640.html,(600+),-3,-3,99%
美的空调柜机 智行II 新三级能效变频 冷暖两用智能家电自清洁圆柱立式 3匹【一键智控温 安静低噪】,5499,5000+,,"自营,券2000-30",https://item.jd.com/10046133373003.html,(600+),-3,-3,99%
TCL 大2匹新一级能效变频冷暖小金聆T7G智慧语音除菌自清洁立柜式客厅柜机空调KFR-51LW/RT7Ga+B1,4499,20万+,,"自营,新品",https://item.jd.com/100048516987.html,(600+),-3,-3,99%
美的空调 1.5匹/大1匹一级能效全直流变频冷暖空调 双节能低噪 智能除菌大风量挂机 极酷 大1匹-极酷VHA1,2499,10万+,,"京东物流,放心购,免邮,券2000-30",https://item.jd.com/70907629239.html,(600+),-3,-3,99%
空调挂机大1.5P小1匹2P3家用壁挂式空调单冷冷暖立式小型变频柜机 全铜管 大1.5P单冷+带安装,1589,200+,,赠,https://item.jd.com/10064503848378.html,(600+),-3,-3,99%
奥克斯（AUX）空调柜机 2匹 奥精灵 新一级能效变频快速冷暖立柜式空调 客厅立式-51LW/BpR3CPA600(B1),4199,2000+,,自营,https://item.jd.com/100044942443.html,(600+),-3,-3,99%
长虹（CHANGHONG)1.5匹新一级变频冷暖 独立除湿空调挂机京东小家智能生态KFR-35GW/ZDTCW1+R1以旧换新,2099,20万+,,自营,https://item.jd.com/100015758004.html,(600+),-3,-3,99%
格力（GREE）1.5匹 云佳 新一级能效 变频冷暖 自清洁 壁挂式空调挂机KFR-35GW/NhGc1B,3199,100万+,,自营,https://item.jd.com/100019955486.html,(600+),-3,-3,99%
美的出品空调柜机大2匹新一级能效 全直流变频 三代自清洁 冷暖两用 客厅圆柱立式柜机 【三级变频】大2匹柜机HA3(美的出品),3508,0,,赠,https://item.jd.com/10067011455310.html,(600+),-3,-3,99%
金正京品优选（上门安装）空调挂机大1p1.5匹单冷暖新风空调家用卧室出租房壁挂式节能省电新能效 1P单冷【铝管】-上门安装,1208,0,,赠,https://item.jd.com/10067919798117.html,(600+),-3,-3,99%
志高（CHIGO）空调挂机1\\\/1.5P单冷定频大2\\\/3匹冷暖家用壁挂式变频节能包基础安装 志高大1P单冷新能效【上门安装+破损包赔】,1699,2000+,,赠,https://item.jd.com/10049530024089.html,(600+),-3,-3,99%
拍拍格力空调大1.5p匹挂机 天丽 云佳 优钻随机一级能效变频冷暖壁挂式家用省电尾货挂机 大1.5匹 一级能效 天丽 云佳 优钻随机,3399,94,,,https://item.jd.com/10034889558101.html,(600+),-3,-3,99%
奥克斯(AUX)空调 京裕 大1.5匹挂机空调 新一级能效变频快速冷暖 节能省电 自清洁 家用卧室壁挂式,2288,,,秒杀,https://item.jd.com/100041005811.html,(600+),-3,-3,99%
大金空调 14-19㎡适用 新三级能效 大1.5匹 变频 冷暖 家用 壁挂式 以旧换新 FTXB336WCLW,3999,,,自营,https://item.jd.com/100015940780.html,(600+),-3,-3,99%
小米空调大1.5匹挂机空调新一级能效变频冷暖全屋智能互联自清洁卧室壁挂式空调大1.5匹官方同款 KFR-35GW/N1A1,2248,,,,https://item.jd.com/10046137121480.html,(600+),-3,-3,99%
山水（SANSUI）空调挂机大1匹1.5匹2匹冷暖定频家用壁挂式新风空调 低音省电 新国标 1.5P单冷【山水系列】 【送货上门】【自行安装】,1439,,,"放心购,满999-10,赠",https://item.jd.com/10052896896907.html,(600+),-3,-3,99%
樱花空调挂机大1P单冷暖新能效变频家用壁挂节能省电出租房小型宿舍CHEBLO 正2匹冷暖 送货上门 上门安装,2648,,,满999-50,https://item.jd.com/10057649354351.html,(600+),-3,-3,99%
美的集团出品空调柜机3匹一级变频立式空调冷暖客厅家用节能省电大2p新风空调 【节能款】两匹 新一级变频冷暖 51HA1,4368,,,赠,https://item.jd.com/10064683810937.html,(600+),-3,-3,99%
海尔（Haier）空调出品 统帅1.5匹空调 新1级能效冷暖变频空调挂机 WiFi智控自清洁 700m3/h大循环风量 星际,2499,,,自营,https://item.jd.com/100050138227.html,(600+),-3,-3,99%
奥克斯（AUX）空调2匹 三级能效 挂机 自清洁 冷暖两用 家用壁挂式 变频 (KFR-50GW/BpR3ZAQK(B3)),3999,,,"自营,券5000-200,每满3000-200",https://item.jd.com/100026320727.html,(600+),-3,-3,99%
黎耀智造（Leayoim）机房空调恒温恒湿精密空调显冷量37KW 含运费、税、20米安装费用 LY-CRA042URH-5S,240196,,,自营,https://item.jd.com/100037307047.html,(600+),-3,-3,99%
美的空调 1.5匹/大1匹一级能效全直流变频冷暖空调 双节能低噪 智能除菌大风量挂机 极酷 1.5匹-极酷VHA1,2699,,,"京东物流,放心购,免邮,券2000-30",https://item.jd.com/70907629240.html,(600+),-3,-3,99%
科龙（KELON）3匹一级能效变频高温烘干自清洁智能立柜式空调3匹KFR-72LW/ME1A1企业采购(一价无忧含7米铜管),5999,,,自营,https://item.jd.com/100032291372.html,(600+),-3,-3,99%
夏新空调新五级能效挂机大一匹/1.5匹 奥新一级能效定/变频克冷暖节能新风空调挂机斯 正1匹单冷+自主安装,1167,,,,https://item.jd.com/10059674751577.html,(600+),-3,-3,99%
拍拍【尾货机】东宝空调挂机1匹2匹.5匹单冷暖空调挂机出租房用冷暖两用1p3匹壁挂式变频 正1匹单冷全铜管-提供安装,1430,,,,https://item.jd.com/10066459124013.html,(600+),-3,-3,99%
海信（Hisense）大1匹 净呼吸 母婴级柔风 新一级变频冷暖智能防直吹壁挂式空调挂机KFR-26GW/H620-X1以旧换新,2269,,,"自营,秒杀",https://item.jd.com/100011790174.html,(600+),-3,-3,99%
SANSUI山水（SANSUI）空调挂机1匹1.5匹新风空调冷暖定频变频壁挂式空调 家用节能省电 新国标 大1P冷暖【山水系列】 送货上门-自行安装,1479,,,"满1000-10,赠",https://item.jd.com/10053662569570.html,(600+),-3,-3,99%
科龙空调 立柜式 新能效升级 变频节能 快速冷暖 智能双清洁 商居两用 方柜 以旧换新 3匹 KFR-72LW/GK7C-X3 方柜,4799,,,"自营,每满4700-400",https://item.jd.com/10027963839344.html,(600+),-3,-3,99%
爱心东东奥克斯（AUX）（上门安装）空调挂机大1p1.5匹单冷暖新风空调家用卧室省电挂机AUX 【中兴】正1P单冷【全铜管】-不含安装,1110,,,"满488-10,赠",https://item.jd.com/10068097509869.html,(600+),-3,-3,99%
京品家电格力（GREE）3匹 京致 冷暖分送 衡温空间 自清洁 智能 客厅空调立式空调柜机KFR-72LW/NhAj1BGj,9999,,,"自营,满10000-300",https://item.jd.com/100021510632.html,(600+),-3,-3,99%
海尔(Haier)中央空调风管机一拖一全直流变频一级能效家用嵌入式空调超薄静音卧室客厅冷暖卡机 1.5P定频性价比(裸机)10-18㎡询单享优惠,2499,,,,https://item.jd.com/45103346948.html,(600+),-3,-3,99%
【京品优选】美的（Midea）出品大2匹冷暖空调挂机变频新能效家用壁挂式静音省电 2匹冷暖变频挂机【一 级能效】HL1,3239,,,赠,https://item.jd.com/10066185245862.html,(600+),-3,-3,99%
荣事达（Royalstar）大1.5p家用冷暖壁挂式空调 卧室办公室节能除湿省电宿舍 大1.5匹不包安装企业专享,1599,,,自营,https://item.jd.com/100038622092.html,(600+),-3,-3,99%
海尔（Haier）空调柜机3匹 变频新一级雷神者2P匹冷暖客厅立式3D除菌仓自清洁独立除湿智控操作 【2匹变频新一级】WiFi智控-除菌自清洁-GCB,5299,,,,https://item.jd.com/10061884640670.html,(600+),-3,-3,99%
澳柯玛(AUCMA)空调大1P1.5匹 2P 变频冷暖空调挂机家用自清洁 壁挂式 独立除湿 以旧换新 【1.5匹】冷暖/变频/自清洁 自行安装,1557,,,满2000-30,https://item.jd.com/10032128724515.html,(600+),-3,-3,99%
线下同款美的（Midea）中央空调风管机一拖一客厅空调3匹一级能效乐享三代 【3匹】GC系列三级能效(26~40㎡)+线控器,6799,,,"京东物流,券999-100,满1000-100",https://item.jd.com/10023765308381.html,(600+),-3,-3,99%
TCL空调 新一级能效 变频冷暖 智能 低噪音 以旧换新 壁挂式 挂式空调挂机 【1.5匹】净润风系列，适用面积：15-22m2,2189,,,"京东物流,放心购,闪购,免邮",https://item.jd.com/46558758773.html,(600+),-3,-3,99%
拍拍格力空调 样品机 大一匹1.5\2匹\3匹挂机 壁挂式智能冷暖节能家用空调挂机 三级能效 随机发货 大1匹冷暖变频,2399,,,,https://item.jd.com/10045327308028.html,(600+),-3,-3,99%
【新国标】格力 空调 云佳 挂机 自清洁 变频冷暖 大1匹 三级能效 易拆洗 节能省电,2599,,,券2000-50,https://item.jd.com/10031704151465.html,(600+),-3,-3,99%
【美的安装】美的出品空调挂机大1匹冷暖变频一级能效节能家用美的卧室新风空调 大1.5匹新一级变频冷暖（HA1HL1随机发）,2298,,,赠,https://item.jd.com/10064683821962.html,(600+),-3,-3,99%
拍拍东宝 单冷空调冷暖两用挂机大1匹2匹单冷挂式定频1.5匹家用变频节能省电铜管除湿尾货机 正1匹单冷 不含安装 铜管,1199,,,"免邮,券999-100",https://item.jd.com/10032753101408.html,(600+),-3,-3,99%
线下同款大金空调S系列 康达无风感 大风量智能控制 双重静音 内机自清洁 变频冷暖挂机 新三级 以旧换新 新能效 1匹FTXS326WCNW,4099,,,"放心购,1件9.5折",https://item.jd.com/12806692299.html,(600+),-3,-3,99%
海信(Hisense)空调 自然风 新能效 变频冷暖 广域送风 自清洁 APP智能 立柜式客厅柜机 2匹KFR-50LW/EF19A3,3699,,,"自营,每满3600-100",https://item.jd.com/10026580858279.html,(600+),-3,-3,99%
拍拍【尾货机】格力 航天 空调挂机1.5匹冷暖两用1匹单冷家用挂机定频变频壁挂式 大1P单冷【航天】 包基础安装 (6年质保),1699,,,,https://item.jd.com/10055878834371.html,(600+),-3,-3,99%
飞利浦(Philips)1.5匹 15-23㎡适用 新一级能效 变频冷暖 舒适风 卧室空调挂机 自清洁 FAC35V1Cb1HR,3899,,,"自营,满3000-300,赠",https://item.jd.com/100043601039.html,(600+),-3,-3,99%
空调挂机大1.5P小1匹2P3家用壁挂式空调单冷冷暖立式小型变频柜机 全铜管 大1P单冷+带安装,1479,,,赠,https://item.jd.com/10064503848377.html,(600+),-3,-3,99%
爱心东东美的出品空调挂机 新能效一级1.5匹 变频冷暖壁挂式空调 智能控制防直吹家用新风挂机 大1匹新一级变频冷暖（HA1HL1随机发）,2109,,,赠,https://item.jd.com/10064683834829.html,(600+),-3,-3,99%
奥克斯(AUX)风管机一拖一3匹中央空调一级能效直流变频客厅卧室嵌入式空调GRD72/BPR3YA(B1),6799,,,"自营,厂商配送",https://item.jd.com/100043692267.html,(),(),(),99%
格力（GREE）空调【多仓发货次日达】 云佳 新一级能效 变频冷暖自清洁 客厅卧室 家用壁挂式挂机 【1.5匹】云佳一级自清洁,2999,,,"京东物流,放心购,免邮,券999-30",https://item.jd.com/10066605057985.html,(),(),(),99%
海信（Hisense）3匹空调挂机变频新一级能效冷暖壁挂式空调 家用WIFI智能 KFR-72GW/K220D-A1(TJ),4288,,,自营,https://item.jd.com/100049612371.html,(),(),(),99%
（可上门安装）空调挂机冷暖两用家用一匹1.5P出租屋用小型单冷壁挂式节能空调 全铜管 2P冷暖+带安装,2279,,,,https://item.jd.com/10067020966714.html,(),(),(),99%
黎耀智造（Leayoim）7.5KW 冷热恒温恒湿 机房精密空调 风冷 企业专享,79860,,,自营,https://item.jd.com/100025487107.html,(),(),(),99%
新科空调挂机1.5匹空调新科单冷暖3匹变频壁挂式新能效家用节能 【单冷】1匹定频KF-26GW/NHD+5,1499,,,,https://item.jd.com/10058778501684.html,(),(),(),99%
美的（Midea）空调出品挂机大1匹/1.5匹 新一级能效 变频冷暖 节能省电 壁挂式新风 【高性价比】大1匹 新三级变频HF3（华凌）,1858,,,赠,https://item.jd.com/10067368440771.html,(),(),(),99%
小米（MI）米家3匹 新风空调 新一级能效 变频冷暖 智能互联 客厅圆柱空调立式柜机 米家 KFR-72LW/F2A1,6999,,,自营,https://item.jd.com/100034340934.html,(),(),(),99%
海信(Hisense)空调 自然风 新能效 变频冷暖 广域送风 自清洁 APP智能 立柜式客厅柜机 3匹KFR-72LW/EF19A3,4699,,,"自营,券4000-100,每满4600-100",https://item.jd.com/10026580858280.html,(),(),(),99%
荣事达（Royalstar）大1p/2匹3匹空调立柜落地式空调节能急速大风量客厅独立除湿办公室 正1匹冷暖-适用10-15m2 自行安装（全国联保六年）,1439,,,,https://item.jd.com/10028753938544.html,(),(),(),99%
美的（Midea）出品空调新一级能效 变频冷暖 1.5匹客厅卧室空调挂机 一键防直吹n8he1 大1匹新一级变频冷暖(HL1/HA1随机发),2128,,,赠,https://item.jd.com/10066898415611.html,(),(),(),99%
申花 家用空调挂机壁挂式新能效强劲制冷节能省电大风口独立除湿 4匹冷暖挂机-70㎡内 JD急速安装 顺丰入户,3499,,,,https://item.jd.com/10058471797470.html,(),(),(),99%
美的出品空调挂机变频一级能效大1.5匹大一匹冷暖手机wifi 大1匹新三级变频冷暖(HA3/HF3随机发,1879,,,赠,https://item.jd.com/10067663762235.html,(),(),(),99%
拍拍格力（GREE）立式空调柜机 样品机 3/5匹冷暖空调柜机 客厅办公家用冷暖立柜式5匹清凉湾 3匹冷暖,5899,,,,https://item.jd.com/10044072774890.html,(),(),(),99%
海信（Hisense）2匹 自然风 舒适柔风 新一级变频冷暖 智能自清洁防霉立式空调柜机KFR-50LW/A390-X1以旧换新,4599,,,自营,https://item.jd.com/100008866437.html,(),(),(),99%
三菱重工大1匹智能水洗空调 新3级能效 直流变频冷暖制冷家用壁挂式卧室空调挂机 KFR-26GW/QGVD5WBp,3699,,,放心购,https://item.jd.com/10035900431066.html,(),(),(),99%
康佳（KONKA）空调2匹/3匹变频方柜机 独立除湿 精准控温家用快速冷暖立柜式客厅圆柱柜机 2匹方柜【适用23-34m2】 JD上门安装,2999,,,,https://item.jd.com/10026694261165.html,(),(),(),99%
澳柯玛（AUCMA)空调大1匹/1.5匹/2匹/3匹家用壁挂式空调挂机 独立除湿 新能效 六年联保 大1匹冷暖【5-15m2】 自行安装,1399,,,2件9.9折,https://item.jd.com/10048840963415.html,(),(),(),99%
米家空调小米出品挂机冷暖省电大1.5匹变频家用小米智能挂式KFR-35GW/N1A3 [热销],1999,,,自营,https://item.jd.com/100036859206.html,(),(),(),99%
爱心东东【送货上门】空调挂机大1P1.5匹单冷暖定频家用壁挂式节能省电 出租房小型宿舍 大1.5P冷暖+上门安装【全国联保十年】先科,1699,,,赠,https://item.jd.com/10066853855546.html,(),(),(),99%
小米空调 3匹 新一级能效 变频柜机 KFR-72LW/N1A1 + 小米 大1匹 新一级能效 变频挂机KFR-26GW/V1A1,6598,,,自营,https://item.jd.com/100026317292.html,(),(),(),99%
长虹（CHANGHONG) 大2匹新一级能效熊猫懒变频空调精准控温空调立式柜机 KFR-51LW/ZDTTW1+R1 以旧换新,3899,,,"自营,每满3800-200",https://item.jd.com/100016006334.html,(),(),(),99%
拍拍格力空调样品机大一匹1.5 2匹 3匹挂机 变频壁挂式智能冷暖节能家用空调挂机 三级能效 随机发货 大一匹变频,2399,,,,https://item.jd.com/10061034547980.html,(),(),(),99%
富士通 15-24㎡适用 新3级能效 1.5匹 变频卧室空调 简约大气 空调挂机ASQG12LMCA (KFR-35GW/Bpma),3199,,,自营,https://item.jd.com/1063478.html,(),(),(),99%
