商品标题,商品价格,评论量,店铺名字,标签,商品详情页,好评数量,中评数量,差评数量,分数
湿美（MSSHIMEI）工业除湿机适用地下室抽湿机大功率仓库除湿器 MS-9480B,11500,0,,自营,https://item.jd.com/100042248558.html,0,0,0,100%
瑞典达氏（Dustie）除湿机家用干衣静音转轮式抽湿机地下室卧室卫生间书房衣帽间用 DHK6 纯白,2180,500+,,放心购,https://item.jd.com/10027753634781.html,(100+),-2,-2,97%
德业（Deye） 除湿机/抽湿机 家用卧室地下室车库别墅轻音 工业除湿器48L/D适用 DYD-L48A3,1980,200+,,"京东物流,放心购,免邮,",https://item.jd.com/10032586970512.html,(70+),-1,-1,97%
飞利浦（PHILIPS） 除湿机家用 抽湿机 干衣机 内置香薰盒 回南天 梅雨季 量30L/天-DE3203,2499,200+,,"自营,每满2499-300",https://item.jd.com/42358714353.html,(30+),0,0,100%
志高（CHIGO） 除湿机 家用抽湿机卧室地下室迷你除湿器吸湿去湿干燥机 【负离子净化+UV紫外线+香薰】,249,8,,,https://item.jd.com/10063228503694.html,-2,0,0,100%
浦力适（PUREST） 家用除湿机 大除湿量40L 松下nanoe净化 卧室轻音 地下室除湿器大功率 云净N50,2798,2000+,,"京东物流,免邮",https://item.jd.com/10026660563893.html,(700+),-4,-4,98%
松京(SenseGene) DI138E 工业除湿机/抽湿机150-300㎡大功率 仓库地下室车间别墅吸湿干燥机,2480,2000+,,"自营,厂商配送,1件9折",https://item.jd.com/100016960154.html,(400+),-3,-3,97%
湿美（MSSHIMEI） 工业除湿机 适用:80~200㎡车间仓库地下室除潮抽湿器 30L 【适合60平内使用】,1399,2万+,,免邮,https://item.jd.com/10058719082306.html,(2.3万+),0,0,100%
松下（Panasonic） 除湿机家用卧室抽湿机大功率干燥机地下室吸湿除湿器F-60C1YXC F-60C1YXC,4999,100+,,"免邮,每满4900-900",https://item.jd.com/10037168988653.html,(50+),0,0,100%
德业（Deye）除湿机/抽湿机 除湿量90升/天 适用面积45-180平方米 噪音57分贝 工业/商用/仓库机型 DY-690EB,3280,2000+,,"自营,券3280-700",https://item.jd.com/1180620.html,(1200+),-10,-10,98%
爱心东东小米米家智能除湿机22L抽湿机家用除湿器 吸湿器去湿机干燥机地下室防潮机空气去湿回南天室内房间祛湿 小米米家智能除湿机 22L,1229,1000+,,"闪购,免邮",https://item.jd.com/10042642934495.html,(200+),-5,-5,94%
亚都（YADU） 除湿机/抽湿机除湿量20升/天 家用轻音地下室干衣除湿器干燥机YD-CS205S 白色,1399,14,,每满1399-400,https://item.jd.com/10043968904606.html,-2,0,0,100%
美的（Midea）除湿机/抽湿机家用 除湿量18L/天 客厅地下室低噪音 干衣两用除湿器 18L：建议面积33-48㎡,999,200+,,免邮,https://item.jd.com/10026617986308.html,(80+),-1,-1,94%
苏宁宜品 除湿机家用小型抽湿机卧室静音吸湿器地下室防潮除湿器去湿除潮干燥机 皓月白普通款,229,56,,"京东物流,免邮,券109-30",https://item.jd.com/10067554031528.html,-9,0,0,100%
湿美（MSSHIMEI） 家用除湿机适用:20~50㎡吸湿器抽湿地下室空气去湿干燥除湿机 60L【适合100平内使用】,1899,1000+,,免邮,https://item.jd.com/10026664128406.html,(800+),-3,-3,99%
格力（GREE）除湿机家用抽湿机办公室抽湿器商用大功率室内去湿干燥机轻音抽湿机DH40EH 40L大量 全屋 干衣,2980,0,,"自营,新品,满2000-300",https://item.jd.com/10068184185275.html,0,0,0,100%
达氏(Dustie)转轮除湿机 地下室可用吸湿干燥机 冬季干衣/抽湿机 低温除湿机家用轻音抽湿DHK8,2280,200+,,"自营,券300-30",https://item.jd.com/100038062640.html,(100+),-2,-2,98%
德业（Deye） 工业除湿机抽湿机138升别墅地下室家用仓库大型大功率除湿器DY-6138EB,3680,2000+,,,https://item.jd.com/11941025293.html,(2500+),0,0,99%
夏人 韩国除湿机/抽湿机 家用除湿器工业地下室别墅商用吸湿器干衣净化去湿干燥机 12L( 4L水箱）【触摸款】,549,200+,,免邮,https://item.jd.com/10027361075653.html,(100+),0,0,100%
格力（GREE）除湿机50升工业智能低噪办公室大功率抽湿机地下室除湿祛湿除潮干燥DH50EM【企业专享】,2980,100+,,自营,https://item.jd.com/100029358058.html,(10+),0,0,100%
PHILIPS飞利浦 家用除湿一体机（除湿/净化/干衣） 除湿机家用抽湿机干衣机DE5205/00,1999,64,,自营,https://item.jd.com/100025491469.html,(10+),0,0,93%
海尔（Haier）除湿机家用轻音地下室干衣除湿器干燥机干衣吸湿器除潮防潮南方梅雨季神器CF12-PS1 白色,679,0,,"新品,每满300-40,赠",https://item.jd.com/10067936176981.html,0,0,0,100%
松井SJ-980家用除湿机静音抽湿机卧室办公室衣柜除湿器空气吸湿机 智能数显电子除湿机,229,500+,,,https://item.jd.com/10029963957025.html,(500+),0,0,100%
松下（Panasonic） 除湿机日除湿量10升 家用办公室卧室抽湿机干衣机吸湿机除湿器 白色款 F-YCJ10C-W,1799,500+,,京东物流,https://item.jd.com/65180919350.html,(100+),-1,-1,98%
苏泊尔（SUPOR）除湿机家用抽湿机智能除湿器室内家庭卧室地下室干燥 苏泊尔除湿机EDIH-01A-12,1199,9,,"自营,闪购,满1139-340",https://item.jd.com/10067438509750.html,-3,0,0,100%
AIRPLUS （艾普莱斯 ）除湿机家用抽湿机10L除湿器腾讯连连智控款 AP10-2011EW（微信小程序远程智控）,899,2000+,,"京东物流,放心购,券880-40,",https://item.jd.com/10042482855041.html,(1800+),-2,-2,99%
美的（Midea） 除湿机除湿器干衣/抽湿机卧室/大平层/地下室除湿量50升/天抽湿机 大仓库地下 50L-商住智控【125平内】,2299,200+,,"免邮,满2299-100,赠",https://item.jd.com/10064637422993.html,(200+),-1,-1,98%
线下同款美的（Midea） 家用除湿机干衣抽湿机工业大功率大平层/地下室除湿器智能 18L家用全屋干爽（40m2内）,1099,1000+,,满1099-150,https://item.jd.com/10059497190754.html,(800+),0,0,100%
美资森美（MEIZISENMEI） 恒温恒湿机组酒窖空调档案室空调恒温恒湿 SMHK2500D-1P 产品定制,100,36,,"免邮,券6000-300",https://item.jd.com/10060636792147.html,-4,0,0,100%
海尔（Haier） 除湿机家用卧室静音抽湿机吸湿器地下室除霉机工业除湿器CF12L/天吸湿 CF12-KAE,699,100+,,满600-50,https://item.jd.com/10036021242891.html,(10+),0,0,100%
浩立德 除湿机家用抽湿机卧室除湿器小型地下室迷你吸湿祛湿干燥机 白色-智能恒湿【旗舰款】,319,2000+,,"免邮,券259-80",https://item.jd.com/10035838574811.html,(800+),-5,-5,98%
松下（Panasonic） 除湿机家用干衣抽湿除湿器办公卧室抽湿器干燥大空间梅雨除潮F-YCJ17C,3699,2000+,,"免邮,每满3600-1000",https://item.jd.com/1664835483.html,(1900+),-8,-8,99%
美的（Midea）家用除湿机 12升/天除湿量除湿器干衣轻音抽湿器抽湿机地下室卧室CF12BD 12升-卧室小房间适用【25平方以内】,569,3,,券10000-300,https://item.jd.com/10067042381078.html,0,0,0,100%
湿美（MSSHIMEI） 工业除湿机 适用:80~200㎡车间仓库地下室除潮抽湿器 480L 【适合700平内使用】,11500,2万+,,免邮,https://item.jd.com/10058719082305.html,(2.3万+),0,0,100%
钻石牌烘干机家用大容量衣物风干机宿舍烘干衣柜高温除湿母婴干衣机暖风烘鞋烘被机\\\/承重15公斤LJ 小白熊标准款-双层容量【不锈钢14管】单人推荐,139,1万+,,"放心购,满103-20",https://item.jd.com/71741629225.html,(2800+),(40+),(40+),97%
松下（Panasonic）除湿机广域立体出风设计 干衣抽湿机除湿器 办公室卧室地下室抽湿F-YCJ10C-X,2049,2,,"自营,厂商配送",https://item.jd.com/100016439997.html,-1,0,0,100%
hysure 家用除湿机迷你衣橱衣柜小型除湿器钢琴可循坏抽湿机防潮防霉吸湿 套装（复原底座+条）,149,1万+,,"京东物流,每满149-20",https://item.jd.com/10025853764464.html,(8200+),-6,-6,99%
松下（Panasonic） 除湿机 抽湿机家用卧室大户型干燥机地下室吸湿除湿器 F-CYT45XC F-CYT45XC,4199,100+,,"免邮,每满4199-700",https://item.jd.com/10030110180463.html,(40+),0,0,100%
湿美（MSSHIMEI） 防爆除湿机适用:80-100㎡工业车间仓库地下人防BCF-956B,4500,0,,,https://item.jd.com/10066118418297.html,0,0,0,100%
荣事达（Royalstar）家用除湿机干衣/抽湿机除湿量16升/天干衣轻音适用/地下室抽湿 RSD-0116A,679,0,,,https://item.jd.com/100050124055.html,0,0,0,100%
多乐信（DOROSIN）工业除湿机车间仓库抽湿机大功率除湿器DP-12S,6980,58,,"自营,厂商配送",https://item.jd.com/100002498860.html,-5,0,0,100%
智选京品 质零烘鞋器鞋子烘干器干鞋烤鞋器烘鞋神器除湿烘干机家用暖鞋,69,1万+,,"自营,1件9折",https://item.jd.com/100027804924.html,(1500+),(40+),(40+),94%
志高（CHIGO） 除湿机家用抽湿机卧室低噪地下室迷你除湿器吸湿去湿干燥机 遥控升级款【湿度设定+LED触屏+香薰】,269,5000+,,"京东物流,免邮,每满269-30",https://item.jd.com/10026492798186.html,(1000+),(30+),(30+),94%
樱之花吸湿器270g*3盒除湿盒吸潮防潮防霉干燥剂吸湿量500ml室内家用衣橱衣物衣柜抽湿盒吸潮,27.9,200+,,"放心购,满99-5",https://item.jd.com/24614315130.html,(100+),-1,-1,99%
湿美（MSSHIMEI）工业除湿机适用:280~300㎡仓库除湿器地下室车间吸湿MS-9180B【企业采购】,4380,5,,"自营,厂商配送",https://item.jd.com/100039037306.html,-1,0,0,100%
格力（GREE） 家用除湿机干爽防霉干衣轻音低噪 卧室书房客厅抽湿机祛湿除湿器 DH20EH（20升/日量）,1780,100+,,"京东物流,免邮",https://item.jd.com/10055119081612.html,(100+),0,0,100%
奥克斯（AUX） 除湿机家用大功率液晶显示抽湿机负离子空气净化地下室除湿器干燥去湿干衣,699,2000+,,"免邮,满690-100",https://item.jd.com/28272512621.html,(1000+),(10+),(10+),96%
美的（Midea） 除湿机/抽湿机 家用净化干燥机 别墅地下室商用工业大功率吸湿器 卧室干衣机 50L【70-120㎡】WIFI智控升级商住两用,2099,69,,,https://item.jd.com/10060726881381.html,(30+),0,0,100%
苏泊尔 （SUPOR ）除螨仪手持家用吸尘高频双拍打强力深层次除螨紫外线杀菌热风 除螨仪ERC-D1A（紫色）,219,90,,"自营,闪购,满208-39",https://item.jd.com/10067190203096.html,(10+),0,0,100%
美资森美(MEIZISENMEI)升温耐高温除湿机工业大功率加热烘干房食品药材木料茶叶抽湿机 耐高温GWHK5192BE,5899,42,,,https://item.jd.com/10025152230954.html,-10,0,0,100%
松下（Panasonic）除湿机出风设计 抽湿机除湿器 地下室抽湿器 F-WYP66XC-P(33L),7999,1,,"自营,厂商配送",https://item.jd.com/100016390659.html,0,0,0,100%
多乐信（DOROSIN） 除湿机家用大功率别墅地下室抽湿机室内防潮除湿器ER-60 60L/D 松下压缩机,2280,100+,,"放心购,免邮,每满2280-200",https://item.jd.com/10048681529579.html,(30+),0,0,100%
美的（Midea） 智能WIFI控制家用大容量除湿机抽湿机快速除湿器别墅地下室商用吸湿30升/天 CF30BD/N7-DP5,1599,82,,免邮,https://item.jd.com/10027483060701.html,(30+),0,0,91%
格力（GREE）家用卧室办公室干衣净化除湿器 25升/天 适用70平方米以内 智能数控 DH25EPA1B 【ZMD安心系列】,2980,19,,"自营,厂商配送",https://item.jd.com/100038738861.html,-8,0,0,100%
格力（GREE） 除湿机家用抽湿机快速见效吸湿干衣机UV紫外线杀菌WiFi智能互联实时空气质量检测 DH25EPA1C（25升1天）,2780,100+,,"京东物流,免邮,每满2700-200",https://item.jd.com/10052548474265.html,(10+),0,0,100%
多乐信（DOROSIN） 138L工业大功率除湿机家用地下室仓库别墅防潮商业用吸湿抽湿机DKS138 黑色,2299,46,,"免邮,每满2099-200",https://item.jd.com/10054031025288.html,(10+),0,0,100%
向物（SOTHING） 烘鞋器干鞋器冬季烤鞋暖鞋器家用鞋子烘干除湿去除异味除臭 【远山白-线控版】三挡定时恒温控制不伤鞋,49,200+,,"京东物流,放心购,免邮",https://item.jd.com/10039123411492.html,(30+),0,0,100%
线下同款美的（Midea） 家用除湿机18L/天 适用面积20-40平方 地下室除湿器 大平层吸湿干衣两用 CF18BD/N7-DF3,949,500+,,免邮,https://item.jd.com/46575244932.html,(100+),0,0,100%
奥克斯（AUX）除湿机家用卧室去湿器吸湿干燥除潮防潮小型抽湿神器地下室KDY-DZ02 白+金,259,1000+,,"免邮,满200-40",https://item.jd.com/65668562415.html,(100+),-4,-4,96%
新科（Shinco） 家用除湿机/除湿器 12L/天防潮吸湿器 家用干衣机高品质压缩机防潮静音 CF-12BD/Z2,499,500+,,,https://item.jd.com/32584404346.html,(200+),-3,-3,98%
湿美（MSSHIMEI）工业除湿机适用:650-700㎡仓库车间除湿器地下室干燥机MS-9480B【企业采购】,11500,6,,"自营,厂商配送",https://item.jd.com/100039037202.html,0,0,0,100%
爱心东东西屋（Westinghouse）除湿机家用静音干衣除湿干燥除霜120升别墅花园洋房地下窒智能抽湿机回南天吸湿 WD-P2412 WiFi款【50~120m2】,2999,100+,,"满2749-1000,赠",https://item.jd.com/10033093669455.html,(60+),0,0,100%
多乐信（DOROSIN）除湿机/抽湿机 150升/天APP智能远程控湿100-350m2仓库地下室工业大功率 DK-S150,2866,100+,,"自营,1件9折",https://item.jd.com/100041694609.html,(20+),0,0,100%
美的（Midea） 除湿机除湿器干衣/抽湿机卧室/大平层/地下室除湿量50升/天抽湿机 大仓库地下 12L-手机智控除菌【25平内】,1299,200+,,"免邮,满1299-200,赠",https://item.jd.com/10064637422989.html,(200+),-1,-1,98%
松下（Panasonic) 除湿机 抽湿机 吸湿器 家用干燥机 别墅卧室客厅地下室 除潮 防霉 F-CYT45XC,3799,2,,"自营,厂商配送",https://item.jd.com/100016474467.html,0,0,0,100%
美的（Midea）家用除湿机 干衣/抽湿机 除湿量30升/天大功率 别墅/地下室吸湿器CF30BD/N7-DP4 适用40~70㎡,1399,100+,,"自营,厂商配送",https://item.jd.com/100012708437.html,(10+),0,0,100%
soseki 善思除湿器家用除湿盒学生宿舍衣柜干燥剂可循环吸湿抽湿机 青柠绿,219,100+,,满199-60,https://item.jd.com/10031827043191.html,(20+),-1,-1,95%
三菱（MITSUBISHI） 除湿机MJ-EV240HR-C家用变频日本原装进口抽湿器干衣地下室抽湿 MJ-EV240HR-C,10999,500+,,"免邮,每满10000-2000",https://item.jd.com/10023718663354.html,(200+),-1,-1,99%
活仕 (Auswoods)除湿机/抽湿干衣机 20升日除湿 家用智能卧室小型大功率地下室除湿器 WDF17DGF,1688,1000+,,"免邮,每满200-20",https://item.jd.com/10043613370058.html,(1200+),0,0,100%
德业（Deye） 除湿机/抽湿机器 除湿器58升/天家用地下室别墅车库变频吸湿 干燥/干衣机 V58A3（变频除湿机）,3580,200+,,"自营,每满3580-358",https://item.jd.com/70994179817.html,(80+),-3,-3,94%
奥克斯（AUX） 除湿机家用抽湿机除湿量1.1升/天地下室迷你除湿器吸湿去湿干燥机KDY-DZ01,239,1000+,,免邮,https://item.jd.com/41428542721.html,(200+),-4,-4,95%
志高（CHIGO） 除湿机抽湿机 家用地下室用除湿量12L/天适用160平 负离子净化干衣机 12L-大水箱+负离子净化【高配款】,699,2000+,,"免邮,每满685-60",https://item.jd.com/10045183398638.html,(400+),-2,-2,97%
飞利浦（PHILIPS）空气净化器除湿机一体机 家用抽湿机 干燥机 回南天 梅雨季 DE5205/00,2699,200+,,"京东物流,放心购,免邮,",https://item.jd.com/11619122865.html,(100+),-2,-2,96%
格力（GREE） 除湿机家用低躁40L除湿量抽湿机客厅卧室干燥除潮防潮去湿吸湿器 白色DH40EFA1A,2680,18,,"京东物流,免邮",https://item.jd.com/10026031902553.html,-4,0,0,100%
志高（CHIGO） 除湿机抽湿机12升/20升 家用/工业用卧室地下室车库仓库净化干衣机吸湿 12升/天【负离子净化】标准款,559,1000+,,"京东物流,免邮",https://item.jd.com/10033003407121.html,(100+),-3,-3,97%
格力（GREE） 格力GREE抽湿机 /除湿机 家用 商用 智能卧室办公室地下室干衣水满提示 12升,958,200+,,"京东物流,放心购,满888-109",https://item.jd.com/10024092225165.html,(200+),0,0,100%
格力（GREE）抽湿机/除湿机 除湿量165升/天 别墅家用卧室办公室地下室商用工业干衣DH160FQA1A(WIFI),9600,51,,"自营,厂商配送",https://item.jd.com/100038248300.html,-5,0,0,100%
格力（GREE） 除湿机家用大功率工业抽湿机卧室地下室除湿器轻音干衣吸去祛湿机干燥机量25L/天 【40-70㎡净化三合一】DH25EPA1A,2580,43,,"京东物流,免邮",https://item.jd.com/10031866303674.html,-6,0,0,85%
德业（Deye）除湿机/抽湿机 除湿量60升/天 适用120平方米 地下室别墅大户型商用工业吸湿干燥机DYD-K60A3,3423,500+,,"自营,1件9折",https://item.jd.com/1792074.html,(300+),-2,-2,99%
AIRPLUS 除湿机/抽湿机 家用除湿器轻音吸湿器地下室干燥机,669,500+,,"京东物流,放心购,券300-30,",https://item.jd.com/10023672357794.html,(300+),0,0,100%
拍拍【尾货机】志高（CHIGO）除湿机家用小型卧室地下室内吸湿干燥除潮抽湿去湿防潮湿神器官方【品质家电】 升级款,198,29,,,https://item.jd.com/10050468643315.html,(300+),0,0,100%
格力（GREE） 格力除湿器 灵动小巧 循环除湿 GCSP-3001a 豆蔻青 豆蔻青,149,39,,,https://item.jd.com/10035833229604.html,(10+),0,0,100%
贝乐凯(BEILEKAI)烘鞋器智能紫光臭氧鞋子除臭烘干除味除湿干鞋器成人儿童袜子烤鞋器 【紫光+折叠伸缩+定时+速热+阻燃材料】触摸款,89,2000+,,"京东物流,1件9折",https://item.jd.com/10041413246021.html,(800+),-8,-8,98%
松下（Panasonic） 除湿机抽湿机家用轻音卧室办公室除湿器地下干衣抽湿器17C8YC F-YCJ17C-X(银灰色 日20L),3699,1000+,,"免邮,每满3600-1000",https://item.jd.com/32160715138.html,(400+),-2,-2,99%
鸿迪 智能烘鞋器 臭氧杀菌除味除臭干鞋机 除湿烘干鞋神器成人儿童袜子加热鞋子烘干暖鞋烤鞋器 伸缩智能款【可伸缩+速热+定时+臭氧杀菌】,138,1万+,,自营,https://item.jd.com/10037251175442.html,(2000+),(30+),(30+),97%
松下（Panasonic） 除湿机家用地下室/办公室/卧室抽湿机 除潮低噪音干衣机吸湿机干燥 F-YCJ10C 日量10L/适用25m2以内,2099,54,,满1999-300,https://item.jd.com/10037579302957.html,(10+),0,0,100%
达氏(Dustie)转轮除湿机家用卧室干衣/去湿器吸湿干燥除潮防潮地下室卫生间DHK6 白色,1866,70,,"自营,券300-30,1件9折",https://item.jd.com/100021955041.html,(20+),0,0,100%
欧井除湿机家用抽湿机22升卧室地下室吸湿机器OJ-225E 纳米水离子净化,1488,200+,,"自营,券300-30,每满1400-39",https://item.jd.com/10041127181025.html,(40+),-1,-1,95%
美资森美（MEIZISENMEI） 新风除湿机抽湿一体机双向流全热交换商用地下室防霾除潮抽湿 上门测量,100,66,,"免邮,券6000-300",https://item.jd.com/10056485418451.html,-1,0,0,100%
浩立德 除湿机家用抽湿机卧室除湿器小型地下室迷你吸湿祛湿干燥机 白色-智能恒湿【升级款】,289,2000+,,"免邮,券259-80",https://item.jd.com/10033669547410.html,(800+),-5,-5,98%
多乐信（DOROSIN） 工业除湿机 仓库大功率抽湿机地下室除湿器抽湿器DR-1502L 亚麻白,2780,500+,,"免邮,每满2780-200",https://item.jd.com/10204989891.html,(200+),-6,-6,96%
志高（CHIGO） 除湿机抽湿机 家用地下室用除湿量12L/天适用160平 负离子净化干衣机 20L-大户商用+手机智控【旗舰款】,1299,2000+,,"免邮,每满1299-140",https://item.jd.com/10045652430777.html,(400+),-2,-2,97%
德业（Deye） 工业除湿机/抽湿机138升/天别墅地下室家用仓库大型大功率除湿器DY-6138EB,3680,2000+,,"免邮,赠",https://item.jd.com/10783184860.html,(1700+),-3,-3,99%
TCL 除湿机家用干衣机抽湿机100平米整屋除湿卧室地下室仓库轻音净化除湿器 2023升级款 12E旗舰款,999,1000+,,"京东物流,放心购,券999-340,",https://item.jd.com/10042265318971.html,(300+),-3,-3,99%
松井（SONGJING） SJ-1509E大型除湿机工业别墅家用抽湿除潮去湿去潮除潮机干燥 灰色,4880,6,,免邮,https://item.jd.com/10053670111703.html,0,0,0,100%
舒蔻(Supercloud)冷热双用吹地机吹干机地面烘干机厕所大功率地板风干机卫生间酒店地毯 SK-800E蓝,1298,5000+,,自营,https://item.jd.com/100015736270.html,(1100+),-4,-4,98%
格力（GREE） 除湿机家用抽湿机卧室干衣机抽湿器20升 /天去湿机轻音吸湿机除湿器 DH20EH,1880,100+,,"放心购,免邮",https://item.jd.com/10695954470.html,(30+),0,0,100%
松下（Panasonic）除湿机/抽湿机家用 除湿量21升/天轻音干衣地下室吸湿 四重空气净化nanoeX除菌F-42C2YTA,4099,100+,,自营,https://item.jd.com/100040934139.html,(30+),0,0,100%
格力（GREE） DH40EF除湿机家用智能除湿器卧室客厅书房地下室防潮吸湿干衣机 40升日量,2980,100+,,"免邮,每满2900-200",https://item.jd.com/10119721386.html,(100+),0,0,99%
格力（GREE）除湿机 家用静音抽湿机 卧室除湿器20L/天适用面积50-100平方米DH20EF,2180,2,,"京东物流,放心购,每满2100-300",https://item.jd.com/10037331310811.html,-1,0,0,100%
奥克斯 （AUX）除湿机 /抽湿机 /适用60-120㎡除湿器 家用地下室吸湿器干燥机净化DP22A,1199,100+,,"京东物流,免邮,每满1198-200,赠",https://item.jd.com/10028165121845.html,(20+),0,0,92%
爱心东东西屋（Westinghouse）除湿机家用静音干衣除湿干燥除霜120升别墅花园洋房地下窒智能抽湿机回南天吸湿 WD-P1212 WiFi款【20~80m2】,1999,100+,,"满1899-700,赠",https://item.jd.com/10033093669454.html,(60+),0,0,100%
穆运 工业除湿机/除湿器168L大功率仓库车间抽湿机地下室除湿,4078,1,,"自营,厂商配送",https://item.jd.com/100043201135.html,(60+),0,0,100%
志高（CHIGO） 除湿机家用抽湿机150平米整屋除湿卧室地下室净化干衣机除湿器 20L【手机APP操控+负离子净化+松下压缩机】,1299,500+,,免邮,https://item.jd.com/62929694465.html,(90+),0,0,97%
新科（Shinco） 除湿机家用抽湿机除湿器地下室吸湿器工业干燥机去湿机抽湿器室内除潮机房间干燥 CF20BD/ZF,898,8,,"免邮,券200-50",https://item.jd.com/10036443547085.html,-2,0,0,100%
线下同款美的（Midea） 除湿机抽湿机除湿器家用工业大功率卧室地下室档案室吸湿负离子除菌小海绵除湿机 【推荐】18L家用全屋干爽（40m2内）,1099,1000+,,满1099-150,https://item.jd.com/10059519674297.html,(1400+),0,0,99%
格力（GREE）除湿机 抽湿机家用20-40㎡ 空气净化器干衣一体吸湿器,2980,1,,"京东物流,放心购,免邮,",https://item.jd.com/10031589788652.html,0,0,0,100%
美的（Midea） 除湿机/抽湿机 20升/天 家用吸湿器地下室干衣净化 小方物 wifi手机控制 CF20BD/N7-DM200,1599,100+,,免邮,https://item.jd.com/10026686247836.html,(40+),0,0,97%
格力（GREE） 除湿机工业智能低噪家用卧室办公室大功率抽湿机地下室除湿祛湿除潮干燥机器50升/天 DH50EI,3180,80,,"京东物流,每满3100-200",https://item.jd.com/10037381772272.html,(20+),0,0,100%
拍拍美国原装进口惠而浦除湿机80L大功率家用变频静音抽湿地下室仓库 惠而浦50L（超大水箱）,1863,0,,"免邮,券999-50",https://item.jd.com/10065359389061.html,(20+),0,0,100%
松下家用卧室地下室抽湿机 除湿器 工业抽湿器 F-WYP46XC,5999,4,,"自营,厂商配送",https://item.jd.com/100029855130.html,0,-1,-1,0%
松京(SenseGene) DI150E 工业除湿机/抽湿机350㎡大功率 仓库地下室车间别墅干燥机吸湿,2644,2000+,,"自营,厂商配送,1件9折",https://item.jd.com/100016960222.html,(500+),-4,-4,97%
AIRPLUS 除湿机抽湿机家用除湿器卧室除湿干衣10升/天 白色,659,2000+,,"券640-30,每满620-140",https://item.jd.com/57371690839.html,(900+),-4,-4,99%
松下（Panasonic） 除湿机/抽湿机家用 除湿量22升/天轻音干衣干燥地下室吸湿 F-45C2YTC,4329,2,,"京东物流,免邮,券3000-300,,",https://item.jd.com/10062639901446.html,0,0,0,100%
美资森美（MEIZISENMEI） 除湿加湿净化一体机机房档案室库房图书馆恒湿机 CSHK903BE 产品定制,100,22,,"免邮,券6000-300",https://item.jd.com/10064726262675.html,0,0,0,100%
戴旗 DYFLAG除湿机家用卧室吸湿器室内除湿器干燥除潮抽湿机去湿器便携式干燥机DQ-C01 天空蓝,249,2万+,,"京东物流,免邮,券249-70",https://item.jd.com/10031825267595.html,(500+),-4,-4,98%
松下（panasonic）除湿机 抽湿机家用除湿器 卧室地下室抽湿器 吸湿去湿室内防潮专用干燥机轻音智能净化干衣机 30l-大户型除菌除霉低噪款（建议面积,5000,12,,"新品,免邮,满5000-1101,赠",https://item.jd.com/10068048159892.html,(10+),0,0,100%
森井电机株式会社除湿机MDH-7240B工业除湿机地下室车库厂房抽湿机去湿机 川京,7200,3,,,https://item.jd.com/10029443866621.html,0,0,0,100%
AIRPLUS 艾普莱斯 除湿机/抽湿机 除湿量10升/天 家用轻音吸湿器地下室干燥机干衣净化 AP10-1903EE,659,100+,,"券300-30,每满620-110",https://item.jd.com/10039541026105.html,(20+),0,0,100%
海尔（Haier）除螨仪家用手持床上大吸力双杯智能除螨仪 超声波紫外线杀菌去螨虫神器 热风 HZ-C9W,679,2000+,,"自营,每满669-110",https://item.jd.com/100035783493.html,(500+),-1,-1,99%
湿曼 SHIMAN除湿机工业380㎡大功率抽湿机工厂仓库别墅地下室车库干燥机大面积吸湿去湿 158L【适用面积350㎡内】软管直排,2249,2000+,,,https://item.jd.com/10057535199362.html,(2400+),0,0,100%
川井（CHKAWAI）家用除湿机DH-504B地下室库房除湿器,2080,200+,,,https://item.jd.com/10396077343.html,(200+),-2,-2,98%
奥克斯（AUX） 奥克斯除湿机家用抽湿吸湿室内干燥机工业除潮大功率地下室除湿器 白色 白色,1299,8,,免邮,https://item.jd.com/10029631763047.html,0,0,0,100%
百奥（PARKOO）工业除湿机/抽湿机 大功率适用150-300㎡ 仓库干燥机地下室商用BA-1380AE,2866,57,,"自营,厂商配送,1件9折",https://item.jd.com/100029604347.html,(10+),0,0,100%
德业（Deye） 除湿机/抽湿机 家用轻音卧室卫生间干衣吸湿器DYD-S12A3,1088,100+,,"放心购,免邮,每满1088-100",https://item.jd.com/13206943688.html,(40+),0,0,97%
浦力适（PUREST） 除湿机家用抽湿机 大除湿量每日25L 松下nanoe净化 卧室轻音 除潮防霉 云净N25,2098,2000+,,"京东物流,放心购,免邮",https://item.jd.com/57200641390.html,(1600+),0,0,99%
湿美（MSSHIMEI） 工业除湿机 适用:80~200㎡车间仓库地下室除潮抽湿器 60L家用 【适合100平内使用】,1899,2万+,,免邮,https://item.jd.com/10058719082307.html,(2.3万+),0,0,100%
捷思达捷思达（Jestar)工业除湿机大功率抽湿机200-500㎡车间仓库干燥机地下室家用HR-1506D水箱,3599,0,,"自营,厂商配送",https://item.jd.com/100052442071.html,0,0,0,100%
拍拍日本CK-II除湿机家用静音卧室地下室内小型防潮祛湿干燥机抽湿器 六代八核遥控（尊享款）中方屏,376,2,,"免邮,券999-50",https://item.jd.com/10065360408667.html,0,0,0,100%
百奥（PARKOO）工业除湿机大功率抽湿机仓库干燥机地下室家用除湿器YDA-8158EB,3999,1000+,,"自营,厂商配送,1件9折",https://item.jd.com/4161549.html,(300+),0,0,99%
复旦申花 除湿机家用小型抽湿机卧室室内除湿器地下室防潮吸湿低音干燥神器 PD12-CP除湿机,999,30,,满999-300,https://item.jd.com/10060933687787.html,-8,0,0,100%
