商品标题,商品价格,评论量,店铺名字,标签,商品详情页,好评数量,中评数量,差评数量,分数
索尼（SONY）KD-85X85K 85英寸 4K HDR全面屏 120Hz高刷 X1芯片 安卓智能大屏液晶机 黑色(X85J升级款),9399,2000+,,"自营,厂商配送",https://item.jd.com/100029913803.html,(900+),-6,-6,97%
小米（MI） 小米电视Redmi A58 58英寸金属全面屏4K超高清双扬声器智能电视机,1399,500+,,"放心购,免邮",https://item.jd.com/10050302501913.html,(200+),-1,-1,97%
海信（Hisense） 海信电视55E3H 55英寸 4K超高清护眼智慧屏 2+16GB大内存 超薄悬浮智能全面屏平板机 厂直,1409,0,,,https://item.jd.com/10067909401687.html,0,0,0,100%
创维电视 50A2 2022款 50英寸 4K超高清智能教育 超薄护眼液晶游戏平板电视机 以旧换新,1199,1000+,,自营,https://item.jd.com/100045822751.html,(300+),0,0,97%
创维（Skyworth） 43英寸全面屏M43智能电视机 高清护眼防蓝光客厅卧室一键投屏液晶显示器 M43 新上市 一键投屏,1399,100+,,券1000-400,https://item.jd.com/10054342977496.html,(30+),0,0,100%
海信电视 42E2F 42英寸电视机全高清大功率音腔WIFI智能超薄智能液晶平板电视以旧换新,999,2000+,,"免邮,券21-10,每满890-100",https://item.jd.com/10032789620339.html,(1300+),(10+),(10+),98%
32电视机高清液晶网络彩电老人家用简易操作显示器Amoi 15英寸(电视版)4:3正方形,235,100+,,,https://item.jd.com/10059201117353.html,(20+),0,0,96%
王牌百惠 电视机客厅大屏液晶电视卧室家用高清护眼防蓝光老人彩电 智能语音小尺寸机 窄边超薄 65LED高清网络版,1398,5000+,,,https://item.jd.com/10059464852476.html,(1400+),(20+),(20+),92%
LAEC 超高清液晶电视机家用智能网络平板窄边框超大屏彩电超薄智慧语音投屏WiFi 28英寸高清液晶【版】现货速发质保八年,408,1000+,,,https://item.jd.com/10055053028934.html,(100+),-3,-3,94%
海尔电视(Haier)120Hz玩家系列 LU75X5(PRO) 75英寸 3+32G MEMC 4K超高清 8K解码 游戏 以旧换新,3999,2万+,,"自营,满2000-100,赠",https://item.jd.com/100039537953.html,(1.4万+),(40+),(40+),99%
酷开（coocaa） 创维酷开电视32英寸P31全面屏护眼投屏8G内存高清智能网络液晶平板32P31,566,500+,,,https://item.jd.com/10037124222758.html,(100+),-1,-1,99%
KDNRA 电视4k超高清家用100英寸电视窄边投屏语音智能网络液晶电视显示器KTV酒店客厅 LED-85护眼【曲屏网络版】现货速发,2779,200+,,,https://item.jd.com/10059609217651.html,(40+),-1,-1,93%
御彩 98英寸会议平板4K防爆电视 语音遥控 开机无广告智能98寸电视机 ktv酒店显示屏LM-10090D一价无忧,9999,1000+,,自营,https://item.jd.com/100044182543.html,(600+),0,0,100%
TCL电视 43V6E 43英寸 金属全面屏 低蓝光护眼 1+8GB 全高清智能 平板电视机 以旧换新,989,200+,,"京东物流,放心购,免邮",https://item.jd.com/10049942979580.html,(50+),0,0,98%
创维电视65英寸65A5 Pro 2+32G大内存游戏电视4K全面屏护眼防蓝光以旧换新 投屏平板液晶,2389,5000+,,,https://item.jd.com/10027788708770.html,(1800+),-5,-5,99%
海信 海信 R43 2023款 43英寸 金属护眼全面屏 超薄智慧屏智能液晶电视43V1H-R,899,100+,,,https://item.jd.com/10061555261990.html,(20+),-1,-1,96%
30 英寸电视机液晶网络老人家用 可壁挂 接机顶盒闭路监控显示器Amoi 17-LED(电视版),246,24,,,https://item.jd.com/10060757030660.html,-3,-1,-1,75%
先科（SAST）4K超薄超高清家用老人智能网络液晶电视机智慧语音广色域会议投屏平板防爆防蓝光平板 【32】英寸 高清液晶（版）,538,5000+,,"限999件,赠",https://item.jd.com/10041505290217.html,(1400+),-4,-4,98%
KDNRA 85英寸电视4k超高清家用电视窄边投屏语音智能网络液晶电视显示器KTV酒店客厅 65-LED超清智能网络曲面 钜惠冲量款,2043,62,,,https://item.jd.com/10042569330205.html,-9,-1,-1,75%
康佳电视 50E8 50英寸 2+32GB 4K超高清全面屏 智慧屏 云游戏 智能语音教育液晶平板机,1599,5万+,,"自营,闪购",https://item.jd.com/100021042942.html,(3.2万+),(100+),(100+),98%
王牌百惠 电视机客厅大屏液晶电视卧室家用高清护眼防蓝光老人彩电 智能语音小尺寸机 窄边超薄 39LED高清网络版,688,5000+,,,https://item.jd.com/10059464852466.html,(1400+),(20+),(20+),92%
索尼（SONY）KD-65X80K 65英寸 4K HDR全面屏安卓智能液晶电视 AI智能远场语音 杜比视界/全景声 黑色,4999,2000+,,自营,https://item.jd.com/100019998491.html,(900+),-6,-6,97%
志高（CHIGO） 液晶电视机全面屏高清家用小型智能网络Wifi平板LED客厅卧室彩电老人监控显示 24英寸高清护眼版（非智能）,379,5000+,,满379-9,https://item.jd.com/10031833713618.html,(1200+),(10+),(10+),97%
TCL电视 55V8E Pro 55英寸 120Hz WiFi 6 Pro 免遥控AI声控 金属全面屏 高色域 平板机 以旧换新,2689,1000+,,"放心购,免邮,券41-20,每满2600-700",https://item.jd.com/10046487272904.html,(600+),-4,-4,98%
华为电视智慧屏SE系列 新品MEMC讯晰流畅2022款鸿蒙人工智能超薄全面屏4K液晶智能机 SE55 MEMC【无摄像头】 官方标配,1799,2000+,,赠,https://item.jd.com/67696269467.html,(1100+),-5,-5,98%
先科（SAST）4K超薄超高清防蓝光家用老人智能液晶电视机创新维度智慧语音杜比音效会议投屏平板 【24】英寸 液晶机（超清版） 全国联,438,1万+,,"限999件,赠",https://item.jd.com/10039552817970.html,(3000+),(10+),(10+),98%
王牌百惠 电视机客厅大屏液晶电视卧室家用高清护眼防蓝光老人彩电 智能语音小尺寸机 窄边超薄 75LED高清网络版,1898,5000+,,,https://item.jd.com/10059464852478.html,(1400+),(20+),(20+),92%
海尔（Haier）畅享系列 LU75C8 75英寸4K超高清超薄全面屏2+16G游戏智能平板机以旧换新,2999,2万+,,"自营,满2990-200",https://item.jd.com/100042554109.html,(1.4万+),(40+),(40+),99%
海信电视 85E7G 85英寸4K超清智慧屏 130%高色域超薄社交全面屏 液晶智能平板机巨幕 以旧换新,6999,2万+,,自营,https://item.jd.com/100024200204.html,(1.7万+),-10,-10,99%
KDNRA 85英寸电视4k超高清家用电视窄边投屏语音智能网络液晶电视显示器KTV酒店客厅 85-LED护眼【曲面防爆网络版】现货速发,2779,500+,,,https://item.jd.com/10042886737102.html,(100+),-2,-2,95%
索尼（SONY）KD-50X85K 50英寸 4K HDR超高清全面屏 120Hz高刷 X1芯片 安卓智能液晶平板 黑色,4789,2000+,,自营,https://item.jd.com/100030580913.html,(900+),-6,-6,97%
创维电视65A5 Pro 65吋超薄智慧屏 4K全面屏 无网投屏护眼防蓝光远场语音电视机2+32GB,2599,2000+,,"自营,每满2500-400",https://item.jd.com/10028841883544.html,(900+),-3,-3,98%
先科（SAST） 4K超高清HDR画质智能语音网络电视WiFi投屏挂墙彩电 家用平板液晶机 【24】英寸护眼【版】[质保三年现货速发],388,500+,,,https://item.jd.com/10037057123756.html,(100+),0,0,100%
电视4K屏智能液晶电视机LED家用网络平板曲面客厅护眼语音超薄窄边框电视机kdnra LED-32-高清护眼【版】,399,1000+,,,https://item.jd.com/10042039795605.html,(1100+),-3,-3,99%
KDNRA 85英寸电视4k超高清家用电视窄边投屏语音智能网络液晶电视显示器KTV酒店客厅 85-LED超高清4K智能网络平板 钜惠冲量,2355,62,,,https://item.jd.com/10042569330198.html,-9,-1,-1,75%
海信电视75E8H 75英寸 ULED X 528分区 MiniLED 1600nits 144Hz 4K全面屏 液晶智能平板机,8999,50万+,,自营,https://item.jd.com/100037738211.html,(25万+),(600+),(600+),99%
长虹电视 32D4PF 32英寸 智能网络 高清液晶 租房WiFi 手机投屏 超薄 全面屏 电视机,569,2000+,,,https://item.jd.com/29302789890.html,(1400+),-4,-4,98%
松下（Panasonic）臻品65英寸 4K超清全面屏2+32G双频5GWi-Fi安卓HDR10 教育机 TH-65LX580C 以旧换新,3699,1000+,,"自营,赠",https://item.jd.com/100040020150.html,(300+),-8,-8,96%
索尼（SONY）XR-55X90K 55英寸 全面屏4K超高清HDR 游戏电视 XR认知芯片 4K/120fps 京东小家 X90J升级款,5499,2万+,,"自营,赠",https://item.jd.com/100035499966.html,(1.8万+),(70+),(70+),98%
KDNRA 电视4k超高清家用100英寸电视窄边投屏语音智能网络液晶电视显示器KTV酒店客厅 LED-100护眼【防爆网络版】现货速发,3388,200+,,,https://item.jd.com/10049236613680.html,(40+),-1,-1,93%
TCL电视 65英寸 4K超清 护眼防蓝光 超薄金属全面屏 2+16GB 远场语音 液晶智能平板机65V6E,1899,17,,"京东物流,闪购",https://item.jd.com/10067796940321.html,-4,0,0,100%
海信电视65英寸 65E3H 2+16GB内存 远场语音 4K超高清 无边全面屏 智能液晶教育机,2999,200+,,"免邮,满2999-1090",https://item.jd.com/10060474793780.html,(60+),-3,-3,92%
海信电视 55E5H 55英寸120Hz疾速屏全阵列动态背光3+32GB内存远场语音电视 以旧换新 询客服晒单享好礼,3199,500+,,"免邮,券21-10,每满2900-400,赠",https://item.jd.com/10053712161482.html,(300+),-2,-2,98%
飞利浦（PHILIPS）86英寸4K超高清舒视蓝护眼 MEMC智慧屏 智能平板机86PUF7595/T3 京东小家智能以旧换新,8699,5万+,,自营,https://item.jd.com/100017083204.html,(2.3万+),(100+),(100+),97%
飞利浦（PHILIPS）65英寸 4K高清全面屏P5环景光 远场语音 MEMC智慧屏广色域智能液晶平板机65PUF8297/T3,3999,5000+,,"自营,满3000-200",https://item.jd.com/100043094951.html,(2800+),-8,-8,98%
康佳KKTV U98V9 98英寸 120Hz高刷 4+64GB 一键投屏 巨幕大屏液晶平板游戏机 多媒体会议商用,9999,5万+,,"自营,厂商配送,闪购",https://item.jd.com/100040857495.html,(2.3万+),(100+),(100+),98%
55英寸超清液晶电视机 智能WiFi网络手机投屏语音平板家用客厅高清彩电护眼节能省电鹅创 50LED高清网络版,839,100+,,"新品,限500件",https://item.jd.com/10066954156151.html,(20+),-1,-1,82%
小米（MI）电视EA65 65英寸金属全面屏 远场语音4K超高清智能教育电视L65M7-EA 企业采购【一价无忧】,2099,5000+,,"自营,厂商配送,赠",https://item.jd.com/100014527119.html,(900+),-10,-10,97%
拍拍PPTV 95新 智能电视 50C4 50英寸4K超高清人工智能网络WIFI平板电视机 挂架款,919,31,,免邮,https://item.jd.com/10049111215345.html,(900+),-10,-10,97%
创维电视65英寸65A5 Pro 2+32G大内存游戏电视4K全面屏护眼防蓝光以旧换新 投屏平板液晶,2389,5000+,,"免邮,满2000-200",https://item.jd.com/10027788708770.html,(1800+),-5,-5,99%
乐视TV（Letv）G75S 75英寸 4K超高清护眼智慧屏 金属全面屏 3+32G超大存储 MEMC 远场语音智能液晶平板机,3499,5万+,,自营,https://item.jd.com/100015550003.html,(3.7万+),(300+),(300+),97%
TCL 65V8E 65英寸电视4K超高清 120Hz防抖 130%高色域 远场语音 全面屏智能液晶平板机 2+32G,2388,200+,,"京东物流,新品,券999-20,赠",https://item.jd.com/10067077521990.html,(70+),-1,-1,98%
飞利浦（PHILIPS）75英寸4K全面屏P5环景光 MEMC智慧屏 杜比全景声智能液晶平板机75PUF7696/T3以旧换新,3999,5000+,,自营,https://item.jd.com/100027362772.html,(2800+),-8,-8,98%
创维电视98A33 98英寸电视机120Hz高刷HDMI2.1 4.5+64G START云游戏 4K超薄护眼声控智慧屏 以旧换新,14999,10万+,,"自营,厂商配送",https://item.jd.com/100037134228.html,(8万+),(200+),(200+),99%
三星（SAMSUNG）UA65AU8800JXXZ 65英寸4K超高清HDR超薄全面屏AI智能补帧杜比音效平板液晶【厂直】,4399,500+,,,https://item.jd.com/100032018223.html,(200+),-2,-2,95%
长虹75D6P PRO 75英寸64GB超大内存MEMC金属一体化远场语音4K超清液晶电视机以旧换新,3299,500+,,"免邮,满3200-400",https://item.jd.com/10042832500150.html,(100+),-1,-1,94%
长虹 43D5F 43英寸超薄机身8G存储全面屏LED平板液晶电视机 以旧换新,999,57,,"新品,免邮,每满999-130",https://item.jd.com/10066253318576.html,-9,0,0,100%
海信电视EK55 2023款 55英寸 16G大内存 4K高清智慧全面屏超薄液晶平板电视机 以旧换新 55E3H平替款 官方标配,1699,2000+,,"免邮,券21-10,每满1490-200",https://item.jd.com/10060091383572.html,(1300+),-6,-6,98%
华为智慧屏 SE55 MEMC迅晰流畅 55英寸超薄全面屏 4K超高清智能电视 2GB+16GB 星际黑HD55KHAA【厂直】,1699,2000+,,,https://item.jd.com/100034125379.html,(400+),-8,-8,94%
华为智慧屏 S65 2代 超薄全面屏 4K超高清智能液晶护眼65英寸电视机 智慧投屏MEMC 3GB+32GB HD65AJMA,4299,2万+,,自营,https://item.jd.com/100030215389.html,(1.2万+),(30+),(30+),98%
OPPO电视K9x 65英寸 4K超高清 金属全面屏 杜比音效 无开机广告 智能教育家用 液晶机 A65U2B10,1999,5万+,,"自营,赠",https://item.jd.com/100021446363.html,(3.7万+),(200+),(200+),98%
KDNRA 65英寸电视4k超高清家用电视窄边投屏语音智能网络液晶电视显示器KTV酒店客厅 32 英寸护眼【网络版】现货速发,578,200+,,,https://item.jd.com/10042774254832.html,(200+),0,0,99%
【新品】创维电视90A23 90英寸120Hz 4K护眼声控智慧屏 超薄游戏平板电视 以旧换新巨幕,7989,200+,,"免邮,券999-120,赠",https://item.jd.com/10057822041183.html,(100+),0,0,99%
康佳电视 70E8 70英寸 2+32GB 4K超高清全面屏 智慧屏云游戏 智能语音教育液晶机巨幕 以旧换新,3199,2万+,,"自营,闪购",https://item.jd.com/100024506100.html,(2万+),(100+),(100+),98%
拍拍华为智慧屏 99新 SE43 MEMC迅晰流畅43英寸超薄全面屏 4K 2GB+16GB 智能 华为智慧屏 SE43 HD43KHAA 99新,1399,7,,免邮,https://item.jd.com/10061004012255.html,(2万+),(100+),(100+),98%
海信（Hisense） 65E7H 65英寸4K高清 ULED高刷游戏 4+64GB液晶平板智能超薄机 厂家直送,4679,0,,,https://item.jd.com/10067801076928.html,0,0,0,100%
TCL电视 98X9C 无边框超大板 192分区Localdimming高对比度 120Hz/量子点 2.1声道安桥音响 MEMC 游戏模式,42999,7,,自营,https://item.jd.com/100018958643.html,0,0,0,100%
长虹 65A6U PRO 65英寸64GB超大内存 MEMC 免遥控金属一体化4K超高清智能平板 以旧换新,2599,1000+,,"免邮,每满2599-500",https://item.jd.com/10031115816107.html,(300+),-2,-2,97%
小米（MI）电视 ES55 55英寸 4K超高清 远场语音 金属全面屏智能平板电视机【延保服务】企业采购,2299,1万+,,"自营,厂商配送,赠",https://item.jd.com/100015293477.html,(1400+),(10+),(10+),97%
KDNRA 100英寸智能液晶电视机高清网络平板客厅电视机语音超薄投屏 LED-85护眼【防爆网络版】148*85,2896,81,,,https://item.jd.com/10041932661756.html,(10+),0,0,82%
小米电视EA55 55英寸全面屏4K超薄高清家用客厅卧室网络视频会议液晶平板彩电智能机挂架套装,1499,7,,自营,https://item.jd.com/100051427293.html,-1,0,0,50%
小米电视 EA Pro 75英寸 金属全面屏 MEMC运动补偿 4K超高清智能电视机L75M9-EP,3999,2万+,,自营,https://item.jd.com/100023852409.html,(1.1万+),(20+),(20+),99%
先科（SAST） 4K超薄超高清防爆钢化智能液晶电视机语音网络WiFi家用客厅会议投屏壁挂平板 80W（4K智慧语音钢化网络）,3288,5000+,,赠,https://item.jd.com/10039236282845.html,(1400+),-1,-1,99%
先科（SAST）4K超薄超高清防蓝光家用老人智能液晶电视机创新维度智慧语音杜比音效会议投屏平板 【29】英寸 液晶机（超清版） 全国联,478,1万+,,"限999件,赠",https://item.jd.com/10039552817953.html,(3000+),(10+),(10+),98%
KDNRA 65英寸电视4k超高清家用电视窄边投屏语音智能网络液晶电视显示器KTV酒店客厅 32 英寸护眼【版】现货速发,458,200+,,,https://item.jd.com/10042601096208.html,(200+),0,0,99%
小米（MI）电视EA43 43英寸 金属全面屏 全高清 蓝牙语音遥控 智能平板电视机【一价无忧】企业采购,1199,100+,,自营,https://item.jd.com/100021385171.html,(10+),0,0,100%
D&Q82英寸防爆屏电视机无网络 无蓝牙 无系统 无广告 通电开机液晶显示器82G10商用显示一价无忧,6199,200+,,自营,https://item.jd.com/100031320136.html,(60+),0,0,100%
KDNRA 电视4k超高清家用100英寸电视窄边投屏语音智能网络液晶电视显示器KTV酒店客厅 LED-75护眼【防爆网络版】现货速发,2099,200+,,,https://item.jd.com/10049236613676.html,(40+),-1,-1,93%
TCL电视 32V6E-S 32英寸 金属全面屏 低蓝光护眼 1+8GB 全高清智能 平板电视机 以旧换新,689,2000+,,自营,https://item.jd.com/10050320944352.html,(700+),(10+),(10+),96%
海信（Hisense） 海信电视Vidda R32 32英寸电视机高清智能投屏语音家用液晶金属全面屏 【32英寸升级款】AI护眼金属全面屏32V1F-R,589,1,,,https://item.jd.com/10067572538303.html,0,0,0,100%
TCL雷鸟 65鹏6SE 65英寸4K超清电视120Hz防抖2+32GB大内存 USB3.0远场语音智能游戏平板机65S366C,2099,20万+,,"自营,满1000-100",https://item.jd.com/100051731975.html,(9.5万+),(500+),(500+),98%
三星（SAMSUNG）85英寸 4K超高清HDR超薄全面屏 AI智能补帧 平板液晶电视 UA85CU8000JXXZ 以旧换新,8499,5000+,,"自营,赠",https://item.jd.com/100035249829.html,(3300+),-10,-10,98%
海信（Hisense） 4K超高清 A52F 纤薄AI智能手机语音网络液晶教育投屏家用商用平板机 50英寸 50A52F,2899,90,,"满2890-500,赠",https://item.jd.com/10053108159163.html,(20+),0,0,100%
康佳KKTV K32C 32英寸 老人家用卧室电视 窄边高清平板液晶电视机 开机无广告,549,1000+,,"自营,闪购",https://item.jd.com/100044154893.html,(300+),-3,-3,97%
海信激光电视75L5G 75英寸 健康护眼4K超高清 环绕声场智能校正 超薄电视机远场语音 以旧换新,7949,5000+,,"自营,券6000-500",https://item.jd.com/100035332346.html,(3800+),-5,-5,99%
KDNRA 65英寸电视4k超高清家用电视窄边投屏语音智能网络液晶电视显示器KTV酒店客厅 65-LED护眼【版】现货速发,1588,200+,,,https://item.jd.com/10046052646437.html,(200+),0,0,100%
LAEC 超高清液晶电视机家用智能网络平板窄边框超大屏彩电超薄智慧语音投屏WiFi 39英寸高清液晶【版】现货速发全国联保,566,1万+,,,https://item.jd.com/10042597086573.html,(2600+),(50+),(50+),95%
小米电视EA65 65英寸 金属全面屏 远场语音 逐台校准4K超高清智能教育电视机L65M7-EA【厂直】,1899,1万+,,,https://item.jd.com/100032363331.html,(1600+),-10,-10,97%
TCL 98Q6E 98英寸高色域IMAX巨幕游戏电视4K全面屏智能平板电视 家用商用电视 企业采购 一价全包,19999,500+,,自营,https://item.jd.com/100032672444.html,(100+),-6,-6,95%
先科（SAST）4K超薄超高清防蓝光家用老人智能液晶电视机创新维度智慧语音杜比音效会议投屏平板 【22】英寸 液晶机（超清版） 全国联,408,1万+,,"限999件,赠",https://item.jd.com/10039552817969.html,(3000+),(10+),(10+),98%
SHARP夏普电视65英寸液晶4K超高清全面屏彩电AI远场语音2+32G客厅会议平板教育京东小家 4T-M65Q5EA,4099,1000+,,"自营,满2000-600",https://item.jd.com/100040027007.html,(300+),-3,-3,97%
海信会议平板电视 75英寸会议电视触摸智能视频会议一体机商业用会议大屏教学智慧屏 75MR5B自营企业购,14999,73,,"自营,每满300-40",https://item.jd.com/100021723228.html,(30+),0,0,100%
D&Q 98英寸会议平板一体机无线投屏白板 触控商用大屏 办公触摸电视/i7双系统+壁挂 商用显示一价无忧,25999,100+,,自营,https://item.jd.com/100012171887.html,(60+),0,0,100%
创维55英寸55A33-F 全通道120HZ高刷 3+32GB V3全功能AI芯片 云游戏电视机 55A33-F,2999,500+,,"自营,每满2900-400",https://item.jd.com/10047246505208.html,(200+),-3,-3,97%
松下（Panasonic）臻品55英寸 4K超清全面屏2+32G双频5GWi-Fi安卓10教育电视机 TH-55LX580C 以旧换新,2699,1000+,,"自营,赠",https://item.jd.com/100040020196.html,(300+),-8,-8,96%
KDNRA 43英寸电视4k超高清家用电视窄边投屏语音智能网络液晶电视显示器KTV酒店客厅 32 英寸护眼【版】现货速发,458,91,,,https://item.jd.com/10042542188549.html,(10+),-1,-1,93%
精彩王牌电视100英寸 4k超高清电视机平板曲面语音超大屏智能人工语音网络酒店会议无线投屏防爆显示 120LED超高清4K智能网络平板 钜惠冲量,9999,5000+,,,https://item.jd.com/10043167597901.html,(1700+),0,0,99%
华为智慧屏 V65 英寸超薄全面屏AI摄像头4K液晶游戏电视机 鸿蒙HarmonyOS 帝瓦雷影院声场HD65THAA,6499,2万+,,自营,https://item.jd.com/100019813326.html,(8800+),(30+),(30+),98%
华为智慧屏 SE65 Pro MEMC迅晰流畅 超薄全面屏 4K超高清智能电视 3GB+16GB 星际黑HD65KHAS【厂直】,3199,2000+,,自营,https://item.jd.com/100033163061.html,(400+),-8,-8,94%
创维（SKYWORTH）32X3 32英寸 窄边薄款 蓝光高清 高清节能 液晶平板电视 性价比之选 经典简约,659,20万+,,自营,https://item.jd.com/1454910.html,(20万+),(900+),(900+),99%
海信电视75E5G 75英寸4K超清声控智慧屏 AI摄像头 130%色域超薄社交全面屏 液晶智能机巨幕 以旧换新,6599,2万+,,自营,https://item.jd.com/100010425257.html,(1万+),(20+),(20+),99%
小米（MI） 电视75英寸 4K超高清智能wifi网络液晶电视客厅卧室家用大屏ES EA75 【挂架版】小米EA75英寸 2022款+挂架,2999,2000+,,"满2899-150,赠",https://item.jd.com/10057085574852.html,(300+),-7,-7,90%
TCL 65V8E 65英寸 4K超高清120Hz防抖 130%高色域全面屏 智能液晶平板电视机 2+32G企业采购 一价全包,2399,500+,,"自营,厂商配送",https://item.jd.com/100041053365.html,(100+),-6,-6,95%
TCL 电视65V6E 65英寸 4K超高清护眼 金属全面屏 语音声控智能液晶平板电视机 2+16G,1999,200+,,"京东物流,券999-100,赠",https://item.jd.com/10065784110133.html,(100+),0,0,100%
小米（MI） 小米电视55英寸EA55金属全面屏4K超高清内置小爱远场语音智能液晶平板 小米55英寸EA55【远场语音】,1429,2万+,,免邮,https://item.jd.com/10029601302450.html,(4500+),(20+),(20+),97%
小米（MI） 电视60 英寸4A60 4K超高清HDR人工智能蓝牙语音2+8GB网络液晶教育平板 【60英寸】4A60 蓝牙语音遥控,1569,2000+,,免邮,https://item.jd.com/10022297992858.html,(700+),-1,-1,96%
拍拍【样品机】夏普（SHARP) 70英寸 4K超高清智能网络液晶平板电视机 挂装版 70B3RK智能杜比解码4K超清1.5G+16G,2599,100+,,免邮,https://item.jd.com/10036212175816.html,(700+),-1,-1,96%
TCL 55T8E Max 55英寸QLED原色量子点电视 4+64G4K超清全面屏 液晶智能平板企业采购 一价全包,2599,2000+,,"自营,厂商配送",https://item.jd.com/100040931213.html,(500+),-7,-7,96%
小米电视EA43 2022款 43英寸 金属全面屏 蓝牙语音 全高清 人工智能平板教育电视机L43M7-EA,799,100+,,,https://item.jd.com/100046826951.html,(10+),0,0,90%
LG OLED65C2PCC 65英寸 OLED护眼 游戏电视 旗舰AI 1ms 英伟达G-SYNC HGIG 电竞显示设备 以旧换新,15499,2000+,,"自营,赠",https://item.jd.com/100020190143.html,(1600+),-7,-7,98%
创维电视40H3 40英寸人工智能 1+8G大内存 全高清画质 全面屏 护眼防蓝光液晶 40H3,809,500+,,"免邮,满800-20",https://item.jd.com/10030443004572.html,(200+),-4,-4,97%
三星（SAMSUNG） QA65QX3BAJXXZ 65英寸4KQLED高刷新120HZ量子点电视机,5999,500+,,"京东物流,免邮,满3000-800",https://item.jd.com/10032248937344.html,(100+),-1,-1,98%
海信电视65E5H 65英寸 多分区背光 120Hz高刷MEMC 4K超高清全面屏智能液晶智慧屏游戏机 以旧换新 询客服晒单享好礼,3899,2000+,,"免邮,券21-10,每满3600-300,赠",https://item.jd.com/10047758040631.html,(1400+),-5,-5,98%
小米（MI） 电视Redmi 86英寸4K全面屏智能网络投屏教育会议游戏平板电视 以旧换新 Redmi X86英寸 巨屏 游戏,5699,1000+,,"放心购,免邮,每满5100-711",https://item.jd.com/10059528301625.html,(100+),-1,-1,96%
松下（Panasonic）LX580CP 65英寸4K超清广色域动态控光全面屏电视机TH-65LX580C PRO 开机无广告 以旧换新,4199,1万+,,"自营,厂商配送,赠",https://item.jd.com/100022892607.html,(4500+),(20+),(20+),98%
小米（MI） 小米电视65英寸4K超高清金属全面屏 智能网络语音液晶投屏平板电视机 以旧换新 小米EA 65英寸,2099,5000+,,"放心购,免邮,满2000-111",https://item.jd.com/10045113679118.html,(1200+),-3,-3,98%
先科（SAST）4K超薄超高清防蓝光家用老人智能液晶电视机创新维度智慧语音杜比音效会议投屏平板 【20】英寸液晶机（超清版） 全国联,338,1万+,,"限999件,券500-50,赠",https://item.jd.com/10039552817947.html,(3000+),(10+),(10+),98%
康佳电视 85E9 85英寸 3+64GB 4K超高清全面屏 智慧屏 远场语音 智能投屏教育液晶平板游戏机巨幕,4999,5万+,,"自营,闪购",https://item.jd.com/100041865781.html,(2.3万+),(100+),(100+),98%
创维电视65英寸 超大内存客厅液晶电视65A3 4K全面屏平板 护眼 智能语音 以旧换新 智慧屏,1889,1000+,,"免邮,满999-50",https://item.jd.com/10030656797505.html,(200+),-2,-2,99%
D&Q85英寸硬屏防爆 非智能超清不带网络 无蓝牙 无广告 电视机 液晶显示屏 85G10商用显示一价无忧,6500,200+,,"自营,厂商配送",https://item.jd.com/100031320150.html,(60+),0,0,100%
拍拍荣耀智慧屏X2 99新 55英寸2G+16G 4K 多屏协同10.7亿色广色域远场语音全面屏智能 荣耀智慧屏X2 55 HN55DNTA 挂架99新,1399,62,,免邮,https://item.jd.com/10044184025780.html,(60+),0,0,100%
小米（MI） 电视43英寸 金属全面屏 遥控语音全高清智能液晶平板卧室电视机彩电 以旧换新 小米EA43,799,2000+,,"放心购,免邮",https://item.jd.com/10059159767618.html,(500+),-7,-7,97%
东芝（TOSHIBA）65Z570KF 65英寸 全面屏 4K超高清HDR 火箭炮音响 平板液晶 游戏 HDMI2.1 百级背光分区,3999,5000+,,"自营,厂商配送,赠",https://item.jd.com/100027279812.html,(2400+),(10+),(10+),98%
TCL电视 43V6E 43英寸 超薄金属全面屏 全高清 智能网络WiFi 液晶平板电视机 以旧换新 43英寸 官方标配,988,2000+,,"京东物流,放心购,闪购,免邮",https://item.jd.com/10051690870485.html,(900+),-2,-2,98%
长虹65A7R PRO 65英寸8K解码120Hz高刷3+32G云游戏WIFI6平板电视机 以旧换新,2499,100+,,自营,https://item.jd.com/10049802411455.html,(40+),0,0,100%
小米电视6至尊版65英寸 4K QLED 百级分区背光 4.5+64GB MEMC防抖 游戏智能电视机L65M7-Z1以旧换新,6899,20万+,,自营,https://item.jd.com/100012093797.html,(9.5万+),(400+),(400+),98%
华为智慧屏 SE二代升级版系列 鸿蒙HarmonyOS 4K超高清超薄全面屏莱茵护眼智能液晶平板机 华为智慧屏SE 43 MEMC（无摄像头）,1549,100+,,"券599-50,赠",https://item.jd.com/10058310951223.html,(20+),-1,-1,93%
海尔（Haier） LE42C51 42英寸 高清智能语音 16G大内存 立体环绕音 彩电电视机,899,2000+,,免邮,https://item.jd.com/10034316677841.html,(700+),(10+),(10+),97%
海信电视75E3F（黑） 75英寸 4KHDR智慧屏 MEMC防抖 超薄全面屏 远场语音智能液晶平板机,2799,2000+,,"自营,厂商配送",https://item.jd.com/100030552571.html,(700+),-9,-9,96%
东芝（TOSHIBA）55M540F 55英寸4K超高清120HZ火箭炮声场护眼液晶平板智能机 黑色,2799,500+,,,https://item.jd.com/10048701724409.html,(200+),-1,-1,98%
小米电视6至尊版75英寸 4K QLED 百级分区背光 4.5+64GB MEMC防抖 游戏智能电视机L75M7-Z1以旧换新,9699,20万+,,自营,https://item.jd.com/100012093799.html,(9.5万+),(400+),(400+),98%
